case_id,agent,activity_name,start_timestamp,end_timestamp,TimeStep,resource
0,0,Turning & Milling Q.C.,2012-03-14 13:50:00+00:00,2012-03-14 13:50:49.885276446+00:00,0,Quality Check 1
0,7,Turning & Milling - Machine 8,2012-03-14 13:50:49.885276446+00:00,2012-03-14 13:50:49.885276446+00:00,1,Machine 8 - Turning & Milling
0,7,Turning & Milling - Machine 8,2012-03-14 13:50:49.885276446+00:00,2012-03-14 13:50:49.885276446+00:00,2,Machine 8 - Turning & Milling
0,7,Turning & Milling - Machine 8,2012-03-14 13:50:49.885276446+00:00,2012-03-14 13:50:49.885276446+00:00,3,Machine 8 - Turning & Milling
0,7,Turning & Milling - Machine 8,2012-03-14 13:50:49.885276446+00:00,2012-03-14 13:50:49.885276446+00:00,4,Machine 8 - Turning & Milling
0,7,Turning & Milling - Machine 8,2012-03-14 13:50:49.885276446+00:00,2012-03-14 13:50:49.885276446+00:00,5,Machine 8 - Turning & Milling
0,0,Turning & Milling Q.C.,2012-03-14 13:50:49.885276446+00:00,2012-03-14 15:32:50.917749064+00:00,6,Quality Check 1
1,3,Turning - Machine 8,2012-03-14 15:04:16.950121084+00:00,2012-03-15 08:04:57.532289692+00:00,7,Machine 15 - Turning
0,7,Turning & Milling - Machine 8,2012-03-14 15:32:50.917749064+00:00,2012-03-14 15:32:50.917749064+00:00,8,Machine 8 - Turning & Milling
0,0,Turning & Milling Q.C.,2012-03-14 15:32:50.917749064+00:00,2012-03-14 16:50:48.943931022+00:00,9,Quality Check 1
1,7,Turning & Milling - Machine 8,2012-03-15 08:04:57.532289692+00:00,2012-03-15 08:04:57.532289692+00:00,10,Machine 8 - Turning & Milling
0,7,Turning & Milling - Machine 8,2012-03-14 16:50:48.943931022+00:00,2012-03-14 16:50:48.943931022+00:00,11,Machine 8 - Turning & Milling
1,7,Turning & Milling - Machine 8,2012-03-15 08:04:57.532289692+00:00,2012-03-15 08:04:57.532289692+00:00,13,Machine 8 - Turning & Milling
0,7,Turning & Milling - Machine 8,2012-03-14 16:50:48.943931022+00:00,2012-03-14 16:50:48.943931022+00:00,14,Machine 8 - Turning & Milling
2,7,Turning & Milling - Machine 8,2012-03-15 06:00:00+00:00,2012-03-15 06:00:00+00:00,15,Machine 8 - Turning & Milling
1,7,Turning & Milling - Machine 8,2012-03-15 08:04:57.532289692+00:00,2012-03-15 08:04:57.532289692+00:00,16,Machine 8 - Turning & Milling
0,0,Turning & Milling Q.C.,2012-03-14 16:50:48.943931022+00:00,2012-03-14 17:43:08.980209914+00:00,17,Quality Check 1
1,0,Turning & Milling Q.C.,2012-03-15 08:04:57.532289692+00:00,2012-03-15 08:51:34.729022569+00:00,19,Quality Check 1
0,0,Turning & Milling Q.C.,2012-03-14 17:43:08.980209914+00:00,2012-03-14 18:25:56.441858398+00:00,20,Quality Check 1
2,7,Turning & Milling - Machine 8,2012-03-15 07:00:00+00:00,2012-03-15 07:00:00+00:00,21,Machine 8 - Turning & Milling
1,9,Laser Marking - Machine 7,2012-03-15 08:51:34.729022569+00:00,2012-03-15 08:51:34.729022569+00:00,22,Machine 7- Laser Marking
0,9,Laser Marking - Machine 7,2012-03-14 18:25:56.441858398+00:00,2012-03-14 18:25:56.441858398+00:00,23,Machine 7- Laser Marking
2,7,Turning & Milling - Machine 8,2012-03-15 07:00:00+00:00,2012-03-15 07:00:00+00:00,24,Machine 8 - Turning & Milling
1,4,Lapping - Machine 1,2012-03-15 08:51:34.729022569+00:00,2012-03-15 08:51:34.729022569+00:00,25,Machine 1 - Lapping
0,4,Lapping - Machine 1,2012-03-14 18:25:56.441858398+00:00,2012-03-14 18:25:56.441858398+00:00,26,Machine 1 - Lapping
2,7,Turning & Milling - Machine 8,2012-03-15 07:00:00+00:00,2012-03-15 07:00:00+00:00,27,Machine 8 - Turning & Milling
1,11,Round Grinding - Manual,2012-03-15 08:51:34.729022569+00:00,2012-03-15 08:51:34.729022569+00:00,28,Machine 27 - Grinding
0,4,Lapping - Machine 1,2012-03-14 18:25:56.441858398+00:00,2012-03-14 18:25:56.441858398+00:00,29,Machine 1 - Lapping
2,10,Flat Grinding - Machine 11,2012-03-15 07:00:00+00:00,2012-03-15 07:00:00+00:00,30,Machine 11 - Grinding
1,11,Round Grinding - Manual,2012-03-15 08:51:34.729022569+00:00,2012-03-15 08:51:34.729022569+00:00,31,Machine 27 - Grinding
0,11,Round Grinding - Manual,2012-03-14 18:25:56.441858398+00:00,2012-03-14 18:25:56.441858398+00:00,32,Machine 27 - Grinding
2,0,Turning & Milling Q.C.,2012-03-15 07:00:00+00:00,2012-03-15 07:00:58.182001667+00:00,33,Quality Check 1
1,11,Round Grinding - Manual,2012-03-15 08:51:34.729022569+00:00,2012-03-15 08:51:34.729022569+00:00,34,Machine 27 - Grinding
0,11,Round Grinding - Manual,2012-03-14 18:25:56.441858398+00:00,2012-03-14 18:25:56.441858398+00:00,35,Machine 27 - Grinding
2,1,Round Grinding - Machine 3,2012-03-15 07:00:58.182001667+00:00,2012-03-15 07:00:58.182001667+00:00,36,Machine 3 - Round Grinding
1,11,Round Grinding - Manual,2012-03-15 08:51:34.729022569+00:00,2012-03-15 08:51:34.729022569+00:00,37,Machine 27 - Grinding
0,1,Round Grinding - Machine 3,2012-03-14 18:25:56.441858398+00:00,2012-03-14 18:25:56.441858398+00:00,38,Machine 3 - Round Grinding
