case_id,agent,activity_name,start_timestamp,end_timestamp,TimeStep,resource
0,4,Lapping - Machine 1,2012-03-14 13:50:00+00:00,2012-03-14 13:50:00+00:00,0,Machine 1 - Lapping
0,4,Lapping - Machine 1,2012-03-14 13:50:00+00:00,2012-03-14 13:50:00+00:00,1,Machine 1 - Lapping
0,0,Final Inspection Q.C.,2012-03-14 13:50:00+00:00,2012-03-14 13:57:41.130101782+00:00,2,Quality Check 1
0,14,Packing,2012-03-14 13:57:41.130101782+00:00,2012-03-14 13:57:41.130101782+00:00,3,Packing
0,0,Final Inspection Q.C.,2012-03-14 13:57:41.130101782+00:00,2012-03-14 14:14:51.760959190+00:00,4,Quality Check 1
1,7,Turning & Milling - Machine 8,2012-03-14 15:04:16.950121084+00:00,2012-03-14 15:04:16.950121084+00:00,5,Machine 8 - Turning & Milling
1,7,Turning & Milling - Machine 8,2012-03-14 15:04:16.950121084+00:00,2012-03-14 15:04:16.950121084+00:00,6,Machine 8 - Turning & Milling
1,0,Turning & Milling Q.C.,2012-03-14 15:04:16.950121084+00:00,2012-03-14 15:26:48.708070359+00:00,7,Quality Check 1
1,7,Turning & Milling - Machine 8,2012-03-14 15:26:48.708070359+00:00,2012-03-14 15:26:48.708070359+00:00,8,Machine 8 - Turning & Milling
1,7,Turning & Milling - Machine 8,2012-03-14 15:26:48.708070359+00:00,2012-03-14 15:26:48.708070359+00:00,9,Machine 8 - Turning & Milling
1,0,Turning & Milling Q.C.,2012-03-14 15:26:48.708070359+00:00,2012-03-14 16:07:38.479002032+00:00,10,Quality Check 1
1,0,Turning & Milling Q.C.,2012-03-14 16:07:38.479002032+00:00,2012-03-14 18:40:19.100116026+00:00,11,Quality Check 1
1,9,Laser Marking - Machine 7,2012-03-14 18:40:19.100116026+00:00,2012-03-14 18:40:19.100116026+00:00,12,Machine 7- Laser Marking
1,4,Lapping - Machine 1,2012-03-14 18:40:19.100116026+00:00,2012-03-14 18:40:19.100116026+00:00,13,Machine 1 - Lapping
1,8,Round Grinding - Machine 2,2012-03-14 18:40:19.100116026+00:00,2012-03-14 18:40:19.100116026+00:00,14,Machine 2 - Round Grinding
1,8,Round Grinding - Machine 2,2012-03-14 18:40:19.100116026+00:00,2012-03-14 18:40:19.100116026+00:00,15,Machine 2 - Round Grinding
1,18,Round Grinding - Machine 12,2012-03-14 18:40:19.100116026+00:00,2012-03-14 18:40:19.100116026+00:00,16,Machine 12 - Grinding
1,18,Round Grinding - Machine 12,2012-03-14 18:40:19.100116026+00:00,2012-03-14 18:40:19.100116026+00:00,17,Machine 12 - Grinding
1,0,Final Inspection Q.C.,2012-03-14 18:40:19.100116026+00:00,2012-03-14 18:40:34.309736744+00:00,18,Quality Check 1
1,0,Final Inspection Q.C.,2012-03-14 18:40:34.309736744+00:00,2012-03-15 07:51:16.180090278+00:00,19,Quality Check 1
1,0,Final Inspection Q.C.,2012-03-15 07:51:16.180090278+00:00,2012-03-15 07:54:20.256729765+00:00,21,Quality Check 1
2,17,Turning - Machine 21,2012-03-15 06:00:00+00:00,2012-03-15 06:00:00+00:00,22,Machine 21 - Turning
1,14,Packing,2012-03-15 07:54:20.256729765+00:00,2012-03-15 07:54:20.256729765+00:00,23,Packing
2,7,Turning - Machine 8,2012-03-15 06:00:00+00:00,2012-03-15 06:00:00+00:00,24,Machine 8 - Turning & Milling
1,0,Final Inspection Q.C.,2012-03-15 07:54:20.256729765+00:00,2012-03-15 08:00:55.734873958+00:00,25,Quality Check 1
2,0,Final Inspection Q.C.,2012-03-15 08:00:55.734873958+00:00,2012-03-15 08:00:59.726651156+00:00,29,Quality Check 1
2,14,Packing,2012-03-15 08:00:59.726651156+00:00,2012-03-15 08:00:59.726651156+00:00,30,Packing
2,0,Final Inspection Q.C.,2012-03-15 08:00:59.726651156+00:00,2012-03-15 11:46:56.991408673+00:00,31,Quality Check 1
3,13,Turning & Milling - Machine 6,2012-03-15 11:46:56.991408673+00:00,2012-03-15 11:46:56.991408673+00:00,33,Machine 6 - Turning & Milling
3,13,Turning & Milling - Machine 6,2012-03-15 11:46:56.991408673+00:00,2012-03-15 11:46:56.991408673+00:00,34,Machine 6 - Turning & Milling
3,0,Turning & Milling Q.C.,2012-03-15 11:46:56.991408673+00:00,2012-03-15 12:16:02.833081669+00:00,35,Quality Check 1
3,9,Laser Marking - Machine 7,2012-03-15 12:16:02.833081669+00:00,2012-03-15 12:16:02.833081669+00:00,36,Machine 7- Laser Marking
3,10,Flat Grinding - Machine 11,2012-03-15 12:16:02.833081669+00:00,2012-03-15 12:16:02.833081669+00:00,37,Machine 11 - Grinding
3,9,Laser Marking - Machine 7,2012-03-15 12:16:02.833081669+00:00,2012-03-15 12:16:02.833081669+00:00,38,Machine 7- Laser Marking
3,10,Flat Grinding - Machine 11,2012-03-15 12:16:02.833081669+00:00,2012-03-15 12:16:02.833081669+00:00,39,Machine 11 - Grinding
3,10,Flat Grinding - Machine 11,2012-03-15 12:16:02.833081669+00:00,2012-03-15 12:16:02.833081669+00:00,40,Machine 11 - Grinding
3,11,Round Grinding - Manual,2012-03-15 12:16:02.833081669+00:00,2012-03-15 12:16:02.833081669+00:00,41,Machine 27 - Grinding
3,11,Round Grinding - Manual,2012-03-15 12:16:02.833081669+00:00,2012-03-15 12:16:02.833081669+00:00,42,Machine 27 - Grinding
3,18,Round Grinding - Machine 12,2012-03-15 12:16:02.833081669+00:00,2012-03-15 12:16:02.833081669+00:00,43,Machine 12 - Grinding
3,18,Round Grinding - Machine 12,2012-03-15 12:16:02.833081669+00:00,2012-03-15 12:16:02.833081669+00:00,44,Machine 12 - Grinding
3,18,Round Grinding - Machine 12,2012-03-15 12:16:02.833081669+00:00,2012-03-15 12:16:02.833081669+00:00,45,Machine 12 - Grinding
3,11,Round Grinding - Manual,2012-03-15 12:16:02.833081669+00:00,2012-03-15 12:16:02.833081669+00:00,46,Machine 27 - Grinding
3,11,Round Grinding - Manual,2012-03-15 12:16:02.833081669+00:00,2012-03-15 12:16:02.833081669+00:00,47,Machine 27 - Grinding
3,18,Round Grinding - Machine 12,2012-03-15 12:16:02.833081669+00:00,2012-03-15 12:16:02.833081669+00:00,48,Machine 12 - Grinding
3,18,Round Grinding - Machine 12,2012-03-15 12:16:02.833081669+00:00,2012-03-15 12:16:02.833081669+00:00,49,Machine 12 - Grinding
3,18,Round Grinding - Machine 12,2012-03-15 12:16:02.833081669+00:00,2012-03-15 12:16:02.833081669+00:00,50,Machine 12 - Grinding
3,28,Round Grinding - Machine 19,2012-03-15 12:16:02.833081669+00:00,2012-03-15 12:16:02.833081669+00:00,51,Machine 19 - Grinding
3,28,Round Grinding - Machine 19,2012-03-15 12:16:02.833081669+00:00,2012-03-15 12:16:02.833081669+00:00,52,Machine 19 - Grinding
3,28,Round Grinding - Machine 19,2012-03-15 12:16:02.833081669+00:00,2012-03-15 12:16:02.833081669+00:00,53,Machine 19 - Grinding
