case_id,activity,enable_time,start_time,end_time,resource
0,SRM: Created,2018-09-20 21:59:00.000000+00:00,2018-09-21 07:45:00.000000+00:00,2018-09-21 07:45:17.356195+00:00,batch_00
1,SRM: Created,2018-09-20 21:59:00.000000+00:00,2018-09-21 07:45:17.356195+00:00,2018-09-21 07:47:10.927847+00:00,batch_00
2,SRM: Created,2018-09-20 21:59:00.000000+00:00,2018-09-21 07:47:10.927847+00:00,2018-09-21 07:47:16.250419+00:00,batch_00
3,SRM: Created,2018-09-20 21:59:00.000000+00:00,2018-09-21 07:47:16.250419+00:00,2018-09-21 07:47:18.608872+00:00,batch_00
4,SRM: Created,2018-09-20 21:59:00.000000+00:00,2018-09-21 07:47:18.608872+00:00,2018-09-21 07:47:55.791155+00:00,batch_00
5,SRM: Created,2018-09-20 21:59:00.000000+00:00,2018-09-21 07:47:55.791155+00:00,2018-09-21 07:48:07.742149+00:00,batch_00
6,SRM: Created,2018-09-20 21:59:00.000000+00:00,2018-09-21 07:48:07.742149+00:00,2018-09-21 07:50:01.632274+00:00,batch_00
7,SRM: Created,2018-09-20 21:59:00.000000+00:00,2018-09-21 07:50:01.632274+00:00,2018-09-21 07:53:31.174979+00:00,batch_00
8,SRM: Created,2018-09-20 21:59:00.000000+00:00,2018-09-21 07:53:31.174979+00:00,2018-09-21 07:56:47.824732+00:00,batch_00
9,SRM: Created,2018-09-20 21:59:00.000000+00:00,2018-09-21 07:56:47.824732+00:00,2018-09-21 07:57:56.738066+00:00,batch_00
10,SRM: Created,2018-09-20 21:59:00.000000+00:00,2018-09-21 07:57:56.738066+00:00,2018-09-21 07:59:18.335309+00:00,batch_00
11,SRM: Created,2018-09-20 21:59:00.000000+00:00,2018-09-21 07:59:18.335309+00:00,2018-09-21 09:45:55.996175+00:00,batch_00
12,SRM: Created,2018-09-20 21:59:00.000000+00:00,2018-09-21 09:45:55.996175+00:00,2018-09-21 09:51:34.644647+00:00,batch_00
13,SRM: Created,2018-09-20 21:59:00.000000+00:00,2018-09-21 09:51:34.644647+00:00,2018-09-21 09:51:38.754311+00:00,batch_00
14,SRM: Created,2018-09-20 21:59:00.000000+00:00,2018-09-21 09:51:38.754311+00:00,2018-09-21 09:55:14.950379+00:00,batch_00
15,SRM: Created,2018-09-20 21:59:00.000000+00:00,2018-09-21 09:55:14.950379+00:00,2018-09-21 09:59:37.573140+00:00,batch_00
16,SRM: Created,2018-09-20 21:59:00.000000+00:00,2018-09-21 09:59:37.573140+00:00,2018-09-21 12:00:07.149268+00:00,batch_00
17,SRM: Created,2018-09-20 21:59:00.000000+00:00,2018-09-21 12:00:07.149268+00:00,2018-09-21 12:01:36.950144+00:00,batch_00
18,SRM: Created,2018-09-20 21:59:00.000000+00:00,2018-09-21 12:01:36.950144+00:00,2018-09-21 12:04:39.755500+00:00,batch_00
19,SRM: Created,2018-09-20 21:59:00.000000+00:00,2018-09-21 12:04:39.755500+00:00,2018-09-21 12:04:39.784642+00:00,batch_00
20,SRM: Created,2018-09-20 21:59:00.000000+00:00,2018-09-21 12:04:39.784642+00:00,2018-09-21 12:05:21.429914+00:00,batch_00
21,SRM: Created,2018-09-20 21:59:00.000000+00:00,2018-09-21 12:05:21.429914+00:00,2018-09-21 12:05:21.513270+00:00,batch_00
22,SRM: Created,2018-09-20 21:59:00.000000+00:00,2018-09-21 12:05:21.513270+00:00,2018-09-21 12:06:26.359113+00:00,batch_00
23,SRM: Created,2018-09-20 21:59:00.000000+00:00,2018-09-21 12:06:26.359113+00:00,2018-09-21 12:06:49.890415+00:00,batch_00
24,SRM: Created,2018-09-20 21:59:00.000000+00:00,2018-09-21 12:06:49.890415+00:00,2018-09-21 12:06:59.228658+00:00,batch_00
25,SRM: Created,2018-09-20 21:59:00.000000+00:00,2018-09-21 12:06:59.228658+00:00,2018-09-21 12:07:25.399801+00:00,batch_00
26,SRM: Created,2018-09-20 21:59:00.000000+00:00,2018-09-21 12:07:25.399801+00:00,2018-09-21 12:08:48.974755+00:00,batch_00
27,SRM: Created,2018-09-20 21:59:00.000000+00:00,2018-09-21 12:08:48.974755+00:00,2018-09-21 12:09:59.524611+00:00,batch_00
28,SRM: Created,2018-09-20 21:59:00.000000+00:00,2018-09-21 12:09:59.524611+00:00,2018-09-21 12:10:02.488695+00:00,batch_00
29,SRM: Created,2018-09-20 21:59:00.000000+00:00,2018-09-21 12:10:02.488695+00:00,2018-09-21 12:14:13.587822+00:00,batch_00
30,SRM: Created,2018-09-20 21:59:00.000000+00:00,2018-09-21 12:14:13.587822+00:00,2018-09-24 15:00:08.252230+00:00,batch_00
31,SRM: Created,2018-09-20 21:59:00.000000+00:00,2018-09-24 15:00:08.252230+00:00,2018-09-24 15:02:31.056233+00:00,batch_00
32,SRM: Created,2018-09-20 21:59:00.000000+00:00,2018-09-24 15:02:31.056233+00:00,2018-09-24 15:02:31.066473+00:00,batch_00
33,SRM: Created,2018-09-20 21:59:00.000000+00:00,2018-09-24 15:02:31.066473+00:00,2018-09-24 15:02:31.066537+00:00,batch_00
34,SRM: Created,2018-09-20 21:59:00.000000+00:00,2018-09-24 15:02:31.066537+00:00,2018-09-24 15:02:31.598898+00:00,batch_00
35,SRM: Created,2018-09-20 21:59:00.000000+00:00,2018-09-24 15:02:31.598898+00:00,2018-09-24 15:03:23.642471+00:00,batch_00
36,SRM: Created,2018-09-20 21:59:00.000000+00:00,2018-09-24 15:03:23.642471+00:00,2018-09-24 15:03:23.646533+00:00,batch_00
37,SRM: Created,2018-09-20 21:59:00.000000+00:00,2018-09-24 15:03:23.646533+00:00,2018-09-24 15:06:01.204822+00:00,batch_00
38,SRM: Created,2018-09-20 21:59:00.000000+00:00,2018-09-24 15:06:01.204822+00:00,2018-09-24 15:12:42.634118+00:00,batch_00
39,SRM: Created,2018-09-20 21:59:00.000000+00:00,2018-09-24 15:12:42.634118+00:00,2018-09-24 15:12:42.634204+00:00,batch_00
40,SRM: Created,2018-09-20 21:59:00.000000+00:00,2018-09-24 15:12:42.634204+00:00,2018-09-24 15:12:45.813028+00:00,batch_00
41,SRM: Created,2018-09-20 21:59:00.000000+00:00,2018-09-24 15:12:45.813028+00:00,2018-09-24 15:14:16.447124+00:00,batch_00
42,SRM: Created,2018-09-20 21:59:00.000000+00:00,2018-09-24 15:14:16.447124+00:00,2018-09-24 15:14:16.531628+00:00,batch_00
43,SRM: Created,2018-09-20 21:59:00.000000+00:00,2018-09-24 15:14:16.531628+00:00,2018-09-24 15:14:23.243183+00:00,batch_00
44,SRM: Created,2018-09-20 21:59:00.000000+00:00,2018-09-24 15:14:23.243183+00:00,2018-09-25 07:16:18.712336+00:00,batch_00
45,SRM: Created,2018-09-20 21:59:00.000000+00:00,2018-09-25 07:16:18.712336+00:00,2018-09-25 07:21:51.977269+00:00,batch_00
46,SRM: Created,2018-09-20 21:59:00.000000+00:00,2018-09-25 07:21:51.977269+00:00,2018-09-25 07:21:55.706902+00:00,batch_00
47,SRM: Created,2018-09-20 21:59:00.000000+00:00,2018-09-25 07:21:55.706902+00:00,2018-09-25 07:22:45.447511+00:00,batch_00
48,SRM: Created,2018-09-20 21:59:00.000000+00:00,2018-09-25 07:22:45.447511+00:00,2018-09-25 07:24:52.226984+00:00,batch_00
49,SRM: Created,2018-09-20 21:59:00.000000+00:00,2018-09-25 07:24:52.226984+00:00,2018-09-25 07:29:38.650301+00:00,batch_00
