case_id,activity,enable_time,start_time,end_time,resource
0,Turning & Milling - Machine 6,2012-02-27 16:40:00.006194+00:00,2012-02-27 20:00:00.000000+00:00,2012-02-27 20:21:42.875752+00:00,Machine 6 - Turning & Milling
0,Turn & Mill. & Screw Assem - Machine 10,2012-02-27 16:40:18.260270+00:00,2012-02-27 17:36:00.000000+00:00,2012-02-27 17:56:40.317837+00:00,Machine 10 - Grinding
0,Round Grinding - Manual,2012-02-27 17:14:54.107641+00:00,2012-02-27 17:14:54.107641+00:00,2012-02-27 17:15:09.694321+00:00,Machine 27 - Grinding
0,Packing,2012-02-27 17:20:27.270115+00:00,2012-02-28 00:00:00.000000+00:00,2012-02-29 00:00:00.000000+00:00,Packing
0,Turn & Mill. & Screw Assem - Machine 10,2012-02-27 18:37:43.241287+00:00,2012-02-28 06:24:00.000000+00:00,2012-02-28 06:26:07.449413+00:00,Machine 10 - Grinding
0,Turning & Milling - Machine 6,2012-02-27 21:08:53.257793+00:00,2012-02-27 23:12:00.000000+00:00,2012-02-28 00:21:11.016384+00:00,Machine 6 - Turning & Milling
0,Turning & Milling - Machine 6,2012-02-28 00:33:40.138024+00:00,2012-02-28 00:33:40.138024+00:00,2012-02-28 00:37:28.095016+00:00,Machine 6 - Turning & Milling
1,Turning - Machine 9,2012-02-28 06:00:34.605913+00:00,2012-02-28 06:24:00.000000+00:00,2012-02-28 10:30:26.304359+00:00,Machine 9 - Turning & Milling
0,Turn & Mill. & Screw Assem - Machine 10,2012-02-28 06:26:07.615570+00:00,2012-02-28 06:26:07.615570+00:00,2012-02-28 07:47:12.691723+00:00,Machine 10 - Grinding
2,Turning - Machine 8,2012-02-28 13:09:55.058284+00:00,2012-02-28 16:00:00.000000+00:00,2012-02-28 16:11:59.638070+00:00,Machine 15 - Turning
0,Turn & Mill. & Screw Assem - Machine 10,2012-02-28 14:29:08.701431+00:00,2012-02-28 15:12:00.000000+00:00,2012-02-29 06:27:44.870656+00:00,Machine 10 - Grinding
2,Turning & Milling Q.C.,2012-02-28 15:23:07.546392+00:00,2012-02-28 15:23:07.546392+00:00,2012-02-28 15:23:07.546468+00:00,Quality Check 1
2,Round Grinding - Machine 2,2012-02-28 15:25:17.186171+00:00,2012-02-28 16:00:00.000000+00:00,2012-02-28 16:00:04.770986+00:00,Machine 2 - Round Grinding
2,Wire Cut - Machine 13,2012-02-28 17:45:49.857948+00:00,2012-02-29 12:48:00.000000+00:00,2012-02-29 12:55:28.734311+00:00,Wire Cut - Machine 13
3,Turning - Machine 9,2012-02-28 18:10:56.742368+00:00,2012-02-28 18:10:56.742368+00:00,2012-02-28 18:42:23.434908+00:00,Machine 9 - Turning & Milling
3,Turning - Machine 9,2012-02-28 18:42:51.277369+00:00,2012-02-28 18:42:51.277368+00:00,2012-02-28 18:54:29.426078+00:00,Machine 9 - Turning & Milling
3,Turning & Milling - Machine 8,2012-02-28 19:39:16.115575+00:00,2012-02-28 20:00:00.000000+00:00,2012-02-28 20:06:02.384707+00:00,Machine 8 - Turning & Milling
5,Turn & Mill. & Screw Assem - Machine 10,2012-02-28 22:06:28.242606+00:00,2012-02-29 06:27:44.870656+00:00,2012-02-29 06:32:13.847346+00:00,Machine 10 - Grinding
5,Turning & Milling - Machine 6,2012-02-28 22:22:43.092677+00:00,2012-02-29 06:24:00.000000+00:00,2012-02-29 06:24:28.510479+00:00,Machine 6 - Turning & Milling
3,Turning & Milling - Machine 8,2012-02-29 00:43:35.299793+00:00,2012-02-29 06:24:00.000000+00:00,2012-02-29 06:32:48.595827+00:00,Machine 8 - Turning & Milling
7,Turn & Mill. & Screw Assem - Machine 10,2012-02-29 03:00:00.000596+00:00,2012-02-29 06:32:13.847346+00:00,2012-02-29 06:33:39.756205+00:00,Machine 10 - Grinding
7,Turning & Milling - Machine 6,2012-02-29 03:00:00.063146+00:00,2012-02-29 06:24:28.510479+00:00,2012-02-29 06:27:18.864586+00:00,Machine 6 - Turning & Milling
6,Turning & Milling - Machine 8,2012-02-29 03:36:54.165730+00:00,2012-02-29 06:32:48.595827+00:00,2012-02-29 06:53:27.517703+00:00,Machine 8 - Turning & Milling
2,Turning Q.C.,2012-02-29 04:54:10.705193+00:00,2012-02-29 06:24:00.000000+00:00,2012-02-29 06:24:52.185855+00:00,Quality Check 1
