case_id,activity,enable_time,start_time,end_time,resource
0,Turning & Milling - Machine 6,2012-02-27 16:40:02.762835+00:00,2012-02-27 20:00:00.000000+00:00,2012-02-27 20:09:44.825829+00:00,Machine 6 - Turning & Milling
0,Turning & Milling - Machine 5,2012-02-27 16:40:10.089177+00:00,2012-02-27 16:40:10.089177+00:00,2012-02-27 16:51:43.146327+00:00,Machine 5 - Turning & Milling
0,Turning & Milling - Machine 6,2012-02-27 20:09:44.825829+00:00,2012-02-27 20:09:44.825829+00:00,2012-02-27 20:22:40.411446+00:00,Machine 6 - Turning & Milling
0,Turning & Milling Q.C.,2012-02-28 00:00:20.709745+00:00,2012-02-28 08:00:00.000000+00:00,2012-02-28 08:03:12.565238+00:00,Quality Check 1
1,Turn & Mill. & Screw Assem - Machine 10,2012-02-28 06:00:00.000012+00:00,2012-02-28 06:24:00.000000+00:00,2012-02-28 06:27:03.756922+00:00,Machine 10 - Grinding
1,Turn & Mill. & Screw Assem - Machine 10,2012-02-28 06:27:03.757679+00:00,2012-02-28 06:27:03.757679+00:00,2012-02-28 06:28:31.849566+00:00,Machine 10 - Grinding
1,Turn & Mill. & Screw Assem - Machine 10,2012-02-28 06:28:31.850628+00:00,2012-02-28 06:28:31.850627+00:00,2012-02-28 06:50:54.183599+00:00,Machine 10 - Grinding
1,Round Grinding - Manual,2012-02-28 06:31:00.400794+00:00,2012-02-28 16:00:00.000000+00:00,2012-03-01 15:49:25.439456+00:00,Machine 27 - Grinding
1,Turn & Mill. & Screw Assem - Machine 10,2012-02-28 06:51:01.071557+00:00,2012-02-28 06:51:01.071556+00:00,2012-02-28 06:57:19.695262+00:00,Machine 10 - Grinding
0,Round Grinding - Machine 2,2012-02-28 08:03:17.870781+00:00,2012-02-28 16:00:00.000000+00:00,2012-02-28 16:05:33.629134+00:00,Machine 2 - Round Grinding
0,Wire Cut - Machine 13,2012-02-28 08:12:16.181538+00:00,2012-02-28 16:48:00.000000+00:00,2012-02-28 16:48:24.724227+00:00,Wire Cut - Machine 13
1,Packing,2012-02-28 10:33:04.364772+00:00,2012-02-29 00:00:00.000000+00:00,2012-03-01 00:00:00.000000+00:00,Packing
0,Round Grinding - Machine 2,2012-02-28 16:12:04.329403+00:00,2012-02-28 16:12:04.329403+00:00,2012-02-28 16:12:44.922748+00:00,Machine 2 - Round Grinding
0,Round Grinding - Machine 2,2012-02-28 16:12:44.928020+00:00,2012-02-28 16:12:44.928020+00:00,2012-02-28 18:33:06.327509+00:00,Machine 2 - Round Grinding
0,Wire Cut - Machine 13,2012-02-28 16:48:32.772858+00:00,2012-02-28 16:48:32.772858+00:00,2012-02-28 16:54:12.783125+00:00,Wire Cut - Machine 13
1,Turning & Milling - Machine 6,2012-02-28 18:04:26.436941+00:00,2012-02-28 20:00:00.000000+00:00,2012-02-28 20:20:52.554638+00:00,Machine 6 - Turning & Milling
0,Turning Q.C.,2012-02-28 18:08:20.144729+00:00,2012-02-29 06:24:00.000000+00:00,2012-02-29 06:24:33.804240+00:00,Quality Check 1
0,Round Grinding - Machine 2,2012-02-28 18:33:16.179715+00:00,2012-02-28 18:33:16.179715+00:00,2012-02-28 18:44:43.933961+00:00,Machine 2 - Round Grinding
0,Round Grinding - Machine 2,2012-02-28 18:45:15.472631+00:00,2012-02-28 18:45:15.472631+00:00,2012-02-28 20:13:11.713197+00:00,Machine 2 - Round Grinding
0,Round Grinding - Machine 2,2012-02-28 20:13:11.713201+00:00,2012-02-28 20:13:11.713201+00:00,2012-02-28 20:19:58.108673+00:00,Machine 2 - Round Grinding
1,Turning & Milling - Machine 6,2012-02-28 20:22:23.056640+00:00,2012-02-28 20:22:23.056640+00:00,2012-02-28 20:36:04.212040+00:00,Machine 6 - Turning & Milling
1,Turning & Milling - Machine 6,2012-02-28 20:36:04.212040+00:00,2012-02-28 20:36:04.212040+00:00,2012-02-28 20:46:51.431307+00:00,Machine 6 - Turning & Milling
1,Turning & Milling - Machine 6,2012-02-28 20:48:09.659639+00:00,2012-02-29 06:24:00.000000+00:00,2012-02-29 06:35:53.744342+00:00,Machine 6 - Turning & Milling
3,Turn & Mill. & Screw Assem - Machine 10,2012-02-29 03:00:00.000000+00:00,2012-02-29 06:24:00.000000+00:00,2012-02-29 08:13:48.683071+00:00,Machine 10 - Grinding
3,Turning & Milling - Machine 6,2012-02-29 03:00:00.001742+00:00,2012-02-29 06:35:53.744342+00:00,2012-02-29 06:57:02.197993+00:00,Machine 6 - Turning & Milling
3,Round Grinding - Manual,2012-02-29 03:20:43.236095+00:00,2012-03-01 15:49:25.439456+00:00,2012-03-03 23:26:58.422848+00:00,Machine 27 - Grinding
0,Turning & Milling - Machine 6,2012-02-29 03:41:22.123579+00:00,2012-02-29 06:57:02.197993+00:00,2012-02-29 15:16:08.013966+00:00,Machine 6 - Turning & Milling
0,Round Grinding - Q.C.,2012-02-29 05:46:42.720380+00:00,2012-02-29 06:24:33.804240+00:00,2012-02-29 06:24:44.083519+00:00,Quality Check 1
3,Turn & Mill. & Screw Assem - Machine 10,2012-02-29 08:13:48.683071+00:00,2012-02-29 08:13:48.683071+00:00,2012-02-29 15:31:00.333195+00:00,Machine 10 - Grinding
4,Turning & Milling - Machine 4,2012-02-29 10:39:31.061973+00:00,2012-02-29 16:00:00.000000+00:00,2012-02-29 16:14:35.186250+00:00,Machine 4 - Turning & Milling
5,Turn & Mill. & Screw Assem - Machine 10,2012-02-29 15:00:00.767917+00:00,2012-02-29 15:31:00.333195+00:00,2012-02-29 15:33:10.379532+00:00,Machine 10 - Grinding
5,Turning & Milling - Machine 6,2012-02-29 15:00:03.082604+00:00,2012-02-29 15:16:08.013966+00:00,2012-02-29 15:20:11.739279+00:00,Machine 6 - Turning & Milling
5,Turning & Milling - Machine 6,2012-02-29 15:20:12.026516+00:00,2012-02-29 15:20:12.026516+00:00,2012-02-29 15:53:57.508004+00:00,Machine 6 - Turning & Milling
3,Turn & Mill. & Screw Assem - Machine 10,2012-02-29 15:31:00.333195+00:00,2012-02-29 15:33:10.379532+00:00,2012-02-29 15:33:18.594573+00:00,Machine 10 - Grinding
5,Turn & Mill. & Screw Assem - Machine 10,2012-02-29 15:33:10.379532+00:00,2012-02-29 15:33:18.594573+00:00,2012-02-29 15:40:31.524986+00:00,Machine 10 - Grinding
5,Turn & Mill. & Screw Assem - Machine 10,2012-02-29 15:40:31.524986+00:00,2012-02-29 15:40:31.524986+00:00,2012-02-29 23:32:46.839607+00:00,Machine 10 - Grinding
5,Round Grinding - Manual,2012-02-29 15:55:19.988241+00:00,2012-03-03 23:26:58.422848+00:00,2012-03-04 11:15:48.213598+00:00,Machine 27 - Grinding
4,Turning & Milling - Machine 4,2012-02-29 16:17:07.032277+00:00,2012-02-29 16:17:07.032277+00:00,2012-02-29 17:32:45.012614+00:00,Machine 4 - Turning & Milling
4,Turning & Milling - Machine 4,2012-02-29 17:32:45.026994+00:00,2012-02-29 17:32:45.026994+00:00,2012-02-29 17:55:04.348631+00:00,Machine 4 - Turning & Milling
4,Turning & Milling - Machine 4,2012-02-29 17:55:04.660768+00:00,2012-02-29 17:55:04.660768+00:00,2012-02-29 18:14:23.787575+00:00,Machine 4 - Turning & Milling
4,Turning & Milling - Machine 4,2012-02-29 18:14:23.787648+00:00,2012-02-29 18:14:23.787648+00:00,2012-02-29 18:29:03.584617+00:00,Machine 4 - Turning & Milling
4,Turning & Milling Q.C.,2012-02-29 18:29:03.641474+00:00,2012-03-01 06:24:00.000000+00:00,2012-03-01 06:24:02.658404+00:00,Quality Check 1
3,Turning & Milling - Machine 6,2012-02-29 18:36:28.925758+00:00,2012-02-29 20:00:00.000000+00:00,2012-02-29 20:07:09.519860+00:00,Machine 6 - Turning & Milling
3,Turning & Milling - Machine 6,2012-02-29 20:07:09.699508+00:00,2012-02-29 20:07:09.699508+00:00,2012-02-29 23:30:24.729046+00:00,Machine 6 - Turning & Milling
5,Turn & Mill. & Screw Assem - Machine 10,2012-02-29 23:32:46.839607+00:00,2012-02-29 23:32:46.839607+00:00,2012-02-29 23:40:36.180860+00:00,Machine 10 - Grinding
5,Turning & Milling - Machine 6,2012-03-01 01:28:58.455546+00:00,2012-03-01 06:24:00.000000+00:00,2012-03-01 06:27:55.221553+00:00,Machine 6 - Turning & Milling
4,Round Grinding - Machine 2,2012-03-01 06:24:02.658404+00:00,2012-03-01 06:24:02.658404+00:00,2012-03-01 06:31:03.305018+00:00,Machine 2 - Round Grinding
4,Round Grinding - Machine 2,2012-03-01 06:31:03.395441+00:00,2012-03-01 06:31:03.395440+00:00,2012-03-01 06:37:20.926884+00:00,Machine 2 - Round Grinding
5,Turning & Milling - Machine 6,2012-03-01 06:36:04.172610+00:00,2012-03-01 06:36:04.172611+00:00,2012-03-01 06:38:28.153887+00:00,Machine 6 - Turning & Milling
4,Round Grinding - Machine 2,2012-03-01 06:37:20.926884+00:00,2012-03-01 06:37:20.926884+00:00,2012-03-01 06:40:40.417916+00:00,Machine 2 - Round Grinding
4,Round Grinding - Machine 2,2012-03-01 06:41:42.707593+00:00,2012-03-01 06:41:42.707593+00:00,2012-03-01 06:49:30.568817+00:00,Machine 2 - Round Grinding
4,Turning Q.C.,2012-03-01 06:54:42.471246+00:00,2012-03-01 06:54:42.471246+00:00,2012-03-01 06:55:31.457118+00:00,Quality Check 1
0,Wire Cut - Machine 13,2012-03-01 09:36:17.049230+00:00,2012-03-02 06:24:00.000000+00:00,2012-03-02 06:31:42.253837+00:00,Wire Cut - Machine 13
0,Turning & Milling - Machine 6,2012-03-01 10:15:13.619192+00:00,2012-03-01 15:12:00.000000+00:00,2012-03-01 15:24:25.904492+00:00,Machine 6 - Turning & Milling
5,Packing,2012-03-01 10:38:58.810529+00:00,2012-03-02 00:00:00.000000+00:00,2012-03-03 00:00:00.000000+00:00,Packing
5,Turning & Milling - Machine 6,2012-03-01 13:29:50.129901+00:00,2012-03-01 15:24:25.904492+00:00,2012-03-01 15:51:41.335046+00:00,Machine 6 - Turning & Milling
6,Turning & Milling - Machine 6,2012-03-01 21:00:00.706717+00:00,2012-03-02 00:00:00.000000+00:00,2012-03-04 06:35:43.565320+00:00,Machine 6 - Turning & Milling
7,Turning & Milling - Machine 5,2012-03-02 00:00:00.000000+00:00,2012-03-02 06:24:00.000000+00:00,2012-03-04 16:13:05.131439+00:00,Machine 5 - Turning & Milling
8,Turning - Machine 9,2012-03-02 01:04:53.388887+00:00,2012-03-02 05:36:00.000000+00:00,2012-03-02 06:46:52.216016+00:00,Machine 9 - Turning & Milling
1,Turn & Mill. & Screw Assem - Machine 10,2012-03-02 03:52:38.516828+00:00,2012-03-02 06:24:00.000000+00:00,2012-03-02 06:33:10.453688+00:00,Machine 10 - Grinding
6,Packing,2012-03-02 04:09:25.726267+00:00,2012-03-04 00:00:00.000000+00:00,2012-03-05 00:00:00.000000+00:00,Packing
7,Turning & Milling - Machine 6,2012-03-02 04:33:28.784269+00:00,2012-03-04 06:35:43.565320+00:00,2012-03-04 20:09:01.379779+00:00,Machine 6 - Turning & Milling
1,Turn & Mill. & Screw Assem - Machine 10,2012-03-02 06:33:10.453708+00:00,2012-03-02 06:33:10.453708+00:00,2012-03-02 06:50:43.758439+00:00,Machine 10 - Grinding
8,Turning - Machine 9,2012-03-02 06:47:16.756827+00:00,2012-03-02 06:47:16.756826+00:00,2012-03-02 06:48:45.781354+00:00,Machine 9 - Turning & Milling
1,Turn & Mill. & Screw Assem - Machine 10,2012-03-02 06:50:43.765868+00:00,2012-03-02 06:50:43.765867+00:00,2012-03-02 07:38:59.111221+00:00,Machine 10 - Grinding
9,Turning & Milling - Machine 4,2012-03-02 07:09:51.788468+00:00,2012-03-03 12:48:00.000000+00:00,2012-03-04 06:31:54.356790+00:00,Machine 4 - Turning & Milling
1,Lapping - Machine 1,2012-03-02 07:21:37.590901+00:00,2012-03-02 07:21:37.590902+00:00,2012-03-04 06:06:04.949210+00:00,Machine 1 - Lapping
8,Turning & Milling - Machine 8,2012-03-02 09:57:02.856043+00:00,2012-03-02 12:00:00.000000+00:00,2012-03-02 12:10:19.274566+00:00,Machine 8 - Turning & Milling
8,Turning & Milling - Machine 8,2012-03-02 12:30:37.247676+00:00,2012-03-02 12:30:37.247677+00:00,2012-03-04 07:36:25.606543+00:00,Machine 8 - Turning & Milling
8,Turning Q.C.,2012-03-02 12:42:29.749002+00:00,2012-03-04 00:00:00.000000+00:00,2012-03-04 00:00:56.708145+00:00,Quality Check 1
6,Round Grinding - Manual,2012-03-02 13:04:02.462618+00:00,2012-03-04 11:15:48.213598+00:00,2012-03-04 11:16:40.834786+00:00,Machine 27 - Grinding
4,Wire Cut - Machine 13,2012-03-02 14:10:34.033956+00:00,2012-03-04 06:24:00.000000+00:00,2012-03-04 06:25:48.995932+00:00,Wire Cut - Machine 13
6,Turn & Mill. & Screw Assem - Machine 10,2012-03-02 15:52:31.761466+00:00,2012-03-03 21:36:00.000000+00:00,2012-03-04 06:41:08.702719+00:00,Machine 10 - Grinding
