case_id,activity,enable_time,start_time,end_time,resource
1,Change Version - Machine 22,2012-02-27 23:58:31.570659+00:00,2012-02-28 06:40:00.000000+00:00,2012-02-28 21:50:47.562200+00:00,ID4851
2,Turning - Machine 8,2012-02-28 00:19:04.809123+00:00,2012-02-28 08:00:00.000000+00:00,2012-02-28 09:20:42.141657+00:00,ID0997
3,Turn & Mill. & Screw Assem - Machine 10,2012-02-28 06:04:05.406069+00:00,2012-02-28 06:04:05.406069+00:00,2012-02-28 07:19:05.406069+00:00,ID0937
3,Turning & Milling - Machine 10,2012-02-28 07:19:58.271600+00:00,2012-02-28 07:19:58.271600+00:00,2012-02-28 16:29:16.044098+00:00,ID4132
2,Turning - Machine 8,2012-02-28 09:51:02.197750+00:00,2012-02-28 09:51:02.197750+00:00,2012-02-28 10:51:02.197750+00:00,ID3718
5,Turning & Milling - Machine 8,2012-02-28 11:32:16.698331+00:00,2012-02-28 11:32:16.698331+00:00,2012-02-28 11:32:16.698331+00:00,ID4445
5,Turning - Machine 9,2012-02-28 12:01:15.345096+00:00,2012-02-28 12:01:15.345096+00:00,2012-02-28 15:25:04.951522+00:00,ID4641
2,Turning - Machine 8,2012-02-28 14:00:46.745166+00:00,2012-02-28 14:00:46.745165+00:00,2012-02-28 19:47:21.745097+00:00,ID4622
6,Turning & Milling - Machine 8,2012-02-28 15:21:11.446062+00:00,2012-02-28 15:21:11.446062+00:00,2012-02-28 18:06:26.765184+00:00,ID4529
5,Turning - Machine 9,2012-02-28 15:25:04.951522+00:00,2012-02-28 15:25:04.951522+00:00,2012-02-29 00:21:04.951523+00:00,ID4932
7,Turn & Mill. & Screw Assem - Machine 10,2012-02-28 17:00:00.000000+00:00,2012-02-28 20:20:00.000000+00:00,2012-02-29 10:30:56.611342+00:00,ID3846
7,Turning & Milling - Machine 10,2012-02-28 17:00:04.319950+00:00,2012-02-28 17:00:04.319951+00:00,2012-02-28 18:15:04.319951+00:00,ID4142
7,Turning & Milling - Machine 10,2012-02-28 18:15:04.319951+00:00,2012-02-28 18:15:04.319951+00:00,2012-02-29 02:51:11.786714+00:00,ID4794
2,Turning - Machine 8,2012-02-28 19:47:21.745097+00:00,2012-02-28 19:47:21.745098+00:00,2012-02-29 02:34:15.122464+00:00,ID4799
6,Turning - Machine 9,2012-02-28 21:48:38.541067+00:00,2012-02-28 23:20:00.000000+00:00,2012-02-28 23:34:49.093972+00:00,ID4641
6,Turning - Machine 9,2012-02-28 23:34:58.797186+00:00,2012-02-29 07:00:00.000000+00:00,2012-02-29 07:54:07.925629+00:00,ID4132
8,Turning - Machine 9,2012-02-29 00:00:00.000000+00:00,2012-02-29 07:00:00.000000+00:00,2012-02-29 09:15:40.857124+00:00,ID4641
7,Packing,2012-02-29 00:44:15.675289+00:00,2012-02-29 00:44:15.675289+00:00,2012-02-29 01:44:15.675289+00:00,ID4291
