case_id,activity,enable_time,start_time,end_time,resource
0,Turning & Milling - Machine 9,2012-02-27 16:40:00.000000+00:00,2012-02-27 16:40:00.000000+00:00,2012-02-27 17:55:00.000000+00:00,ID0937
0,Turning & Milling - Machine 9,2012-02-27 17:55:00.000000+00:00,2012-02-27 17:55:00.000000+00:00,2012-02-28 21:22:24.601525+00:00,ID4132
1,Turning - Machine 21,2012-02-28 09:01:05.141333+00:00,2012-03-01 09:00:00.000000+00:00,2012-03-05 10:30:00.000000+00:00,ID4442
0,Turning & Milling - Machine 9,2012-02-28 21:22:24.601525+00:00,2012-02-28 21:40:00.000000+00:00,2012-02-29 00:35:00.001000+00:00,ID4140
0,Turning & Milling - Machine 9,2012-02-29 00:35:00.001000+00:00,2012-02-29 00:35:00.001000+00:00,2012-02-29 11:36:00.001000+00:00,ID4162
0,Turning & Milling - Machine 9,2012-02-29 11:38:28.628585+00:00,2012-02-29 11:38:28.628585+00:00,2012-02-29 12:34:28.628586+00:00,ID4529
0,Turning & Milling - Machine 9,2012-02-29 12:34:28.628593+00:00,2012-02-29 12:34:28.628593+00:00,2012-02-29 13:50:12.635551+00:00,ID4641
0,Turning & Milling - Machine 9,2012-02-29 13:50:12.635551+00:00,2012-02-29 13:50:12.635551+00:00,2012-03-01 00:08:38.711105+00:00,ID4794
0,Lapping - Machine 1,2012-03-01 00:08:39.436928+00:00,2012-03-01 00:08:39.436928+00:00,2012-03-01 02:03:35.962992+00:00,ID0420
0,Turning & Milling - Machine 6,2012-03-01 02:24:10.855930+00:00,2012-03-01 08:00:00.000000+00:00,2012-03-01 11:39:59.061851+00:00,ID0997
0,Turning Q.C.,2012-03-01 02:45:35.262073+00:00,2012-03-01 02:45:35.262073+00:00,2012-03-01 03:45:54.985318+00:00,ID4493
0,Milling - Machine 14,2012-03-01 03:37:47.985651+00:00,2012-03-01 20:00:00.000000+00:00,2012-03-01 20:18:05.917320+00:00,ID4873
0,Turning Q.C.,2012-03-01 05:51:13.232029+00:00,2012-03-01 05:51:13.232029+00:00,2012-03-01 07:14:15.988623+00:00,ID4618
0,Round Grinding - Machine 2,2012-03-01 07:14:15.988625+00:00,2012-03-01 07:14:15.988625+00:00,2012-03-01 08:22:59.091153+00:00,ID4355
0,Round Grinding - Machine 2,2012-03-01 08:23:50.655923+00:00,2012-03-01 08:23:50.655923+00:00,2012-03-01 10:07:00.759297+00:00,ID4385
0,Round Grinding - Manual,2012-03-01 08:36:27.775861+00:00,2012-03-01 08:36:27.775861+00:00,2012-03-01 10:15:45.947524+00:00,ID4528
0,Round Grinding - Machine 2,2012-03-01 10:07:00.828478+00:00,2012-03-01 10:07:00.828478+00:00,2012-03-01 14:25:17.110472+00:00,ID4445
0,Turning & Milling - Machine 6,2012-03-01 11:39:59.993215+00:00,2012-03-01 11:39:59.993214+00:00,2012-03-01 14:47:12.565619+00:00,ID4167
0,Round Grinding - Manual,2012-03-01 11:45:18.624936+00:00,2012-03-01 11:45:18.624937+00:00,2012-03-01 13:21:17.334475+00:00,ID4872
0,Round Grinding - Machine 2,2012-03-01 14:25:44.593672+00:00,2012-03-01 14:25:44.593672+00:00,2012-03-01 15:40:44.593672+00:00,ID0937
0,Turning & Milling - Machine 6,2012-03-01 14:47:12.565619+00:00,2012-03-01 14:47:12.565619+00:00,2012-03-02 01:12:14.783398+00:00,ID4718
0,Round Grinding - Manual,2012-03-01 18:31:41.417621+00:00,2012-03-02 06:00:00.000000+00:00,2012-03-02 10:55:00.000000+00:00,ID4287
0,Milling - Machine 14,2012-03-01 23:33:16.203859+00:00,2012-03-02 00:00:00.000000+00:00,2012-03-02 01:11:55.490042+00:00,ID4140
2,Turning & Milling - Machine 10,2012-03-02 00:00:00.004461+00:00,2012-03-02 00:00:00.004461+00:00,2012-03-02 01:15:00.004461+00:00,ID4142
2,Turn & Mill. & Screw Assem - Machine 10,2012-03-02 00:00:18.339179+00:00,2012-03-02 00:00:18.339179+00:00,2012-03-02 09:45:09.918647+00:00,ID4932
2,Turning & Milling - Machine 10,2012-03-02 02:15:55.524250+00:00,2012-03-02 07:00:00.000000+00:00,2012-03-02 07:00:00.000122+00:00,ID3846
0,Final Inspection Q.C.,2012-03-02 04:02:45.897590+00:00,2012-03-02 04:02:45.897590+00:00,2012-03-02 04:31:48.404669+00:00,ID4163
3,Turning & Milling - Machine 10,2012-03-02 07:00:00.000000+00:00,2012-03-02 07:00:00.000000+00:00,2012-03-04 07:19:11.045752+00:00,ID4132
2,Turning & Milling - Machine 10,2012-03-02 07:00:00.376800+00:00,2012-03-03 23:20:00.000000+00:00,2012-03-04 08:53:02.232064+00:00,ID4641
3,Packing,2012-03-02 07:13:08.284212+00:00,2012-03-02 07:13:08.284211+00:00,2012-03-02 08:13:08.284211+00:00,ID4291
2,Turn & Mill. & Screw Assem - Machine 10,2012-03-02 09:45:26.544397+00:00,2012-03-02 09:45:26.544397+00:00,2012-03-02 11:00:26.544397+00:00,ID0937
3,Turn & Mill. & Screw Assem - Machine 10,2012-03-02 10:23:43.383643+00:00,2012-03-02 12:40:00.000000+00:00,2012-03-04 07:38:21.722294+00:00,ID3846
0,Laser Marking - Machine 7,2012-03-02 10:31:03.654211+00:00,2012-03-02 10:31:03.654211+00:00,2012-03-04 11:09:18.121836+00:00,ID0998
2,Turn & Mill. & Screw Assem - Machine 10,2012-03-02 11:00:26.544479+00:00,2012-03-02 11:00:26.544479+00:00,2012-03-03 15:09:45.262653+00:00,ID4932
0,Round Grinding - Manual,2012-03-02 11:28:42.079165+00:00,2012-03-02 11:28:42.079164+00:00,2012-03-03 10:58:47.905252+00:00,ID4528
2,Turn & Mill. & Screw Assem - Machine 10,2012-03-03 15:16:50.691722+00:00,2012-03-04 00:00:00.000000+00:00,2012-03-04 00:15:00.000000+00:00,ID4287
0,Round Grinding - Machine 2,2012-03-03 16:36:01.290959+00:00,2012-03-03 16:36:01.290959+00:00,2012-03-04 02:08:16.003499+00:00,ID0420
5,Turning - Machine 9,2012-03-03 22:35:17.269899+00:00,2012-03-03 23:40:00.000000+00:00,2012-03-04 06:36:00.000001+00:00,ID4932
4,Packing,2012-03-04 00:04:04.603242+00:00,2012-03-04 00:04:04.603242+00:00,2012-03-04 01:04:04.603242+00:00,ID4491
2,Turn & Mill. & Screw Assem - Machine 10,2012-03-04 00:28:00.819802+00:00,2012-03-04 00:28:00.819802+00:00,2012-03-04 01:43:00.819802+00:00,ID0937
5,Turning & Milling - Machine 8,2012-03-04 01:26:24.247516+00:00,2012-03-04 01:26:24.247516+00:00,2012-03-04 12:26:24.247516+00:00,ID4783
2,Turn & Mill. & Screw Assem - Machine 10,2012-03-04 01:47:33.419106+00:00,2012-03-04 01:47:33.419106+00:00,2012-03-04 02:02:33.419106+00:00,ID4287
2,Turn & Mill. & Screw Assem - Machine 10,2012-03-04 02:02:34.101892+00:00,2012-03-04 02:02:34.101892+00:00,2012-03-04 03:17:34.101892+00:00,ID0937
0,Round Grinding - Machine 2,2012-03-04 02:08:16.022454+00:00,2012-03-04 07:00:00.000000+00:00,2012-03-04 07:37:23.379728+00:00,ID4618
5,Turning - Machine 9,2012-03-04 06:36:00.229626+00:00,2012-03-04 06:36:00.229626+00:00,2012-03-04 13:32:00.228627+00:00,ID4932
6,Turning & Milling - Machine 8,2012-03-04 07:00:00.014692+00:00,2012-03-04 10:00:00.000000+00:00,2012-03-04 10:13:22.883601+00:00,ID4219
6,Turning - Machine 9,2012-03-04 07:00:02.286831+00:00,2012-03-04 07:19:11.045752+00:00,2012-03-05 08:56:54.211834+00:00,ID4132
3,Turning & Milling - Machine 10,2012-03-04 07:19:11.087122+00:00,2012-03-04 07:19:11.087122+00:00,2012-03-04 11:21:35.584975+00:00,ID4794
2,Turn & Mill. & Screw Assem - Machine 10,2012-03-04 08:36:10.496597+00:00,2012-03-04 08:36:10.496597+00:00,2012-03-04 08:51:10.496597+00:00,ID4287
2,Turning & Milling - Machine 10,2012-03-04 08:53:02.232064+00:00,2012-03-04 08:53:02.232064+00:00,2012-03-04 10:08:02.232064+00:00,ID4142
