case_id,activity,enable_time,start_time,end_time,resource
0,Grinding Rework - Machine 27,2012-02-27 16:40:48.514064+00:00,2012-02-27 16:40:48.514064+00:00,2012-02-27 18:35:16.194476+00:00,ID4528
1,Turning - Machine 9,2012-02-28 07:48:17.905661+00:00,2012-02-28 16:20:00.000000+00:00,2012-02-29 10:16:08.528879+00:00,ID4132
1,Turning & Milling - Machine 8,2012-02-28 07:49:08.750126+00:00,2012-02-28 08:00:00.000000+00:00,2012-02-28 09:14:52.503513+00:00,ID0997
1,Turning & Milling - Machine 8,2012-02-28 09:57:26.036657+00:00,2012-02-28 09:57:26.036657+00:00,2012-02-28 09:57:26.036657+00:00,ID4445
1,Turning & Milling - Machine 9,2012-02-28 09:57:26.036657+00:00,2012-02-28 09:57:26.036657+00:00,2012-02-28 11:12:26.036657+00:00,ID0937
1,Turning & Milling - Machine 9,2012-02-28 11:12:26.036657+00:00,2012-02-28 11:12:26.036657+00:00,2012-02-28 12:27:26.036657+00:00,ID4140
1,Turning & Milling - Machine 10,2012-02-28 12:28:00.142823+00:00,2012-02-28 12:28:00.142823+00:00,2012-02-28 13:43:00.142823+00:00,ID4142
1,Turning & Milling - Machine 10,2012-02-28 13:43:00.142823+00:00,2012-02-28 13:43:00.142823+00:00,2012-02-29 09:58:53.616663+00:00,ID4641
2,Turning & Milling - Machine 10,2012-02-29 03:42:38.651531+00:00,2012-02-29 03:42:38.651531+00:00,2012-02-29 09:43:33.801833+00:00,ID4794
3,Turning - Machine 9,2012-02-29 05:00:00.000085+00:00,2012-02-29 05:00:00.000084+00:00,2012-02-29 11:55:59.999085+00:00,ID4932
3,Turning & Milling - Machine 8,2012-02-29 05:00:00.000109+00:00,2012-02-29 05:00:00.000108+00:00,2012-02-29 10:07:00.028330+00:00,ID4529
2,Turn & Mill. & Screw Assem - Machine 10,2012-02-29 07:42:38.472724+00:00,2012-02-29 09:00:00.000000+00:00,2012-02-29 09:34:04.426117+00:00,ID3846
0,Grinding Rework - Machine 27,2012-02-29 09:12:51.188796+00:00,2012-02-29 09:12:51.188796+00:00,2012-02-29 11:13:33.129124+00:00,ID4872
2,Turning & Milling - Machine 10,2012-02-29 09:43:51.214353+00:00,2012-02-29 12:40:00.000000+00:00,2012-02-29 12:44:00.000000+00:00,ID4618
3,Turning & Milling - Machine 8,2012-02-29 10:07:00.766529+00:00,2012-02-29 10:07:00.766529+00:00,2012-03-01 00:47:00.766529+00:00,ID4783
1,Turning & Milling - Machine 10,2012-02-29 10:11:14.190403+00:00,2012-02-29 10:11:14.190403+00:00,2012-02-29 11:26:14.190403+00:00,ID4142
1,Turning - Machine 9,2012-02-29 10:16:08.528879+00:00,2012-02-29 10:16:08.528879+00:00,2012-02-29 10:16:59.866094+00:00,ID3846
1,Turning - Machine 9,2012-02-29 10:16:59.866094+00:00,2012-02-29 10:16:59.866094+00:00,2012-02-29 11:13:44.852548+00:00,ID4641
1,Turning & Milling - Machine 10,2012-02-29 11:26:18.230926+00:00,2012-02-29 11:26:18.230926+00:00,2012-02-29 15:34:25.445588+00:00,ID4794
3,Turning - Machine 9,2012-02-29 11:56:00.292804+00:00,2012-02-29 11:56:00.292805+00:00,2012-02-29 13:38:50.578822+00:00,ID4132
1,Turning - Machine 9,2012-02-29 12:03:50.387418+00:00,2012-02-29 12:03:50.387419+00:00,2012-02-29 15:21:56.045770+00:00,ID3846
2,Turning & Milling - Machine 10,2012-02-29 12:44:00.014787+00:00,2012-02-29 12:44:00.014787+00:00,2012-02-29 14:55:29.705773+00:00,ID4641
3,Turning - Machine 9,2012-02-29 13:38:54.492085+00:00,2012-02-29 13:38:54.492085+00:00,2012-03-01 00:14:54.491086+00:00,ID4932
2,Packing,2012-02-29 14:28:30.961449+00:00,2012-02-29 14:28:30.961449+00:00,2012-02-29 15:28:30.961449+00:00,ID4291
4,Turning & Milling - Machine 8,2012-02-29 14:59:59.999999+00:00,2012-02-29 14:59:59.999999+00:00,2012-02-29 16:41:12.334823+00:00,ID4219
4,Turning - Machine 9,2012-02-29 15:11:16.610389+00:00,2012-02-29 15:11:16.610389+00:00,2012-02-29 19:22:45.482262+00:00,ID4132
1,Turning - Machine 9,2012-02-29 15:22:08.824327+00:00,2012-02-29 15:22:08.824327+00:00,2012-02-29 18:11:32.016797+00:00,ID4641
2,Lapping - Machine 1,2012-02-29 15:39:59.066126+00:00,2012-02-29 15:39:59.066126+00:00,2012-02-29 16:47:27.681915+00:00,ID0420
4,Turning & Milling - Machine 9,2012-02-29 16:41:12.683657+00:00,2012-02-29 16:41:12.683658+00:00,2012-03-01 07:22:12.683658+00:00,ID4162
5,Turning - Machine 8,2012-02-29 18:00:00.000028+00:00,2012-02-29 18:00:00.000027+00:00,2012-02-29 19:00:00.000027+00:00,ID3718
1,Turning - Machine 9,2012-02-29 18:16:22.423212+00:00,2012-02-29 23:40:00.000000+00:00,2012-02-29 23:44:41.853749+00:00,ID3846
5,Turning - Machine 8,2012-02-29 19:00:00.000160+00:00,2012-02-29 19:00:00.000160+00:00,2012-03-01 06:29:05.497117+00:00,ID4622
4,Turning - Machine 9,2012-02-29 19:42:14.606440+00:00,2012-02-29 19:42:14.606439+00:00,2012-03-04 03:22:17.597864+00:00,ID4641
6,Turning - Machine 21,2012-02-29 20:00:00.000000+00:00,2012-03-01 09:00:00.000000+00:00,2012-03-05 10:30:00.000000+00:00,ID4442
3,Turning - Machine 9,2012-03-01 00:14:54.491158+00:00,2012-03-01 07:00:00.000000+00:00,2012-03-01 07:48:25.298960+00:00,ID4132
1,Turning & Milling - Machine 10,2012-03-01 00:40:34.879232+00:00,2012-03-01 00:40:34.879233+00:00,2012-03-01 01:55:34.879233+00:00,ID4142
3,Turning & Milling - Machine 8,2012-03-01 00:47:00.768337+00:00,2012-03-01 08:00:00.000000+00:00,2012-03-01 08:04:29.404263+00:00,ID0997
1,Turning & Milling - Machine 10,2012-03-01 01:55:35.711820+00:00,2012-03-01 01:55:35.711819+00:00,2012-03-01 01:59:35.711819+00:00,ID4618
1,Turning & Milling - Machine 10,2012-03-01 01:59:36.318956+00:00,2012-03-01 01:59:36.318956+00:00,2012-03-01 06:40:11.693749+00:00,ID4794
1,Turning - Machine 9,2012-03-01 06:17:50.016575+00:00,2012-03-01 07:00:00.000000+00:00,2012-03-01 07:00:02.158136+00:00,ID3846
5,Turning - Machine 8,2012-03-01 06:29:05.497118+00:00,2012-03-01 06:29:05.497118+00:00,2012-03-01 13:49:04.702583+00:00,ID4799
