case_id,agent,activity_name,start_timestamp,end_timestamp,TimeStep,resource
0,0,Check application form completeness,2023-04-20 08:00:00+00:00,2023-04-20 08:04:22.288901287+00:00,0,Clerk-000001
0,1,Return application back to applicant,2023-04-20 08:04:22.288901287+00:00,2023-04-20 08:09:22.288901287+00:00,1,Clerk-000002
0,18,Applicant completes form,2023-04-20 08:09:22.288901287+00:00,2023-04-20 09:09:22.288901287+00:00,2,Applicant-000001
1,4,Check application form completeness,2023-04-20 08:30:00+00:00,2023-04-20 08:45:04.968501214+00:00,3,Clerk-000003
0,12,Check application form completeness,2023-04-20 09:09:22.288901287+00:00,2023-04-20 09:46:24.068996796+00:00,4,Clerk-000008
1,2,AML check,2023-04-20 08:45:04.968501214+00:00,2023-04-20 09:17:42.164326953+00:00,5,AML Investigator-000001
2,5,Check application form completeness,2023-04-20 09:00:00+00:00,2023-04-20 09:05:05.915415041+00:00,6,Clerk-000004
0,2,AML check,2023-04-20 09:46:24.068996796+00:00,2023-04-20 10:30:25.058692347+00:00,7,AML Investigator-000001
2,4,Return application back to applicant,2023-04-20 09:05:05.915415041+00:00,2023-04-20 09:10:05.915415041+00:00,8,Clerk-000003
1,6,Appraise property,2023-04-20 09:17:42.164326953+00:00,2023-04-20 09:47:31.948989081+00:00,9,Appraiser-000002
3,8,Check application form completeness,2023-04-20 09:30:00+00:00,2023-04-20 09:53:00.625368834+00:00,10,Clerk-000005
0,3,Appraise property,2023-04-20 10:30:25.058692347+00:00,2023-04-20 11:02:09.609306027+00:00,11,Appraiser-000001
2,18,Applicant completes form,2023-04-20 09:10:05.915415041+00:00,2023-04-20 10:10:05.915415041+00:00,12,Applicant-000001
1,0,Check credit history,2023-04-20 09:47:31.948989081+00:00,2023-04-20 10:14:28.531568989+00:00,13,Clerk-000001
3,0,Check credit history,2023-04-20 09:53:00.625368834+00:00,2023-04-20 10:38:37.453825854+00:00,14,Clerk-000001
4,9,Check application form completeness,2023-04-20 10:00:00+00:00,2023-04-20 10:20:44.268104212+00:00,15,Clerk-000006
0,8,Check credit history,2023-04-20 11:02:09.609306027+00:00,2023-04-20 11:43:36.167521127+00:00,16,Clerk-000005
2,4,Check application form completeness,2023-04-20 10:10:05.915415041+00:00,2023-04-20 10:20:06.821598396+00:00,17,Clerk-000003
