case_id,agent,activity_name,start_timestamp,end_timestamp,TimeStep,resource
0,0,Check application form completeness,2023-04-20 08:00:00+00:00,2023-04-20 08:26:20.336122290+00:00,0,Clerk-000001
0,5,Check credit history,2023-04-20 08:26:20.336122290+00:00,2023-04-20 09:29:37.234574666+00:00,1,Clerk-000004
1,1,Check application form completeness,2023-04-20 08:30:00+00:00,2023-04-20 09:17:12.061734359+00:00,2,Clerk-000002
0,6,Appraise property,2023-04-20 09:29:37.234574666+00:00,2023-04-20 09:40:43.089271041+00:00,3,Appraiser-000002
2,4,Check application form completeness,2023-04-20 09:00:00+00:00,2023-04-20 09:11:20.288824643+00:00,4,Clerk-000003
1,4,Check credit history,2023-04-20 09:17:12.061734359+00:00,2023-04-20 09:33:42.638608950+00:00,5,Clerk-000003
0,7,AML check,2023-04-20 09:40:43.089271041+00:00,2023-04-20 10:03:10.572596090+00:00,6,AML Investigator-000002
2,3,Appraise property,2023-04-20 09:11:20.288824643+00:00,2023-04-20 09:37:09.567109875+00:00,7,Appraiser-000001
3,8,Check application form completeness,2023-04-20 09:30:00+00:00,2023-04-20 09:33:20.952386711+00:00,8,Clerk-000005
1,7,AML check,2023-04-20 10:03:10.572596090+00:00,2023-04-20 11:20:20.515251139+00:00,9,AML Investigator-000002
0,16,Assess loan risk,2023-04-20 10:03:10.572596090+00:00,2023-04-20 10:23:10.572596090+00:00,10,Loan Officer-000004
3,2,AML check,2023-04-20 09:33:20.952386711+00:00,2023-04-20 09:52:56.907467905+00:00,11,AML Investigator-000001
2,10,Check credit history,2023-04-20 09:37:09.567109875+00:00,2023-04-20 09:41:59.418670050+00:00,12,Clerk-000007
4,9,Check application form completeness,2023-04-20 10:00:00+00:00,2023-04-20 10:53:50.906955241+00:00,13,Clerk-000006
0,13,Design loan offer,2023-04-20 10:23:10.572596090+00:00,2023-04-20 10:27:31.486020251+00:00,14,Loan Officer-000002
1,6,Appraise property,2023-04-20 11:20:20.515251139+00:00,2023-04-20 11:28:56.527291840+00:00,15,Appraiser-000002
3,3,Appraise property,2023-04-20 09:52:56.907467905+00:00,2023-04-20 10:28:39.861523693+00:00,17,Appraiser-000001
0,14,Approve loan offer,2023-04-20 10:27:31.486020251+00:00,2023-04-20 10:47:31.486020251+00:00,18,Senior Officer-000001
5,12,Check application form completeness,2023-04-20 10:30:00+00:00,2023-04-20 11:34:58.905132583+00:00,19,Clerk-000008
4,7,AML check,2023-04-20 11:20:20.515251139+00:00,2023-04-20 12:20:50.542130170+00:00,20,AML Investigator-000002
1,13,Assess loan risk,2023-04-20 11:28:56.527291840+00:00,2023-04-20 11:48:56.527291840+00:00,21,Loan Officer-000002
2,2,AML check,2023-04-20 09:52:56.907467905+00:00,2023-04-20 10:00:50.965130680+00:00,22,AML Investigator-000001
3,0,Check credit history,2023-04-20 10:28:39.861523693+00:00,2023-04-20 11:34:23.028313266+00:00,23,Clerk-000001
0,0,Approve application,2023-04-20 10:47:31.486020251+00:00,2023-04-20 10:52:31.486020251+00:00,24,Clerk-000001
6,1,Check application form completeness,2023-04-20 11:00:00+00:00,2023-04-20 11:15:22.744333977+00:00,25,Clerk-000002
5,8,Check credit history,2023-04-20 11:34:58.905132583+00:00,2023-04-20 12:13:37.626797377+00:00,26,Clerk-000005
1,15,Design loan offer,2023-04-20 11:48:56.527291840+00:00,2023-04-20 11:49:22.252395563+00:00,27,Loan Officer-000003
4,6,Appraise property,2023-04-20 12:20:50.542130170+00:00,2023-04-20 12:34:48.768420705+00:00,28,Appraiser-000002
2,15,Assess loan risk,2023-04-20 10:00:50.965130680+00:00,2023-04-20 10:20:50.965130680+00:00,29,Loan Officer-000003
7,5,Check application form completeness,2023-04-20 11:30:00+00:00,2023-04-20 11:38:39.950282969+00:00,30,Clerk-000004
3,11,Assess loan risk,2023-04-20 11:34:23.028313266+00:00,2023-04-20 11:54:23.028313266+00:00,31,Loan Officer-000001
1,14,Approve loan offer,2023-04-20 11:49:22.252395563+00:00,2023-04-20 12:09:22.252395563+00:00,32,Senior Officer-000001
5,7,AML check,2023-04-20 12:20:50.542130170+00:00,2023-04-20 13:02:24.416469422+00:00,33,AML Investigator-000002
4,9,Check credit history,2023-04-20 12:34:48.768420705+00:00,2023-04-20 12:53:38.842430155+00:00,34,Clerk-000006
2,1,Reject application,2023-04-20 10:20:50.965130680+00:00,2023-04-20 10:30:50.965130680+00:00,35,Clerk-000002
6,10,Check credit history,2023-04-20 11:15:22.744333977+00:00,2023-04-20 11:35:35.932369280+00:00,36,Clerk-000007
7,6,Appraise property,2023-04-20 11:38:39.950282969+00:00,2023-04-20 11:44:39.127238800+00:00,37,Appraiser-000002
3,13,Design loan offer,2023-04-20 11:54:23.028313266+00:00,2023-04-20 11:54:48.290977934+00:00,38,Loan Officer-000002
8,4,Check application form completeness,2023-04-20 12:00:00+00:00,2023-04-20 12:45:12.815374074+00:00,39,Clerk-000003
1,0,Cancel application,2023-04-20 12:09:22.252395563+00:00,2023-04-20 12:14:22.252395563+00:00,40,Clerk-000001
4,11,Assess loan risk,2023-04-20 12:53:38.842430155+00:00,2023-04-20 13:13:38.842430155+00:00,41,Loan Officer-000001
5,6,Appraise property,2023-04-20 13:02:24.416469422+00:00,2023-04-20 13:04:03.474662304+00:00,42,Appraiser-000002
3,17,Approve loan offer,2023-04-20 11:54:48.290977934+00:00,2023-04-20 12:14:48.290977934+00:00,44,Senior Officer-000002
8,7,AML check,2023-04-20 13:02:24.416469422+00:00,2023-04-20 13:20:34.099409533+00:00,45,AML Investigator-000002
5,16,Assess loan risk,2023-04-20 13:04:03.474662304+00:00,2023-04-20 13:24:03.474662304+00:00,46,Loan Officer-000004
4,9,Reject application,2023-04-20 13:13:38.842430155+00:00,2023-04-20 13:23:38.842430155+00:00,47,Clerk-000006
3,12,Cancel application,2023-04-20 12:14:48.290977934+00:00,2023-04-20 12:19:48.290977934+00:00,49,Clerk-000008
9,1,Check application form completeness,2023-04-20 12:30:00+00:00,2023-04-20 12:36:29.036648503+00:00,50,Clerk-000002
10,10,Check application form completeness,2023-04-20 13:00:00+00:00,2023-04-20 13:07:41.102998447+00:00,51,Clerk-000007
7,5,Check credit history,2023-04-20 13:02:24.416469422+00:00,2023-04-20 13:40:29.658562519+00:00,52,Clerk-000004
8,6,Appraise property,2023-04-20 13:20:34.099409533+00:00,2023-04-20 13:26:31.273731768+00:00,53,Appraiser-000002
9,4,Check credit history,2023-04-20 12:36:29.036648503+00:00,2023-04-20 14:26:28.061773088+00:00,54,Clerk-000003
10,1,Check credit history,2023-04-20 13:07:41.102998447+00:00,2023-04-20 13:50:47.902246750+00:00,55,Clerk-000002
5,11,Design loan offer,2023-04-20 13:24:03.474662304+00:00,2023-04-20 13:55:20.905525292+00:00,56,Loan Officer-000001
8,8,Check credit history,2023-04-20 13:26:31.273731768+00:00,2023-04-20 14:03:49.083535893+00:00,57,Clerk-000005
7,7,AML check,2023-04-20 13:40:29.658562519+00:00,2023-04-20 13:42:20.626239384+00:00,58,AML Investigator-000002
11,0,Check application form completeness,2023-04-20 13:30:00+00:00,2023-04-20 13:47:59.826065570+00:00,60,Clerk-000001
7,15,Assess loan risk,2023-04-20 13:42:20.626239384+00:00,2023-04-20 14:02:20.626239384+00:00,61,Loan Officer-000003
10,3,Appraise property,2023-04-20 13:50:47.902246750+00:00,2023-04-20 14:15:58.842547484+00:00,62,Appraiser-000001
5,14,Approve loan offer,2023-04-20 13:55:20.905525292+00:00,2023-04-20 14:15:20.905525292+00:00,63,Senior Officer-000001
8,16,Assess loan risk,2023-04-20 14:03:49.083535893+00:00,2023-04-20 14:23:49.083535893+00:00,64,Loan Officer-000004
9,2,AML check,2023-04-20 14:26:28.061773088+00:00,2023-04-20 14:40:59.721923314+00:00,65,AML Investigator-000001
6,2,AML check,2023-04-20 13:20:34.099409533+00:00,2023-04-20 13:39:07.108632740+00:00,66,AML Investigator-000001
11,7,AML check,2023-04-20 13:47:59.826065570+00:00,2023-04-20 13:50:37.760590588+00:00,67,AML Investigator-000002
12,12,Check application form completeness,2023-04-20 14:00:00+00:00,2023-04-20 14:20:39.264482257+00:00,68,Clerk-000008
7,16,Design loan offer,2023-04-20 14:02:20.626239384+00:00,2023-04-20 14:06:11.812707319+00:00,69,Loan Officer-000004
5,1,Cancel application,2023-04-20 14:15:20.905525292+00:00,2023-04-20 14:20:20.905525292+00:00,70,Clerk-000002
10,2,AML check,2023-04-20 14:15:58.842547484+00:00,2023-04-20 14:24:54.391984554+00:00,71,AML Investigator-000001
8,10,Reject application,2023-04-20 14:23:49.083535893+00:00,2023-04-20 14:33:49.083535893+00:00,72,Clerk-000007
9,6,Appraise property,2023-04-20 14:40:59.721923314+00:00,2023-04-20 14:42:41.012127112+00:00,73,Appraiser-000002
6,6,Appraise property,2023-04-20 13:39:07.108632740+00:00,2023-04-20 13:49:35.534274660+00:00,74,Appraiser-000002
11,8,Check credit history,2023-04-20 13:50:37.760590588+00:00,2023-04-20 14:19:28.876850358+00:00,75,Clerk-000005
7,17,Approve loan offer,2023-04-20 14:06:11.812707319+00:00,2023-04-20 14:26:11.812707319+00:00,76,Senior Officer-000002
10,15,Assess loan risk,2023-04-20 14:24:54.391984554+00:00,2023-04-20 14:44:54.391984554+00:00,77,Loan Officer-000003
13,9,Check application form completeness,2023-04-20 14:30:00+00:00,2023-04-20 14:44:09.139130952+00:00,78,Clerk-000006
11,3,Appraise property,2023-04-20 14:19:28.876850358+00:00,2023-04-20 14:47:58.749206889+00:00,80,Appraiser-000001
