case_id,agent,activity_name,start_timestamp,end_timestamp,TimeStep,resource
0,12,SRM: Created,2018-10-16 08:10:00+00:00,2018-10-16 08:16:18.237494408+00:00,0,user_026
0,14,SRM: Created,2018-10-16 08:16:18.237494408+00:00,2018-10-16 08:28:46.062021728+00:00,1,user_016
1,22,SRM: Created,2018-10-16 08:27:02.820942014+00:00,2018-10-16 08:38:14.170333608+00:00,2,user_010
0,23,SRM: Created,2018-10-16 08:28:46.062021728+00:00,2018-10-16 08:42:46.994804056+00:00,3,user_014
1,1,SRM: Change was Transmitted,2018-10-16 08:38:14.170333608+00:00,2018-10-16 08:42:19.926159620+00:00,4,batch_00
0,8,SRM: Created,2018-10-16 08:42:46.994804056+00:00,2018-10-16 08:43:46.144999819+00:00,5,user_022
1,24,SRM: Complete,2018-10-16 08:42:19.926159620+00:00,2018-10-16 08:44:19.926159620+00:00,6,user_009
0,12,SRM: Created,2018-10-16 08:43:46.144999819+00:00,2018-10-16 08:57:56.067930644+00:00,7,user_026
1,14,SRM: Document Completed,2018-10-16 08:44:19.926159620+00:00,2018-10-16 08:46:00.016301857+00:00,8,user_016
0,22,SRM: Complete,2018-10-16 08:57:56.067930644+00:00,2018-10-16 08:59:26.234639556+00:00,9,user_010
1,2,Create Purchase Order Item,2018-10-16 08:46:00.016301857+00:00,2018-10-16 08:49:34.856646445+00:00,10,user_000
0,1,SRM: Change was Transmitted,2018-10-16 08:59:26.234639556+00:00,2018-10-16 09:02:32.957906896+00:00,11,batch_00
1,8,SRM: In Transfer to Execution Syst.,2018-10-16 08:49:34.856646445+00:00,2018-10-16 09:01:34.856646445+00:00,12,user_022
0,23,SRM: Document Completed,2018-10-16 09:02:32.957906896+00:00,2018-10-16 09:02:45.368740547+00:00,13,user_014
1,24,SRM: Awaiting Approval,2018-10-16 09:01:34.856646445+00:00,2018-10-16 09:06:34.856646445+00:00,14,user_009
0,8,SRM: In Transfer to Execution Syst.,2018-10-16 09:02:45.368740547+00:00,2018-10-16 09:14:45.368740547+00:00,15,user_022
1,1,SRM: Ordered,2018-10-16 09:06:34.856646445+00:00,2018-10-16 09:06:50.958576079+00:00,16,batch_00
0,2,Create Purchase Order Item,2018-10-16 09:14:45.368740547+00:00,2018-10-16 09:27:51.782659851+00:00,17,user_000
0,14,SRM: Awaiting Approval,2018-10-16 09:27:51.782659851+00:00,2018-10-16 09:36:26.512159744+00:00,19,user_016
0,12,SRM: Awaiting Approval,2018-10-16 09:36:26.512159744+00:00,2018-10-16 09:52:00.911194622+00:00,20,user_026
1,0,Vendor creates invoice,2018-10-16 22:00:00+00:00,2018-10-16 22:14:38.086649997+00:00,21,NONE
0,1,SRM: Ordered,2018-10-16 09:52:00.911194622+00:00,2018-10-16 09:53:01.286411289+00:00,22,batch_00
2,22,SRM: Created,2018-10-16 11:37:09.204887936+00:00,2018-10-16 11:52:42.499223523+00:00,23,user_010
1,2,Record Goods Receipt,2018-10-16 22:14:38.086649997+00:00,2018-10-17 07:05:11.810177100+00:00,24,user_000
0,2,Create Purchase Order Item,2018-10-16 09:53:01.286411289+00:00,2018-10-16 10:02:19.880859966+00:00,25,user_000
2,2,Create Purchase Order Item,2018-10-16 11:52:42.499223523+00:00,2018-10-16 12:03:38.776479346+00:00,26,user_000
3,23,SRM: Created,2018-10-16 13:37:44.334648110+00:00,2018-10-16 13:38:34.550072551+00:00,27,user_014
1,7,Record Invoice Receipt,2018-10-17 07:05:11.810177100+00:00,2018-10-17 07:05:11.810177100+00:00,28,user_006
0,8,SRM: In Transfer to Execution Syst.,2018-10-16 10:02:19.880859966+00:00,2018-10-16 10:14:19.880859966+00:00,29,user_022
2,1,SRM: Ordered,2018-10-16 12:03:38.776479346+00:00,2018-10-16 12:12:14.920463650+00:00,30,batch_00
3,24,SRM: Complete,2018-10-16 13:38:34.550072551+00:00,2018-10-16 13:40:34.550072551+00:00,31,user_009
1,7,Clear Invoice,2018-10-17 07:05:11.810177100+00:00,2018-10-17 07:05:11.810177100+00:00,33,user_006
0,14,SRM: Document Completed,2018-10-16 10:14:19.880859966+00:00,2018-10-16 10:18:08.204135242+00:00,34,user_016
2,12,SRM: Document Completed,2018-10-16 12:12:14.920463650+00:00,2018-10-16 12:22:16.347773280+00:00,35,user_026
3,8,SRM: Document Completed,2018-10-16 13:40:34.550072551+00:00,2018-10-16 13:52:57.408477132+00:00,36,user_022
5,14,SRM: Created,2018-10-16 21:36:47.082374099+00:00,2018-10-17 06:08:35.119556641+00:00,37,user_016
4,22,SRM: Created,2018-10-16 22:00:00+00:00,2018-10-17 06:08:51.679863109+00:00,38,user_010
0,1,SRM: Complete,2018-10-16 10:18:08.204135242+00:00,2018-10-16 10:21:24.553565679+00:00,39,batch_00
2,1,SRM: Change was Transmitted,2018-10-16 12:22:16.347773280+00:00,2018-10-16 12:28:39.294348836+00:00,40,batch_00
3,12,SRM: Complete,2018-10-16 13:52:57.408477132+00:00,2018-10-16 13:54:39.864483541+00:00,41,user_026
5,1,SRM: Created,2018-10-17 06:08:35.119556641+00:00,2018-10-17 06:13:06.534746632+00:00,43,batch_00
4,23,SRM: Created,2018-10-17 06:08:51.679863109+00:00,2018-10-17 06:10:31.612195971+00:00,44,user_014
0,1,SRM: Change was Transmitted,2018-10-16 10:21:24.553565679+00:00,2018-10-16 10:32:58.376395424+00:00,45,batch_00
2,1,SRM: Complete,2018-10-16 12:28:39.294348836+00:00,2018-10-16 12:28:13.028860598+00:00,46,batch_00
3,1,SRM: In Transfer to Execution Syst.,2018-10-16 13:54:39.864483541+00:00,2018-10-16 14:05:39.060727744+00:00,47,batch_00
4,8,SRM: Created,2018-10-17 06:10:31.612195971+00:00,2018-10-17 06:10:31.520761533+00:00,48,user_022
5,12,SRM: Created,2018-10-17 06:13:06.534746632+00:00,2018-10-17 06:20:37.682395122+00:00,49,user_026
6,1,SRM: Created,2018-10-17 22:00:00+00:00,2018-10-18 04:07:14.326841665+00:00,50,batch_00
0,2,Create Purchase Order Item,2018-10-16 10:32:58.376395424+00:00,2018-10-16 10:46:36.862594603+00:00,51,user_000
2,8,SRM: In Transfer to Execution Syst.,2018-10-16 12:28:13.028860598+00:00,2018-10-16 12:40:13.028860598+00:00,52,user_022
3,1,SRM: Change was Transmitted,2018-10-16 14:05:39.060727744+00:00,2018-10-16 14:13:37.103332753+00:00,53,batch_00
4,8,SRM: Created,2018-10-17 06:10:31.520761533+00:00,2018-10-17 06:10:49.936110063+00:00,54,user_022
5,24,SRM: Document Completed,2018-10-17 06:20:37.682395122+00:00,2018-10-17 06:26:37.682395122+00:00,55,user_009
7,1,SRM: Created,2018-10-17 06:27:51.755049391+00:00,2018-10-17 06:41:52.133572457+00:00,56,batch_00
6,14,SRM: Document Completed,2018-10-18 04:07:14.326841665+00:00,2018-10-18 04:12:17.691151712+00:00,57,user_016
0,1,SRM: Ordered,2018-10-16 10:46:36.862594603+00:00,2018-10-16 10:57:19.029596124+00:00,58,batch_00
2,1,SRM: Awaiting Approval,2018-10-16 12:40:13.028860598+00:00,2018-10-16 12:46:25.274973008+00:00,59,batch_00
3,1,SRM: In Transfer to Execution Syst.,2018-10-16 14:13:37.103332753+00:00,2018-10-16 14:13:57.943012563+00:00,60,batch_00
4,22,SRM: Created,2018-10-17 06:10:49.936110063+00:00,2018-10-17 06:44:28.420750576+00:00,61,user_010
5,23,SRM: Document Completed,2018-10-17 06:26:37.682395122+00:00,2018-10-17 06:26:24.498376022+00:00,62,user_014
7,1,SRM: Ordered,2018-10-17 06:41:52.133572457+00:00,2018-10-17 06:47:18.827235508+00:00,63,batch_00
8,8,SRM: Created,2018-10-17 07:50:39.616136297+00:00,2018-10-17 07:50:59.338645123+00:00,64,user_022
6,1,SRM: In Transfer to Execution Syst.,2018-10-18 04:12:17.691151712+00:00,2018-10-18 04:12:19.889872539+00:00,65,batch_00
0,1,SRM: Ordered,2018-10-16 10:57:19.029596124+00:00,2018-10-16 11:00:14.571776400+00:00,66,batch_00
2,2,Record Goods Receipt,2018-10-16 12:46:25.274973008+00:00,2018-10-16 13:01:14.322189801+00:00,67,user_000
3,1,SRM: In Transfer to Execution Syst.,2018-10-16 14:13:57.943012563+00:00,2018-10-16 14:24:05.906995045+00:00,68,batch_00
5,12,SRM: Awaiting Approval,2018-10-17 06:26:24.498376022+00:00,2018-10-17 06:34:10.462610332+00:00,69,user_026
