case_id,agent,activity_name,start_timestamp,end_timestamp,TimeStep,resource
0,12,SRM: Created,2018-10-16 08:10:00+00:00,2018-10-16 08:16:43.829968823+00:00,0,user_026
0,2,Create Purchase Order Item,2018-10-16 08:16:43.829968823+00:00,2018-10-16 08:27:43.867463810+00:00,1,user_000
1,14,SRM: Created,2018-10-16 08:27:02.820942014+00:00,2018-10-16 08:30:50.941558072+00:00,2,user_016
0,24,SRM: Document Completed,2018-10-16 08:27:43.867463810+00:00,2018-10-16 08:33:43.867463810+00:00,3,user_009
1,22,SRM: Created,2018-10-16 08:30:50.941558072+00:00,2018-10-16 08:36:47.081095401+00:00,4,user_010
0,1,SRM: Change was Transmitted,2018-10-16 08:33:43.867463810+00:00,2018-10-16 08:39:47.073996371+00:00,5,batch_00
1,23,SRM: Created,2018-10-16 08:36:47.081095401+00:00,2018-10-16 09:00:31.465830957+00:00,6,user_014
0,1,SRM: Ordered,2018-10-16 08:39:47.073996371+00:00,2018-10-16 08:48:54.853290716+00:00,7,batch_00
0,8,SRM: In Transfer to Execution Syst.,2018-10-16 08:48:54.853290716+00:00,2018-10-16 09:00:54.853290716+00:00,8,user_022
1,2,Create Purchase Order Item,2018-10-16 09:00:31.465830957+00:00,2018-10-16 09:07:01.258908159+00:00,9,user_000
0,12,SRM: Complete,2018-10-16 09:00:54.853290716+00:00,2018-10-16 09:12:57.626230823+00:00,10,user_026
1,2,Create Purchase Order Item,2018-10-16 09:07:01.258908159+00:00,2018-10-16 09:17:46.641736906+00:00,11,user_000
0,14,SRM: Awaiting Approval,2018-10-16 09:12:57.626230823+00:00,2018-10-16 09:14:18.683727861+00:00,12,user_016
1,1,SRM: Ordered,2018-10-16 09:17:46.641736906+00:00,2018-10-16 09:28:56.658128368+00:00,13,batch_00
1,1,SRM: Ordered,2018-10-16 09:28:56.658128368+00:00,2018-10-16 09:29:33.693976181+00:00,15,batch_00
0,2,Record Goods Receipt,2018-10-16 09:17:46.641736906+00:00,2018-10-16 09:32:13.226652897+00:00,16,user_000
1,8,SRM: In Transfer to Execution Syst.,2018-10-16 09:29:33.693976181+00:00,2018-10-16 09:41:33.693976181+00:00,17,user_022
