case_id,agent,activity_name,start_timestamp,end_timestamp,TimeStep,resource
0,12,SRM: Created,2018-10-16 08:10:00+00:00,2018-10-16 08:19:17.373824548+00:00,0,user_026
0,14,SRM: Created,2018-10-16 08:19:17.373824548+00:00,2018-10-16 08:29:21.152742626+00:00,1,user_016
1,22,SRM: Created,2018-10-16 08:27:02.820942014+00:00,2018-10-16 08:31:40.880861706+00:00,2,user_010
0,23,SRM: Created,2018-10-16 08:29:21.152742626+00:00,2018-10-16 08:37:16.870478973+00:00,3,user_014
1,1,SRM: Change was Transmitted,2018-10-16 08:31:40.880861706+00:00,2018-10-16 08:38:32.462803480+00:00,4,batch_00
1,1,SRM: Ordered,2018-10-16 08:38:32.462803480+00:00,2018-10-16 08:41:59.360439248+00:00,6,batch_00
0,8,SRM: Created,2018-10-16 08:38:32.462803480+00:00,2018-10-16 08:39:28.132193179+00:00,7,user_022
0,12,SRM: Created,2018-10-16 08:39:28.132193179+00:00,2018-10-16 08:48:40.262691443+00:00,8,user_026
1,24,SRM: Awaiting Approval,2018-10-16 08:41:59.360439248+00:00,2018-10-16 08:46:59.360439248+00:00,9,user_009
1,14,SRM: Complete,2018-10-16 08:46:59.360439248+00:00,2018-10-16 08:57:16.615570517+00:00,10,user_016
0,22,SRM: Created,2018-10-16 08:48:40.262691443+00:00,2018-10-16 08:50:40.744611334+00:00,11,user_010
0,8,SRM: In Transfer to Execution Syst.,2018-10-16 08:50:40.744611334+00:00,2018-10-16 09:02:40.744611334+00:00,12,user_022
1,23,SRM: Document Completed,2018-10-16 08:57:16.615570517+00:00,2018-10-16 08:57:46.746163126+00:00,13,user_014
1,1,SRM: In Transfer to Execution Syst.,2018-10-16 08:57:46.746163126+00:00,2018-10-16 08:57:54.611801656+00:00,14,batch_00
0,24,SRM: Awaiting Approval,2018-10-16 09:02:40.744611334+00:00,2018-10-16 09:07:40.744611334+00:00,15,user_009
1,2,Create Purchase Order Item,2018-10-16 08:57:54.611801656+00:00,2018-10-16 09:11:57.565430094+00:00,16,user_000
0,1,SRM: Ordered,2018-10-16 09:07:40.744611334+00:00,2018-10-16 09:08:05.326597987+00:00,17,batch_00
0,12,SRM: Complete,2018-10-16 09:08:05.326597987+00:00,2018-10-16 09:12:59.023934679+00:00,18,user_026
0,2,Create Purchase Order Item,2018-10-16 09:12:59.023934679+00:00,2018-10-16 09:18:18.030164419+00:00,20,user_000
2,22,SRM: Created,2018-10-16 11:37:09.204887936+00:00,2018-10-16 11:42:59.147682190+00:00,21,user_010
1,0,Vendor creates invoice,2018-10-16 22:00:00+00:00,2018-10-16 22:06:01.233155845+00:00,22,NONE
0,14,SRM: Awaiting Approval,2018-10-16 09:18:18.030164419+00:00,2018-10-16 09:23:59.753132766+00:00,23,user_016
2,23,SRM: Created,2018-10-16 11:42:59.147682190+00:00,2018-10-16 11:47:41.674244507+00:00,24,user_014
3,8,SRM: Created,2018-10-16 13:37:44.334648110+00:00,2018-10-16 13:37:26.305054827+00:00,25,user_022
1,2,Record Goods Receipt,2018-10-16 22:06:01.233155845+00:00,2018-10-17 07:01:01.827707923+00:00,26,user_000
0,1,SRM: Change was Transmitted,2018-10-16 09:23:59.753132766+00:00,2018-10-16 09:26:05.131703568+00:00,27,batch_00
2,1,SRM: In Transfer to Execution Syst.,2018-10-16 11:47:41.674244507+00:00,2018-10-16 11:49:16.468767672+00:00,28,batch_00
3,12,SRM: Created,2018-10-16 13:37:26.305054827+00:00,2018-10-16 13:50:31.802956307+00:00,29,user_026
4,14,SRM: Created,2018-10-16 21:36:16.547873670+00:00,2018-10-17 06:13:43.788575430+00:00,30,user_016
1,7,Record Invoice Receipt,2018-10-17 07:01:01.827707923+00:00,2018-10-17 07:01:01.827707923+00:00,31,user_006
0,24,SRM: Document Completed,2018-10-16 09:26:05.131703568+00:00,2018-10-16 09:32:05.131703568+00:00,32,user_009
2,1,SRM: Change was Transmitted,2018-10-16 11:49:16.468767672+00:00,2018-10-16 12:02:53.098968334+00:00,33,batch_00
3,22,SRM: Created,2018-10-16 13:50:31.802956307+00:00,2018-10-16 14:09:13.961796570+00:00,34,user_010
5,23,SRM: Created,2018-10-16 21:36:47.082374099+00:00,2018-10-17 06:04:59.528408847+00:00,35,user_014
4,1,SRM: Change was Transmitted,2018-10-17 06:13:43.788575430+00:00,2018-10-17 06:15:11.487755376+00:00,36,batch_00
1,7,Clear Invoice,2018-10-17 07:01:01.827707923+00:00,2018-10-17 07:01:01.827707923+00:00,37,user_006
0,1,SRM: Ordered,2018-10-16 09:32:05.131703568+00:00,2018-10-16 09:45:49.904658805+00:00,38,batch_00
2,2,Create Purchase Order Item,2018-10-16 12:02:53.098968334+00:00,2018-10-16 12:16:06.396453610+00:00,39,user_000
3,1,SRM: Created,2018-10-16 14:09:13.961796570+00:00,2018-10-16 14:24:00.179005090+00:00,40,batch_00
5,8,SRM: Created,2018-10-17 06:04:59.528408847+00:00,2018-10-17 06:04:30.594008288+00:00,42,user_022
0,2,Create Purchase Order Item,2018-10-16 09:45:49.904658805+00:00,2018-10-16 09:47:16.939215072+00:00,44,user_000
2,24,SRM: Complete,2018-10-16 12:16:06.396453610+00:00,2018-10-16 12:18:06.396453610+00:00,45,user_009
3,12,SRM: Created,2018-10-16 14:24:00.179005090+00:00,2018-10-16 14:30:59.437971624+00:00,46,user_026
5,1,SRM: Change was Transmitted,2018-10-17 06:04:30.594008288+00:00,2018-10-17 06:09:47.866249882+00:00,47,batch_00
7,22,SRM: Created,2018-10-17 06:27:51.755049391+00:00,2018-10-17 06:35:54.703508711+00:00,48,user_010
4,8,SRM: In Transfer to Execution Syst.,2018-10-17 07:01:01.827707923+00:00,2018-10-17 07:13:01.827707923+00:00,49,user_022
6,12,SRM: Created,2018-10-17 22:00:00+00:00,2018-10-18 04:11:00.038856320+00:00,50,user_026
0,1,SRM: In Transfer to Execution Syst.,2018-10-16 09:47:16.939215072+00:00,2018-10-16 09:49:48.659037694+00:00,51,batch_00
