case_id,activity,enable_time,start_time,end_time,resource
0,SRM: Created,2018-10-16 08:10:00.000000+00:00,2018-10-16 10:40:00.000000+00:00,2018-10-16 10:50:04.702645+00:00,user_010
0,SRM: Transaction Completed,2018-10-16 11:50:04.702645+00:00,2018-10-16 11:50:04.702645+00:00,2018-10-16 11:51:04.702645+00:00,user_022
0,SRM: Awaiting Approval,2018-10-16 12:36:21.261772+00:00,2018-10-16 16:00:00.000000+00:00,2018-10-16 16:05:00.000000+00:00,user_009
2,SRM: Created,2018-10-16 15:01:14.537216+00:00,2018-10-16 16:00:00.000000+00:00,2018-10-16 16:00:10.040051+00:00,user_014
0,Vendor creates invoice,2018-10-16 16:23:01.217003+00:00,2018-10-16 22:00:00.000000+00:00,2018-10-16 22:04:50.026114+00:00,NONE
2,SRM: Ordered,2018-10-16 16:29:04.190449+00:00,2018-10-17 10:00:00.000000+00:00,2018-10-17 10:00:02.744726+00:00,batch_00
2,SRM: Document Completed,2018-10-16 17:15:20.748580+00:00,2018-10-16 17:15:20.748581+00:00,2018-10-16 17:16:01.457980+00:00,user_016
2,SRM: Document Completed,2018-10-16 19:31:43.828464+00:00,2018-10-16 19:31:43.828464+00:00,2018-10-16 19:41:31.228302+00:00,user_026
2,SRM: Document Completed,2018-10-16 22:04:54.769930+00:00,2018-10-16 22:04:54.769930+00:00,2018-10-16 22:04:54.769930+00:00,user_010
2,SRM: Document Completed,2018-10-16 23:46:50.281833+00:00,2018-10-17 10:40:00.000000+00:00,2018-10-17 10:41:51.074011+00:00,user_022
0,Vendor creates invoice,2018-10-17 09:50:54.017092+00:00,2018-10-17 22:40:00.000000+00:00,2018-10-17 22:40:09.091308+00:00,NONE
2,SRM: Ordered,2018-10-17 10:50:33.160692+00:00,2018-10-17 11:20:00.000000+00:00,2018-10-17 11:20:18.319851+00:00,batch_00
3,SRM: Created,2018-10-17 13:04:29.824382+00:00,2018-10-17 13:20:00.000000+00:00,2018-10-17 13:20:00.014707+00:00,user_014
2,SRM: Document Completed,2018-10-17 13:09:53.729194+00:00,2018-10-17 13:20:00.000000+00:00,2018-10-17 13:26:00.000000+00:00,user_009
3,SRM: Created,2018-10-17 13:20:00.014707+00:00,2018-10-17 13:20:00.014707+00:00,2018-10-17 13:20:05.790902+00:00,user_016
3,SRM: Created,2018-10-17 13:20:05.791820+00:00,2018-10-17 13:20:05.791820+00:00,2018-10-17 13:28:08.588842+00:00,user_026
2,SRM: Ordered,2018-10-17 13:45:13.840188+00:00,2018-10-17 13:45:13.840188+00:00,2018-10-17 13:45:16.523192+00:00,batch_00
3,SRM: In Transfer to Execution Syst.,2018-10-17 13:52:54.628740+00:00,2018-10-17 13:52:54.628739+00:00,2018-10-17 22:44:54.628739+00:00,user_022
2,SRM: Ordered,2018-10-17 14:29:41.971711+00:00,2018-10-18 10:40:00.000000+00:00,2018-10-18 10:48:26.230003+00:00,batch_00
2,SRM: Document Completed,2018-10-17 15:07:25.215537+00:00,2018-10-17 22:40:00.000000+00:00,2018-10-17 22:40:00.000000+00:00,user_010
3,SRM: Document Completed,2018-10-17 16:11:18.681751+00:00,2018-10-17 22:40:00.000000+00:00,2018-10-17 22:44:13.980360+00:00,user_014
3,SRM: Document Completed,2018-10-17 22:51:42.725575+00:00,2018-10-17 22:51:42.725575+00:00,2018-10-17 22:53:26.288078+00:00,user_016
3,SRM: In Transfer to Execution Syst.,2018-10-17 23:29:18.160111+00:00,2018-10-18 00:00:00.000000+00:00,2018-10-18 00:12:00.000000+00:00,user_022
0,Vendor creates invoice,2018-10-17 23:49:39.774015+00:00,2018-10-18 22:00:00.000000+00:00,2018-10-18 22:02:25.485952+00:00,NONE
3,SRM: Document Completed,2018-10-17 23:50:30.371530+00:00,2018-10-18 00:00:00.000000+00:00,2018-10-18 00:06:00.000000+00:00,user_009
2,SRM: Document Completed,2018-10-18 00:01:13.138191+00:00,2018-10-18 00:01:13.138191+00:00,2018-10-18 00:10:20.362178+00:00,user_026
3,SRM: In Transfer to Execution Syst.,2018-10-18 00:31:05.083907+00:00,2018-10-18 00:31:05.083907+00:00,2018-10-18 07:23:05.083907+00:00,user_022
2,SRM: Document Completed,2018-10-18 01:16:30.887775+00:00,2018-10-18 07:20:00.000000+00:00,2018-10-18 07:20:00.000000+00:00,user_010
3,SRM: Document Completed,2018-10-18 02:02:20.384809+00:00,2018-10-18 07:20:00.000000+00:00,2018-10-18 07:23:48.885495+00:00,user_014
3,SRM: In Transfer to Execution Syst.,2018-10-18 07:34:48.026500+00:00,2018-10-18 07:34:48.026500+00:00,2018-10-18 07:46:48.026500+00:00,user_022
2,SRM: Document Completed,2018-10-18 08:55:04.945428+00:00,2018-10-18 09:20:00.000000+00:00,2018-10-18 09:22:03.767214+00:00,user_016
3,SRM: Document Completed,2018-10-18 09:17:52.788400+00:00,2018-10-18 09:20:00.000000+00:00,2018-10-18 09:26:00.000000+00:00,user_009
2,SRM: Document Completed,2018-10-18 10:05:56.114486+00:00,2018-10-18 10:40:00.000000+00:00,2018-10-18 10:48:36.445712+00:00,user_026
2,SRM: Ordered,2018-10-18 11:16:27.197138+00:00,2018-10-18 14:00:00.000000+00:00,2018-10-18 14:00:00.666376+00:00,batch_00
2,SRM: Document Completed,2018-10-18 11:19:01.670759+00:00,2018-10-18 11:20:00.000000+00:00,2018-10-18 11:20:00.000000+00:00,user_010
3,SRM: Document Completed,2018-10-18 11:33:07.906863+00:00,2018-10-18 11:33:07.906863+00:00,2018-10-18 11:41:52.670238+00:00,user_014
3,SRM: Document Completed,2018-10-18 12:17:33.753402+00:00,2018-10-18 20:40:00.000000+00:00,2018-10-18 20:40:22.453922+00:00,user_022
2,SRM: Document Completed,2018-10-18 12:59:56.928394+00:00,2018-10-18 20:40:00.000000+00:00,2018-10-18 20:46:22.244709+00:00,user_016
2,SRM: Ordered,2018-10-18 14:54:14.822527+00:00,2018-10-18 20:40:00.000000+00:00,2018-10-18 20:40:02.073313+00:00,batch_00
3,SRM: In Transfer to Execution Syst.,2018-10-18 18:41:59.507513+00:00,2018-10-18 20:40:02.073313+00:00,2018-10-18 20:40:15.645090+00:00,batch_00
2,SRM: Document Completed,2018-10-18 22:01:48.897700+00:00,2018-10-18 22:01:48.897700+00:00,2018-10-18 22:07:48.897700+00:00,user_009
2,SRM: Ordered,2018-10-18 22:11:37.524464+00:00,2018-10-19 08:00:00.000000+00:00,2018-10-19 08:00:00.430637+00:00,batch_00
3,SRM: Document Completed,2018-10-18 22:30:02.013835+00:00,2018-10-18 22:30:02.013834+00:00,2018-10-19 08:00:59.486426+00:00,user_026
2,SRM: Document Completed,2018-10-19 00:23:36.334068+00:00,2018-10-19 08:00:00.000000+00:00,2018-10-19 08:00:00.000000+00:00,user_010
3,SRM: In Transfer to Execution Syst.,2018-10-19 00:41:55.487863+00:00,2018-10-19 08:00:00.000000+00:00,2018-10-19 08:12:00.000000+00:00,user_022
4,SRM: Created,2018-10-19 05:00:31.428975+00:00,2018-10-19 08:00:00.000000+00:00,2018-10-19 08:00:01.476503+00:00,user_014
5,SRM: Created,2018-10-19 05:29:54.378253+00:00,2018-10-19 08:00:00.000000+00:00,2018-10-19 08:00:10.012240+00:00,user_016
2,SRM: Document Completed,2018-10-19 08:17:19.009421+00:00,2018-10-19 08:17:19.009421+00:00,2018-10-19 08:23:19.009421+00:00,user_009
4,SRM: Complete,2018-10-19 08:19:17.741688+00:00,2018-10-19 08:19:17.741687+00:00,2018-10-19 08:19:17.741687+00:00,user_010
4,SRM: Document Completed,2018-10-19 09:00:54.382798+00:00,2018-10-19 09:00:54.382797+00:00,2018-10-19 09:00:54.395334+00:00,batch_00
4,SRM: Complete,2018-10-19 09:02:54.248750+00:00,2018-10-19 09:02:54.248749+00:00,2018-10-19 09:11:04.169069+00:00,user_014
2,SRM: Ordered,2018-10-19 09:03:20.702280+00:00,2018-10-19 09:03:20.702280+00:00,2018-10-19 09:05:44.789138+00:00,batch_00
4,Create Purchase Order Item,2018-10-19 09:06:39.364138+00:00,2018-10-19 09:20:00.000000+00:00,2018-10-19 09:20:00.215129+00:00,user_000
3,SRM: In Transfer to Execution Syst.,2018-10-19 09:23:20.506444+00:00,2018-10-19 09:23:20.506444+00:00,2018-10-19 09:35:20.506444+00:00,user_022
3,SRM: Document Completed,2018-10-19 09:24:02.599690+00:00,2018-10-19 09:24:02.599690+00:00,2018-10-19 09:27:08.117349+00:00,user_016
3,SRM: Document Completed,2018-10-19 09:33:00.800283+00:00,2018-10-19 09:33:00.800283+00:00,2018-10-19 09:43:12.232684+00:00,user_026
4,SRM: Document Completed,2018-10-19 09:39:30.641330+00:00,2018-10-19 09:39:30.641330+00:00,2018-10-19 09:39:30.641330+00:00,user_010
5,SRM: Held,2018-10-19 09:45:10.012240+00:00,2018-10-19 09:45:10.012240+00:00,2018-10-19 09:50:10.012240+00:00,batch_00
2,SRM: Ordered,2018-10-19 09:50:02.182800+00:00,2018-10-19 09:50:10.012240+00:00,2018-10-19 09:51:02.190878+00:00,batch_00
2,SRM: Document Completed,2018-10-19 09:58:04.577413+00:00,2018-10-19 09:58:04.577414+00:00,2018-10-19 10:04:04.577414+00:00,user_009
2,SRM: Ordered,2018-10-19 10:14:27.249948+00:00,2018-10-19 10:14:27.249947+00:00,2018-10-19 10:15:45.023553+00:00,batch_00
4,SRM: Change was Transmitted,2018-10-19 10:22:30.306613+00:00,2018-10-19 10:22:30.306613+00:00,2018-10-19 10:22:30.350297+00:00,batch_00
4,Create Purchase Order Item,2018-10-19 10:28:36.711953+00:00,2018-10-22 08:00:00.000000+00:00,2018-10-22 08:00:09.961460+00:00,user_000
3,SRM: In Transfer to Execution Syst.,2018-10-19 10:48:22.997855+00:00,2018-10-19 10:48:22.997855+00:00,2018-10-19 11:00:22.997855+00:00,user_022
3,SRM: Document Completed,2018-10-19 10:52:16.352002+00:00,2018-10-19 10:52:16.352002+00:00,2018-10-19 10:53:59.668531+00:00,user_014
2,SRM: Ordered,2018-10-19 11:01:06.886141+00:00,2018-10-19 11:01:06.886141+00:00,2018-10-19 11:01:11.734464+00:00,batch_00
4,SRM: Document Completed,2018-10-19 11:08:47.947104+00:00,2018-10-19 11:08:47.947103+00:00,2018-10-19 11:12:04.913139+00:00,user_016
4,SRM: Complete,2018-10-19 11:10:33.200140+00:00,2018-10-19 11:10:33.200140+00:00,2018-10-19 11:10:33.200140+00:00,user_010
2,Change Final Invoice Indicator,2018-10-19 11:33:15.169105+00:00,2018-10-22 08:00:09.961460+00:00,2018-10-22 08:00:10.152805+00:00,user_000
5,SRM: Incomplete,2018-10-19 11:35:10.012240+00:00,2018-10-19 11:35:10.012240+00:00,2018-10-19 11:40:10.012240+00:00,batch_00
3,SRM: In Transfer to Execution Syst.,2018-10-19 11:42:44.490446+00:00,2018-10-19 11:42:44.490447+00:00,2018-10-19 11:54:44.490447+00:00,user_022
3,SRM: In Transfer to Execution Syst.,2018-10-19 12:02:40.374919+00:00,2018-10-19 12:02:40.374919+00:00,2018-10-19 12:12:11.833399+00:00,batch_00
4,SRM: Complete,2018-10-19 12:02:54.872373+00:00,2018-10-19 12:02:54.872373+00:00,2018-10-19 12:05:05.771955+00:00,user_026
4,SRM: Document Completed,2018-10-19 12:08:01.637279+00:00,2018-10-19 12:08:01.637279+00:00,2018-10-19 12:14:01.637279+00:00,user_009
2,SRM: Document Completed,2018-10-19 12:13:52.618323+00:00,2018-10-19 12:13:52.618323+00:00,2018-10-19 12:17:15.097472+00:00,user_014
3,SRM: Document Completed,2018-10-19 12:24:32.691913+00:00,2018-10-19 12:24:32.691913+00:00,2018-10-19 12:24:32.691913+00:00,user_010
3,SRM: Deleted,2018-10-19 12:36:58.703037+00:00,2018-10-19 12:36:58.703037+00:00,2018-10-19 12:36:58.703041+00:00,batch_00
4,SRM: Document Completed,2018-10-19 12:58:09.252037+00:00,2018-10-19 12:58:09.252038+00:00,2018-10-19 13:00:35.493007+00:00,user_016
3,SRM: Deleted,2018-10-19 13:03:23.985825+00:00,2018-10-19 13:20:00.000000+00:00,2018-10-19 13:20:00.111549+00:00,batch_00
4,SRM: Document Completed,2018-10-19 13:35:48.727371+00:00,2018-10-19 13:35:48.727371+00:00,2018-10-19 13:36:40.335548+00:00,user_022
5,SRM: Change was Transmitted,2018-10-19 13:52:51.129427+00:00,2018-10-19 13:52:51.129427+00:00,2018-10-19 13:53:39.424169+00:00,batch_00
4,SRM: Complete,2018-10-19 14:06:34.100943+00:00,2018-10-19 14:06:34.100942+00:00,2018-10-19 14:09:21.289398+00:00,user_026
2,SRM: Document Completed,2018-10-19 14:34:40.894787+00:00,2018-10-19 14:34:40.894787+00:00,2018-10-19 14:40:40.894787+00:00,user_009
3,SRM: Deleted,2018-10-19 14:39:26.342246+00:00,2018-10-22 13:20:00.000000+00:00,2018-10-22 13:20:00.000000+00:00,batch_00
5,SRM: Change was Transmitted,2018-10-19 14:44:08.793433+00:00,2018-10-22 13:20:00.000000+00:00,2018-10-22 13:20:00.000012+00:00,batch_00
3,SRM: Document Completed,2018-10-19 15:21:59.184550+00:00,2018-10-19 15:21:59.184550+00:00,2018-10-19 15:31:06.217712+00:00,user_014
4,SRM: Document Completed,2018-10-19 15:28:27.931618+00:00,2018-10-19 15:28:27.931619+00:00,2018-10-19 15:28:27.931619+00:00,user_010
4,SRM: Document Completed,2018-10-19 15:42:29.655150+00:00,2018-10-19 15:42:29.655150+00:00,2018-10-19 15:51:31.491982+00:00,user_016
4,SRM: Complete,2018-10-19 16:20:40.750420+00:00,2018-10-19 16:20:40.750420+00:00,2018-10-19 16:26:50.901955+00:00,user_022
4,SRM: Complete,2018-10-19 16:46:50.929192+00:00,2018-10-19 16:46:50.929192+00:00,2018-10-19 16:52:37.286481+00:00,user_026
2,SRM: Document Completed,2018-10-19 16:52:33.801533+00:00,2018-10-19 16:52:33.801533+00:00,2018-10-19 16:58:33.801533+00:00,user_009
4,SRM: Document Completed,2018-10-19 17:04:23.511601+00:00,2018-10-19 17:04:23.511601+00:00,2018-10-19 17:04:23.511601+00:00,user_010
3,SRM: Document Completed,2018-10-19 17:21:40.730670+00:00,2018-10-19 17:21:40.730671+00:00,2018-10-19 17:25:58.130406+00:00,user_014
3,SRM: Document Completed,2018-10-19 18:35:54.030965+00:00,2018-10-19 18:35:54.030965+00:00,2018-10-19 18:38:09.877874+00:00,user_016
2,SRM: Document Completed,2018-10-19 18:42:26.785141+00:00,2018-10-19 18:42:26.785141+00:00,2018-10-19 18:43:49.045590+00:00,user_022
4,SRM: Complete,2018-10-19 18:47:27.221335+00:00,2018-10-19 18:47:27.221336+00:00,2018-10-19 18:49:40.407410+00:00,user_026
4,SRM: Document Completed,2018-10-19 19:08:19.280648+00:00,2018-10-19 19:08:19.280648+00:00,2018-10-19 19:14:19.280648+00:00,user_009
3,SRM: Document Completed,2018-10-19 19:37:39.546529+00:00,2018-10-19 19:37:39.546529+00:00,2018-10-19 19:37:39.546529+00:00,user_010
3,SRM: Document Completed,2018-10-19 20:18:01.622215+00:00,2018-10-19 20:18:01.622215+00:00,2018-10-19 20:21:23.635544+00:00,user_014
4,SRM: Complete,2018-10-19 20:24:19.731109+00:00,2018-10-19 20:24:19.731108+00:00,2018-10-19 20:25:20.986330+00:00,user_016
2,SRM: Document Completed,2018-10-19 20:44:07.098817+00:00,2018-10-19 20:44:07.098817+00:00,2018-10-19 20:45:24.472038+00:00,user_022
4,SRM: Document Completed,2018-10-19 21:27:38.085198+00:00,2018-10-19 21:27:38.085198+00:00,2018-10-19 21:37:05.312773+00:00,user_026
3,SRM: Document Completed,2018-10-19 21:38:12.074188+00:00,2018-10-19 21:38:12.074189+00:00,2018-10-19 21:44:12.074189+00:00,user_009
4,SRM: Complete,2018-10-19 22:48:28.933196+00:00,2018-10-20 00:00:00.000000+00:00,2018-10-20 00:00:00.000000+00:00,user_010
2,SRM: Document Completed,2018-10-19 23:44:27.955240+00:00,2018-10-20 00:00:00.000000+00:00,2018-10-20 00:05:43.419147+00:00,user_014
4,SRM: Document Completed,2018-10-19 23:49:24.539403+00:00,2018-10-20 00:00:00.000000+00:00,2018-10-20 00:04:12.671015+00:00,user_016
3,SRM: Document Completed,2018-10-20 00:09:42.593705+00:00,2018-10-20 00:09:42.593704+00:00,2018-10-20 00:10:27.710386+00:00,user_022
4,SRM: Complete,2018-10-20 00:47:32.885377+00:00,2018-10-20 07:20:00.000000+00:00,2018-10-20 07:21:09.847630+00:00,user_026
4,SRM: Document Completed,2018-10-20 00:57:06.779819+00:00,2018-10-20 07:20:00.000000+00:00,2018-10-20 07:26:00.000000+00:00,user_009
2,SRM: Document Completed,2018-10-20 02:00:36.283003+00:00,2018-10-20 07:20:00.000000+00:00,2018-10-20 07:20:00.000000+00:00,user_010
3,SRM: Document Completed,2018-10-20 02:21:30.661149+00:00,2018-10-20 07:20:00.000000+00:00,2018-10-20 07:21:07.370599+00:00,user_016
2,SRM: Document Completed,2018-10-20 07:33:26.405084+00:00,2018-10-20 07:33:26.405085+00:00,2018-10-20 07:43:11.134942+00:00,user_014
4,SRM: Document Completed,2018-10-20 07:44:02.729320+00:00,2018-10-20 07:44:02.729320+00:00,2018-10-20 07:45:22.759732+00:00,user_022
4,SRM: Complete,2018-10-20 08:31:39.828749+00:00,2018-10-20 08:40:00.000000+00:00,2018-10-20 08:40:00.000000+00:00,user_010
3,SRM: Document Completed,2018-10-20 08:35:10.977984+00:00,2018-10-20 08:40:00.000000+00:00,2018-10-20 08:41:38.363019+00:00,user_016
2,SRM: Document Completed,2018-10-20 08:48:25.990000+00:00,2018-10-20 08:48:25.989999+00:00,2018-10-20 08:58:05.107604+00:00,user_026
4,SRM: Document Completed,2018-10-20 09:20:53.435399+00:00,2018-10-20 09:20:53.435399+00:00,2018-10-20 09:26:53.435399+00:00,user_009
4,SRM: Document Completed,2018-10-20 10:06:37.438809+00:00,2018-10-21 22:40:00.000000+00:00,2018-10-21 22:42:36.354807+00:00,user_014
4,SRM: Complete,2018-10-20 10:26:39.877847+00:00,2018-10-21 22:40:00.000000+00:00,2018-10-21 22:46:07.491009+00:00,user_022
3,SRM: Document Completed,2018-10-20 10:30:48.395826+00:00,2018-10-21 22:40:00.000000+00:00,2018-10-21 22:40:00.000000+00:00,user_010
2,SRM: Document Completed,2018-10-20 12:23:45.291106+00:00,2018-10-21 22:40:00.000000+00:00,2018-10-21 22:46:31.157933+00:00,user_016
6,SRM: Created,2018-10-20 22:17:51.844790+00:00,2018-10-21 22:40:00.000000+00:00,2018-10-21 22:50:44.390335+00:00,user_026
1,Vendor creates invoice,2018-10-21 02:21:28.956654+00:00,2018-10-21 22:40:00.000000+00:00,2018-10-21 22:49:17.652462+00:00,NONE
3,SRM: Document Completed,2018-10-21 23:09:09.318466+00:00,2018-10-22 08:00:00.000000+00:00,2018-10-22 08:06:00.000000+00:00,user_009
2,SRM: Document Completed,2018-10-21 23:39:31.042721+00:00,2018-10-22 08:00:00.000000+00:00,2018-10-22 08:00:00.000000+00:00,user_010
6,SRM: Complete,2018-10-22 00:10:12.391496+00:00,2018-10-22 08:00:00.000000+00:00,2018-10-22 08:03:55.625815+00:00,user_014
4,SRM: Complete,2018-10-22 00:17:37.399515+00:00,2018-10-22 08:00:00.000000+00:00,2018-10-22 08:09:46.672566+00:00,user_022
6,SRM: Change was Transmitted,2018-10-22 00:18:10.564705+00:00,2018-10-22 13:20:00.000012+00:00,2018-10-22 13:22:15.319672+00:00,batch_00
4,SRM: Document Completed,2018-10-22 00:25:34.111785+00:00,2018-10-22 08:00:00.000000+00:00,2018-10-22 08:00:34.913607+00:00,user_016
6,SRM: Document Completed,2018-10-22 01:02:21.713224+00:00,2018-10-22 08:00:00.000000+00:00,2018-10-22 08:10:36.254721+00:00,user_026
