case_id,activity,enable_time,start_time,end_time,resource
0,SRM: Created,2018-10-16 08:10:00.000000+00:00,2018-10-16 10:40:00.000000+00:00,2018-10-16 10:54:38.606708+00:00,user_010
0,SRM: Document Completed,2018-10-16 11:37:36.926297+00:00,2018-10-16 11:37:36.926297+00:00,2018-10-16 11:43:36.926297+00:00,user_009
0,SRM: Complete,2018-10-16 11:51:54.954955+00:00,2018-10-16 11:51:54.954955+00:00,2018-10-16 11:59:23.071485+00:00,user_014
0,SRM: Change was Transmitted,2018-10-16 12:11:51.094674+00:00,2018-10-17 10:00:00.000000+00:00,2018-10-17 10:00:00.059178+00:00,batch_00
1,SRM: Created,2018-10-16 13:02:05.439639+00:00,2018-10-16 16:00:00.000000+00:00,2018-10-16 16:01:12.489753+00:00,user_016
0,Create Purchase Order Item,2018-10-16 13:03:28.003236+00:00,2018-10-16 16:00:00.000000+00:00,2018-10-16 16:00:00.000003+00:00,user_000
0,SRM: Complete,2018-10-16 13:35:03.987671+00:00,2018-10-16 16:00:00.000000+00:00,2018-10-16 16:10:19.820005+00:00,user_022
0,SRM: Document Completed,2018-10-16 13:38:09.058614+00:00,2018-10-16 16:00:00.000000+00:00,2018-10-16 16:09:27.694041+00:00,user_026
2,SRM: Created,2018-10-16 15:36:18.583316+00:00,2018-10-16 16:00:00.000000+00:00,2018-10-16 16:13:51.132798+00:00,user_010
0,Create Purchase Order Item,2018-10-16 16:35:59.293470+00:00,2018-10-16 16:35:59.293469+00:00,2018-10-16 16:37:04.850616+00:00,user_000
1,SRM: Awaiting Approval,2018-10-16 17:04:24.751846+00:00,2018-10-16 17:04:24.751846+00:00,2018-10-16 17:09:24.751846+00:00,user_009
1,Vendor creates invoice,2018-10-16 17:09:29.121754+00:00,2018-10-16 22:00:00.000000+00:00,2018-10-16 22:00:18.139323+00:00,NONE
2,SRM: Transaction Completed,2018-10-16 17:13:51.132798+00:00,2018-10-16 17:13:51.132798+00:00,2018-10-16 17:14:51.132798+00:00,user_022
1,SRM: Document Completed,2018-10-16 17:28:47.705344+00:00,2018-10-16 17:28:47.705344+00:00,2018-10-16 17:33:10.380051+00:00,user_014
0,SRM: Complete,2018-10-16 17:30:46.234596+00:00,2018-10-16 17:30:46.234595+00:00,2018-10-16 17:42:02.946929+00:00,user_016
0,SRM: Document Completed,2018-10-16 18:25:58.529074+00:00,2018-10-16 18:25:58.529074+00:00,2018-10-16 18:34:00.625479+00:00,user_026
0,SRM: Complete,2018-10-16 19:28:40.387640+00:00,2018-10-16 19:28:40.387640+00:00,2018-10-16 19:28:40.387640+00:00,user_010
0,SRM: Document Completed,2018-10-16 19:30:57.256568+00:00,2018-10-16 19:30:57.256568+00:00,2018-10-16 19:36:57.256568+00:00,user_009
2,SRM: Awaiting Approval,2018-10-16 20:08:03.515785+00:00,2018-10-16 20:08:03.515785+00:00,2018-10-16 20:08:43.700576+00:00,user_022
0,SRM: Complete,2018-10-16 20:21:06.286487+00:00,2018-10-16 20:21:06.286487+00:00,2018-10-16 20:30:04.652173+00:00,user_014
1,SRM: Document Completed,2018-10-16 20:21:36.658342+00:00,2018-10-16 20:21:36.658342+00:00,2018-10-16 20:23:27.967107+00:00,user_016
2,SRM: Awaiting Approval,2018-10-16 20:55:02.344701+00:00,2018-10-16 20:55:02.344701+00:00,2018-10-16 21:04:36.715288+00:00,user_026
0,SRM: Complete,2018-10-16 21:08:05.219223+00:00,2018-10-16 21:08:05.219223+00:00,2018-10-16 21:08:05.219223+00:00,user_010
0,SRM: Document Completed,2018-10-16 21:30:44.638425+00:00,2018-10-16 21:30:44.638425+00:00,2018-10-16 21:36:44.638425+00:00,user_009
0,SRM: Document Completed,2018-10-16 21:53:22.226977+00:00,2018-10-16 21:53:22.226977+00:00,2018-10-16 21:53:40.544733+00:00,user_022
0,Create Purchase Order Item,2018-10-16 21:54:32.522814+00:00,2018-10-17 08:40:00.000000+00:00,2018-10-17 08:40:03.818063+00:00,user_000
2,SRM: Awaiting Approval,2018-10-16 22:31:16.698990+00:00,2018-10-16 22:31:16.698990+00:00,2018-10-16 22:38:16.940806+00:00,user_016
1,SRM: Document Completed,2018-10-16 22:38:12.144216+00:00,2018-10-16 22:38:12.144216+00:00,2018-10-17 10:48:46.497270+00:00,user_014
0,SRM: Document Completed,2018-10-16 23:05:40.497070+00:00,2018-10-17 10:40:00.000000+00:00,2018-10-17 10:48:02.238993+00:00,user_026
2,SRM: Awaiting Approval,2018-10-16 23:30:56.904100+00:00,2018-10-17 10:40:00.000000+00:00,2018-10-17 10:40:00.000000+00:00,user_010
0,SRM: Complete,2018-10-16 23:33:52.540493+00:00,2018-10-17 10:40:00.000000+00:00,2018-10-17 10:42:00.000000+00:00,user_009
3,SRM: Created,2018-10-17 06:00:00.000002+00:00,2018-10-17 10:40:00.000000+00:00,2018-10-17 10:40:00.000000+00:00,user_022
4,SRM: Created,2018-10-17 06:52:39.534676+00:00,2018-10-17 10:40:00.000000+00:00,2018-10-17 10:40:00.000001+00:00,user_016
0,Create Purchase Order Item,2018-10-17 09:57:15.969459+00:00,2018-10-17 09:57:15.969459+00:00,2018-10-17 09:57:18.151232+00:00,user_000
3,SRM: In Transfer to Execution Syst.,2018-10-17 11:00:40.096923+00:00,2018-10-17 11:20:00.000000+00:00,2018-10-17 11:20:09.281149+00:00,batch_00
