case_id,activity,enable_time,start_time,end_time,resource
0,ER Registration,2014-10-27 00:00:42.000000+00:00,2014-10-27 06:48:00.000000+00:00,2014-10-27 06:51:52.176545+00:00,A
0,ER Triage,2014-10-27 10:48:58.246784+00:00,2014-10-27 10:48:58.246784+00:00,2014-10-27 10:50:16.223271+00:00,C
0,ER Sepsis Triage,2014-10-27 10:50:16.223304+00:00,2014-10-27 10:50:16.223304+00:00,2014-10-27 10:51:15.735582+00:00,L
0,IV Liquid,2014-10-27 10:51:37.607126+00:00,2014-10-27 10:51:37.607126+00:00,2014-10-27 10:56:18.006246+00:00,A
0,IV Antibiotics,2014-10-27 12:18:19.133494+00:00,2014-10-27 12:18:19.133494+00:00,2014-10-27 12:25:48.037563+00:00,L
1,ER Registration,2014-10-27 13:00:22.146931+00:00,2014-10-27 13:00:22.146931+00:00,2014-10-27 13:06:54.819458+00:00,A
0,Admission IC,2014-10-27 15:53:00.514974+00:00,2014-10-27 16:00:00.000000+00:00,2014-10-27 16:10:06.703308+00:00,P
2,ER Registration,2014-10-27 20:00:00.000000+00:00,2014-10-27 21:12:00.000000+00:00,2014-10-27 21:53:17.439752+00:00,L
1,ER Triage,2014-10-27 20:25:45.152487+00:00,2014-10-27 21:12:00.000000+00:00,2014-10-27 21:40:24.677102+00:00,C
1,ER Sepsis Triage,2014-10-27 21:40:24.677102+00:00,2014-10-27 21:40:24.677102+00:00,2014-10-27 21:40:29.766011+00:00,A
1,LacticAcid,2014-10-27 21:40:38.102247+00:00,2014-10-28 06:48:00.000000+00:00,2014-10-28 06:48:00.000001+00:00,B
2,ER Triage,2014-10-27 21:57:15.246673+00:00,2014-10-27 21:57:15.246673+00:00,2014-10-27 21:57:47.527454+00:00,C
2,ER Sepsis Triage,2014-10-27 21:57:48.761860+00:00,2014-10-27 21:57:48.761860+00:00,2014-10-28 06:54:33.554167+00:00,A
2,IV Liquid,2014-10-28 06:54:33.848166+00:00,2014-10-28 06:54:33.848166+00:00,2014-10-28 08:30:20.584888+00:00,L
3,ER Registration,2014-10-28 08:00:00.000000+00:00,2014-10-28 08:00:00.000000+00:00,2014-10-28 08:03:41.659349+00:00,A
4,ER Registration,2014-10-28 08:38:50.017699+00:00,2014-10-28 08:38:50.017699+00:00,2014-10-28 08:40:33.400119+00:00,A
4,ER Triage,2014-10-28 08:43:55.139363+00:00,2014-10-28 08:43:55.139362+00:00,2014-10-28 09:02:40.068381+00:00,C
4,ER Sepsis Triage,2014-10-28 09:04:17.358334+00:00,2014-10-28 09:04:17.358334+00:00,2014-10-28 09:28:10.577603+00:00,L
3,ER Triage,2014-10-28 09:20:08.083662+00:00,2014-10-28 09:20:08.083663+00:00,2014-10-28 10:11:31.922194+00:00,C
5,ER Registration,2014-10-28 09:21:21.024693+00:00,2014-10-28 09:21:21.024693+00:00,2014-10-28 09:21:27.273309+00:00,A
5,ER Triage,2014-10-28 09:21:46.964482+00:00,2014-10-28 10:11:31.922194+00:00,2014-10-28 10:13:54.617089+00:00,C
4,LacticAcid,2014-10-28 09:28:26.083018+00:00,2014-10-29 06:48:00.000000+00:00,2014-10-29 06:48:00.000000+00:00,B
1,IV Liquid,2014-10-28 09:32:00.350916+00:00,2014-10-28 09:32:00.350917+00:00,2014-10-28 09:33:06.337811+00:00,A
3,ER Sepsis Triage,2014-10-28 10:11:31.924671+00:00,2014-10-28 10:11:31.924671+00:00,2014-10-28 10:24:46.856359+00:00,L
5,ER Sepsis Triage,2014-10-28 10:13:54.617089+00:00,2014-10-28 10:13:54.617089+00:00,2014-10-28 10:14:34.342061+00:00,A
5,IV Liquid,2014-10-28 10:14:34.641604+00:00,2014-10-28 10:14:34.641604+00:00,2014-10-28 10:21:32.355203+00:00,A
2,IV Antibiotics,2014-10-28 10:22:12.719889+00:00,2014-10-28 10:22:12.719889+00:00,2014-10-28 10:22:18.636201+00:00,A
3,IV Liquid,2014-10-28 10:25:57.314879+00:00,2014-10-28 10:25:57.314880+00:00,2014-10-28 10:26:21.269650+00:00,A
5,IV Antibiotics,2014-10-28 11:11:53.270397+00:00,2014-10-28 11:11:53.270397+00:00,2014-10-28 11:24:38.905410+00:00,L
3,IV Antibiotics,2014-10-28 11:13:17.165126+00:00,2014-10-28 11:13:17.165126+00:00,2014-10-28 11:13:18.546145+00:00,A
1,IV Antibiotics,2014-10-28 11:24:51.403123+00:00,2014-10-28 11:24:51.403123+00:00,2014-10-28 11:25:32.077320+00:00,A
5,Admission IC,2014-10-28 13:01:11.982632+00:00,2014-10-28 13:01:11.982632+00:00,2014-10-28 13:32:30.441839+00:00,J
1,Admission IC,2014-10-28 13:21:32.664617+00:00,2014-10-28 13:21:32.664618+00:00,2014-10-28 13:21:32.799906+00:00,W
6,ER Registration,2014-10-28 13:59:50.648576+00:00,2014-10-28 13:59:50.648576+00:00,2014-10-28 14:31:33.997842+00:00,L
5,Leucocytes,2014-10-28 15:22:10.322628+00:00,2014-10-29 06:48:00.000000+00:00,2014-10-29 06:48:01.913041+00:00,B
2,Admission NC,2014-10-28 16:15:54.582292+00:00,2014-10-28 16:15:54.582292+00:00,2014-10-28 16:25:18.935268+00:00,D
3,Admission IC,2014-10-28 16:53:48.742865+00:00,2014-10-29 16:00:00.000000+00:00,2014-10-29 16:09:32.117874+00:00,P
6,ER Triage,2014-10-28 17:52:41.368284+00:00,2014-10-28 17:52:41.368284+00:00,2014-10-28 17:54:16.136331+00:00,C
6,ER Sepsis Triage,2014-10-28 17:59:41.534612+00:00,2014-10-28 17:59:41.534612+00:00,2014-10-28 18:17:49.236176+00:00,A
2,Admission NC,2014-10-28 18:00:45.223347+00:00,2014-10-28 18:00:45.223347+00:00,2014-10-28 18:11:07.281839+00:00,F
2,Admission NC,2014-10-28 18:58:52.919953+00:00,2014-10-29 06:48:00.000000+00:00,2014-10-29 06:48:00.616125+00:00,G
6,LacticAcid,2014-10-28 19:22:22.670350+00:00,2014-10-29 06:48:01.913041+00:00,2014-10-29 06:48:01.913148+00:00,B
4,LacticAcid,2014-10-29 07:09:01.953214+00:00,2014-10-29 08:00:00.000000+00:00,2014-10-29 08:00:00.000000+00:00,B
7,ER Registration,2014-10-29 08:00:00.000000+00:00,2014-10-29 08:00:00.000000+00:00,2014-10-29 08:24:04.695351+00:00,L
4,IV Liquid,2014-10-29 08:00:04.987016+00:00,2014-10-29 08:00:04.987016+00:00,2014-10-29 08:09:40.200118+00:00,A
7,ER Triage,2014-10-29 08:30:45.993819+00:00,2014-10-29 08:30:45.993819+00:00,2014-10-29 08:40:17.261197+00:00,C
7,ER Sepsis Triage,2014-10-29 08:40:17.262849+00:00,2014-10-29 08:40:17.262849+00:00,2014-10-29 08:42:18.946248+00:00,A
4,IV Antibiotics,2014-10-29 09:51:13.302388+00:00,2014-10-29 09:51:13.302389+00:00,2014-10-29 10:06:22.488809+00:00,L
4,Admission IC,2014-10-29 10:52:11.760165+00:00,2014-10-29 10:52:11.760165+00:00,2014-10-29 10:54:08.240246+00:00,W
2,Admission NC,2014-10-29 10:53:54.220897+00:00,2014-10-29 10:53:54.220897+00:00,2014-10-29 11:05:24.112719+00:00,I
2,CRP,2014-10-29 17:04:30.361945+00:00,2014-10-30 06:48:00.000000+00:00,2014-10-30 06:54:48.818155+00:00,B
6,LacticAcid,2014-10-29 17:35:02.841351+00:00,2014-10-30 06:54:48.818155+00:00,2014-10-30 06:54:48.818155+00:00,B
4,Leucocytes,2014-10-29 18:32:41.623433+00:00,2014-10-30 06:54:48.818155+00:00,2014-10-30 06:54:50.774251+00:00,B
7,LacticAcid,2014-10-30 00:13:07.783391+00:00,2014-10-30 06:54:50.774251+00:00,2014-10-30 06:54:50.776213+00:00,B
1,Leucocytes,2014-10-30 06:38:23.066154+00:00,2014-10-30 06:54:50.776213+00:00,2014-10-30 06:54:52.088295+00:00,B
3,Leucocytes,2014-10-30 08:29:52.837652+00:00,2014-10-30 08:48:00.000000+00:00,2014-10-30 08:48:00.018507+00:00,B
3,Release B,2014-10-30 11:13:04.253344+00:00,2014-10-30 11:13:04.253345+00:00,2014-10-30 11:14:45.351696+00:00,E
2,Leucocytes,2014-10-30 13:22:50.697103+00:00,2014-10-31 06:48:00.000000+00:00,2014-10-31 06:48:06.496691+00:00,B
6,LacticAcid,2014-10-30 13:57:57.979487+00:00,2014-10-31 06:48:06.496691+00:00,2014-10-31 06:48:07.582047+00:00,B
7,LacticAcid,2014-10-30 16:10:26.184401+00:00,2014-10-31 06:48:07.582047+00:00,2014-10-31 06:48:09.590101+00:00,B
1,Leucocytes,2014-10-30 20:41:29.138220+00:00,2014-10-31 06:48:09.590101+00:00,2014-10-31 06:48:09.590103+00:00,B
0,Leucocytes,2014-10-31 05:40:19.301842+00:00,2014-10-31 06:48:09.590103+00:00,2014-10-31 06:48:11.426546+00:00,B
7,IV Liquid,2014-10-31 06:48:09.590250+00:00,2014-10-31 06:48:09.590251+00:00,2014-10-31 06:51:10.526025+00:00,A
6,LacticAcid,2014-10-31 08:02:53.303905+00:00,2014-10-31 08:02:53.303905+00:00,2014-10-31 08:02:53.303905+00:00,B
6,IV Liquid,2014-10-31 08:23:53.630459+00:00,2014-10-31 08:23:53.630459+00:00,2014-10-31 08:25:11.718512+00:00,L
6,IV Antibiotics,2014-10-31 08:45:18.316932+00:00,2014-10-31 08:45:18.316931+00:00,2014-10-31 09:34:12.451203+00:00,A
8,ER Registration,2014-10-31 10:00:00.000001+00:00,2014-10-31 10:00:00.000001+00:00,2014-10-31 10:13:01.652647+00:00,L
8,ER Triage,2014-10-31 10:14:13.233769+00:00,2014-10-31 10:14:13.233769+00:00,2014-10-31 10:16:53.908661+00:00,C
8,ER Sepsis Triage,2014-10-31 10:16:53.909808+00:00,2014-10-31 10:16:53.909807+00:00,2014-10-31 10:17:03.819476+00:00,A
