case_id,activity,enable_time,start_time,end_time,resource
29,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:15:00.000000+00:00,2018-09-26 08:15:00.000002+00:00,batch_00
118,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:15:00.000002+00:00,2018-09-26 08:23:05.353632+00:00,batch_00
127,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:23:05.353632+00:00,2018-09-26 08:23:11.469578+00:00,batch_00
140,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:23:11.469578+00:00,2018-09-26 08:24:40.534272+00:00,batch_00
120,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:24:40.534272+00:00,2018-09-26 08:24:40.608453+00:00,batch_00
151,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:24:40.608453+00:00,2018-09-26 08:25:03.501643+00:00,batch_00
59,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:25:03.501643+00:00,2018-09-26 08:25:03.592951+00:00,batch_00
62,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:25:03.592951+00:00,2018-09-26 08:25:05.649228+00:00,batch_00
109,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:25:05.649228+00:00,2018-09-26 08:25:05.677834+00:00,batch_00
147,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:25:05.677834+00:00,2018-09-26 08:25:05.722193+00:00,batch_00
80,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:25:05.722193+00:00,2018-09-26 08:25:18.116961+00:00,batch_00
154,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:25:18.116961+00:00,2018-09-26 08:26:38.657815+00:00,batch_00
67,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:26:38.657815+00:00,2018-09-26 08:27:06.193864+00:00,batch_00
85,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:27:06.193864+00:00,2018-09-26 08:27:23.324519+00:00,batch_00
73,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:27:23.324519+00:00,2018-09-26 08:27:23.325460+00:00,batch_00
60,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:27:23.325460+00:00,2018-09-26 08:27:52.799451+00:00,batch_00
132,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:27:52.799451+00:00,2018-09-26 08:27:52.799528+00:00,batch_00
68,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:27:52.799528+00:00,2018-09-26 08:28:21.181655+00:00,batch_00
45,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:28:21.181655+00:00,2018-09-26 08:28:22.623540+00:00,batch_00
162,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:28:22.623540+00:00,2018-09-26 08:28:35.356075+00:00,batch_00
158,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:28:35.356075+00:00,2018-09-26 08:28:35.356618+00:00,batch_00
8,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:28:35.356618+00:00,2018-09-26 08:28:35.356619+00:00,batch_00
167,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:28:35.356619+00:00,2018-09-26 08:28:37.130587+00:00,batch_00
166,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:28:37.130587+00:00,2018-09-26 08:28:49.845827+00:00,batch_00
43,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:28:49.845827+00:00,2018-09-26 08:28:54.968375+00:00,batch_00
119,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:28:54.968375+00:00,2018-09-26 08:28:56.541691+00:00,batch_00
98,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:28:56.541691+00:00,2018-09-26 08:31:10.173892+00:00,batch_00
32,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:31:10.173892+00:00,2018-09-26 08:31:17.809628+00:00,batch_00
130,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:31:17.809628+00:00,2018-09-26 08:32:07.562436+00:00,batch_00
122,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:32:07.562436+00:00,2018-09-26 08:33:58.229347+00:00,batch_00
177,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:33:58.229347+00:00,2018-09-26 08:33:59.421206+00:00,batch_00
139,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:33:59.421206+00:00,2018-09-26 08:33:59.554683+00:00,batch_00
74,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:33:59.554683+00:00,2018-09-26 08:33:59.555269+00:00,batch_00
50,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:33:59.555269+00:00,2018-09-26 08:33:59.600256+00:00,batch_00
47,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:33:59.600256+00:00,2018-09-26 08:35:41.910533+00:00,batch_00
25,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:35:41.910533+00:00,2018-09-26 08:37:39.243316+00:00,batch_00
175,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:37:39.243316+00:00,2018-09-26 08:37:40.293113+00:00,batch_00
79,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:37:40.293113+00:00,2018-09-26 08:43:09.202402+00:00,batch_00
100,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:43:09.202402+00:00,2018-09-26 08:43:17.769873+00:00,batch_00
70,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:43:17.769873+00:00,2018-09-26 08:43:24.225120+00:00,batch_00
149,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:43:24.225120+00:00,2018-09-26 08:43:46.723358+00:00,batch_00
16,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:43:46.723358+00:00,2018-09-26 08:44:01.460208+00:00,batch_00
18,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:44:01.460208+00:00,2018-09-26 08:44:01.460488+00:00,batch_00
55,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:44:01.460488+00:00,2018-09-26 08:44:44.592605+00:00,batch_00
26,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:44:44.592605+00:00,2018-09-26 08:44:45.106719+00:00,batch_00
87,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:44:45.106719+00:00,2018-09-26 08:44:45.107353+00:00,batch_00
165,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:44:45.107353+00:00,2018-09-26 08:47:35.920814+00:00,batch_00
112,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:47:35.920814+00:00,2018-09-26 08:47:35.920815+00:00,batch_00
128,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:47:35.920815+00:00,2018-09-26 08:47:38.165447+00:00,batch_00
104,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:47:38.165447+00:00,2018-09-26 08:47:39.805398+00:00,batch_00
111,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:47:39.805398+00:00,2018-09-26 08:47:51.516796+00:00,batch_00
156,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:47:51.516796+00:00,2018-09-26 08:56:42.101577+00:00,batch_00
84,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:56:42.101577+00:00,2018-09-26 08:56:42.101577+00:00,batch_00
92,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:56:42.101577+00:00,2018-09-26 08:56:43.493265+00:00,batch_00
163,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:56:43.493265+00:00,2018-09-26 08:58:07.414286+00:00,batch_00
