case_id,activity,enable_time,start_time,end_time,resource
10,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:15:00.000000+00:00,2018-09-26 08:16:47.068349+00:00,batch_00
64,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:16:47.068349+00:00,2018-09-26 08:17:13.930344+00:00,batch_00
6,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:17:13.930344+00:00,2018-09-26 08:17:28.117290+00:00,batch_00
29,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:17:28.117290+00:00,2018-09-26 08:17:32.503444+00:00,batch_00
1,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:17:32.503444+00:00,2018-09-26 08:18:05.842257+00:00,batch_00
154,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:18:05.842257+00:00,2018-09-26 08:18:05.842258+00:00,batch_00
63,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:18:05.842258+00:00,2018-09-26 08:18:05.854808+00:00,batch_00
71,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:18:05.854808+00:00,2018-09-26 08:18:05.854809+00:00,batch_00
173,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:18:05.854809+00:00,2018-09-26 08:19:32.145811+00:00,batch_00
120,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:19:32.145811+00:00,2018-09-26 08:19:32.145811+00:00,batch_00
94,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:19:32.145811+00:00,2018-09-26 08:19:32.145811+00:00,batch_00
109,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:19:32.145811+00:00,2018-09-26 08:20:01.612555+00:00,batch_00
141,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:20:01.612555+00:00,2018-09-26 08:20:22.516841+00:00,batch_00
137,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:20:22.516841+00:00,2018-09-26 08:21:30.977986+00:00,batch_00
4,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:21:30.977986+00:00,2018-09-26 08:21:30.979148+00:00,batch_00
93,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:21:30.979148+00:00,2018-09-26 08:22:12.416174+00:00,batch_00
35,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:22:12.416174+00:00,2018-09-26 08:22:26.402570+00:00,batch_00
65,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:22:26.402570+00:00,2018-09-26 08:25:51.856361+00:00,batch_00
104,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:25:51.856361+00:00,2018-09-26 08:26:54.137276+00:00,batch_00
60,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:26:54.137276+00:00,2018-09-26 08:29:34.882741+00:00,batch_00
92,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:29:34.882741+00:00,2018-09-26 08:29:34.882753+00:00,batch_00
46,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:29:34.882753+00:00,2018-09-26 08:30:22.669839+00:00,batch_00
116,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:30:22.669839+00:00,2018-09-26 08:30:28.353904+00:00,batch_00
57,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:30:28.353904+00:00,2018-09-26 08:30:31.035453+00:00,batch_00
30,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:30:31.035453+00:00,2018-09-26 08:30:31.649872+00:00,batch_00
54,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:30:31.649872+00:00,2018-09-26 08:30:35.701511+00:00,batch_00
75,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:30:35.701511+00:00,2018-09-26 08:30:35.862710+00:00,batch_00
59,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:30:35.862710+00:00,2018-09-26 08:30:35.862710+00:00,batch_00
177,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:30:35.862710+00:00,2018-09-26 08:30:35.865279+00:00,batch_00
62,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:30:35.865279+00:00,2018-09-26 08:30:36.102935+00:00,batch_00
175,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:30:36.102935+00:00,2018-09-26 08:33:52.532554+00:00,batch_00
12,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:33:52.532554+00:00,2018-09-26 08:33:52.532554+00:00,batch_00
138,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:33:52.532554+00:00,2018-09-26 08:34:47.420647+00:00,batch_00
147,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:34:47.420647+00:00,2018-09-26 08:34:47.636684+00:00,batch_00
91,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:34:47.636684+00:00,2018-09-26 08:35:06.654686+00:00,batch_00
164,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:35:06.654686+00:00,2018-09-26 08:35:06.654689+00:00,batch_00
114,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:35:06.654689+00:00,2018-09-26 08:35:06.654689+00:00,batch_00
135,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:35:06.654689+00:00,2018-09-26 08:35:06.861668+00:00,batch_00
88,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:35:06.861668+00:00,2018-09-26 08:35:06.861668+00:00,batch_00
171,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:35:06.861668+00:00,2018-09-26 08:37:39.326402+00:00,batch_00
