case_id,activity,enable_time,start_time,end_time,resource
0,Rework Milling,2012-03-06 14:40:00.000000+00:00,2012-03-07 14:24:00.000000+00:00,2012-03-07 14:30:08.476015+00:00,ID3641
1,Rework Milling,2012-03-06 16:23:17.935083+00:00,2012-03-07 14:30:08.476015+00:00,2012-03-07 14:38:15.283847+00:00,ID3641
2,Turning & Milling Q.C.,2012-03-06 16:35:58.133168+00:00,2012-03-06 16:35:58.133168+00:00,2012-03-06 16:50:58.133168+00:00,ID0937
2,Change Version,2012-03-06 16:35:58.133168+00:00,2012-03-07 04:00:00.000000+00:00,2012-03-07 04:25:13.345621+00:00,ID4851
2,Nitration Q.C.,2012-03-06 16:50:58.133168+00:00,2012-03-06 16:50:58.133168+00:00,2012-03-06 19:30:58.133168+00:00,ID4287
2,Laser Marking,2012-03-06 19:30:58.133168+00:00,2012-03-06 19:30:58.133168+00:00,2012-03-06 19:50:56.832877+00:00,ID0998
2,Lapping,2012-03-06 19:50:56.832877+00:00,2012-03-06 19:50:56.832877+00:00,2012-03-06 20:05:56.832877+00:00,ID4355
2,Round Grinding,2012-03-06 20:05:56.832877+00:00,2012-03-06 20:05:56.832877+00:00,2012-03-06 22:40:56.832877+00:00,ID3854
3,Turning,2012-03-06 22:39:59.566460+00:00,2012-03-06 22:39:59.566460+00:00,2012-03-07 00:27:59.565461+00:00,ID3718
3,Turning & Milling,2012-03-06 22:39:59.566460+00:00,2012-03-06 22:39:59.566460+00:00,2012-03-07 00:54:59.566460+00:00,ID4140
2,Round  Q.C.,2012-03-06 22:40:56.832877+00:00,2012-03-06 22:40:56.832877+00:00,2012-03-06 22:55:22.020696+00:00,ID4493
3,Turning Q.C.,2012-03-07 00:27:59.565461+00:00,2012-03-07 13:36:00.000000+00:00,2012-03-07 14:33:17.736202+00:00,ID4618
3,Turning & Milling,2012-03-07 00:27:59.565461+00:00,2012-03-07 00:27:59.565461+00:00,2012-03-07 03:18:59.565462+00:00,ID4162
3,Milling,2012-03-07 00:54:59.566460+00:00,2012-03-08 00:48:00.000000+00:00,2012-03-08 00:57:54.493755+00:00,ID4326
3,Turning & Milling Q.C.,2012-03-07 03:18:59.565462+00:00,2012-03-07 03:18:59.565462+00:00,2012-03-07 03:47:59.565462+00:00,ID4167
3,Flat Grinding,2012-03-07 03:47:59.565462+00:00,2012-03-07 03:47:59.565462+00:00,2012-03-07 09:35:59.565462+00:00,ID3716
2,Final Inspection Q.C.,2012-03-07 04:25:13.345621+00:00,2012-03-07 13:36:00.000000+00:00,2012-03-07 13:36:28.853799+00:00,ID4287
2,Packing,2012-03-07 13:36:28.853799+00:00,2012-03-07 13:36:28.853799+00:00,2012-03-07 13:36:28.853799+00:00,ID4291
2,Final Inspection,2012-03-07 13:36:28.853799+00:00,2012-03-07 13:36:28.853799+00:00,2012-03-08 00:50:28.853799+00:00,ID4493
0,Turning & Milling Q.C.,2012-03-07 14:30:08.476015+00:00,2012-03-07 14:30:08.476015+00:00,2012-03-07 14:45:08.476015+00:00,ID0937
3,Laser Marking,2012-03-07 14:33:17.736202+00:00,2012-03-07 14:33:17.736202+00:00,2012-03-07 14:45:16.576747+00:00,ID4445
1,Turning & Milling Q.C.,2012-03-07 14:38:15.283847+00:00,2012-03-07 16:00:00.000000+00:00,2012-03-07 16:00:00.028605+00:00,ID4163
0,Flat Grinding,2012-03-07 14:45:08.476015+00:00,2012-03-07 14:45:08.476015+00:00,2012-03-07 15:20:38.660059+00:00,ID4872
0,Laser Marking,2012-03-07 14:45:08.476015+00:00,2012-03-08 17:36:00.000000+00:00,2012-03-08 17:44:08.366460+00:00,ID0998
3,Lapping,2012-03-07 14:45:16.576747+00:00,2012-03-07 14:45:16.576747+00:00,2012-03-07 15:00:16.576747+00:00,ID4355
3,Round Grinding,2012-03-07 15:00:16.576747+00:00,2012-03-07 15:00:16.576747+00:00,2012-03-07 15:17:21.293036+00:00,ID4109
3,Round  Q.C.,2012-03-07 15:17:21.293036+00:00,2012-03-08 00:50:28.853799+00:00,2012-03-08 01:48:24.683496+00:00,ID4493
1,Flat Grinding,2012-03-07 16:00:00.028605+00:00,2012-03-07 16:48:00.000000+00:00,2012-03-07 16:50:35.296834+00:00,ID4882
1,Laser Marking,2012-03-07 16:00:00.028605+00:00,2012-03-07 16:00:00.028605+00:00,2012-03-07 16:38:00.028605+00:00,ID4794
1,Lapping,2012-03-07 16:50:35.296834+00:00,2012-03-07 18:24:00.000000+00:00,2012-03-07 18:25:56.904567+00:00,ID4528
1,Round Grinding,2012-03-07 18:25:56.904567+00:00,2012-03-07 18:25:56.904567+00:00,2012-03-07 18:33:59.248203+00:00,ID4160
1,Round  Q.C.,2012-03-07 18:33:59.248203+00:00,2012-03-08 01:48:24.683496+00:00,2012-03-08 13:36:37.371539+00:00,ID4493
3,Final Inspection Q.C.,2012-03-08 01:48:24.683496+00:00,2012-03-08 13:36:00.000000+00:00,2012-03-08 16:33:44.786817+00:00,ID4287
4,Turn & Mill. & Screw Assem,2012-03-08 12:00:00.000000+00:00,2012-03-08 13:36:00.000000+00:00,2012-03-08 13:43:25.995319+00:00,ID4641
1,Final Inspection Q.C.,2012-03-08 13:36:37.371539+00:00,2012-03-08 13:36:37.371539+00:00,2012-03-08 13:56:46.872172+00:00,ID4618
4,Turning & Milling Q.C.,2012-03-08 13:43:25.995319+00:00,2012-03-08 13:43:25.995319+00:00,2012-03-08 13:58:25.995319+00:00,ID4529
1,Packing,2012-03-08 13:56:46.872172+00:00,2012-03-08 13:56:46.872172+00:00,2012-03-08 13:56:46.872172+00:00,ID4491
1,Final Inspection,2012-03-08 13:56:46.872172+00:00,2012-03-08 13:56:46.872172+00:00,2012-03-08 15:34:46.872172+00:00,ID4493
4,Flat Grinding,2012-03-08 13:58:25.995319+00:00,2012-03-08 13:58:25.995319+00:00,2012-03-08 17:10:25.995319+00:00,ID3716
4,Laser Marking,2012-03-08 13:58:25.995319+00:00,2012-03-08 20:00:00.000000+00:00,2012-03-08 20:03:37.630260+00:00,ID4932
3,Packing,2012-03-08 16:33:44.786817+00:00,2012-03-09 06:24:00.000000+00:00,2012-03-09 06:24:00.000000+00:00,ID4820
0,Lapping,2012-03-08 17:44:08.366460+00:00,2012-03-08 17:44:08.366460+00:00,2012-03-08 17:59:08.366460+00:00,ID0937
0,Round Grinding,2012-03-08 17:59:08.366460+00:00,2012-03-08 22:24:00.000000+00:00,2012-03-08 22:30:32.721745+00:00,ID4385
5,Turn & Mill. & Screw Assem,2012-03-08 18:18:18.832063+00:00,2012-03-09 13:36:00.000000+00:00,2012-03-09 13:50:09.833440+00:00,ID3846
4,Lapping,2012-03-08 20:03:37.630260+00:00,2012-03-08 20:03:37.630260+00:00,2012-03-08 20:35:37.630260+00:00,ID4445
4,Round Grinding,2012-03-08 20:35:37.630260+00:00,2012-03-08 20:35:37.630260+00:00,2012-03-08 23:22:37.630260+00:00,ID3854
6,Rework Milling,2012-03-08 20:48:43.806191+00:00,2012-03-14 14:24:00.000000+00:00,2012-03-14 14:34:23.728562+00:00,ID3641
0,Round  Q.C.,2012-03-08 22:30:32.721745+00:00,2012-03-09 13:36:00.000000+00:00,2012-03-09 13:54:08.229444+00:00,ID4493
4,Round  Q.C.,2012-03-08 23:22:37.630260+00:00,2012-03-09 13:54:08.229444+00:00,2012-03-09 14:33:06.935792+00:00,ID4493
3,Final Inspection,2012-03-09 06:24:00.000000+00:00,2012-03-09 14:33:06.935792+00:00,2012-03-09 14:59:06.935792+00:00,ID4493
7,Rework Milling,2012-03-09 07:00:00.000000+00:00,2012-03-14 14:34:23.728562+00:00,2012-03-14 14:41:54.121490+00:00,ID3641
8,Rework Milling,2012-03-09 07:02:28.824809+00:00,2012-03-14 14:41:54.121490+00:00,2012-03-14 14:49:43.880168+00:00,ID3641
5,Turning & Milling Q.C.,2012-03-09 13:50:09.833440+00:00,2012-03-09 13:50:09.833440+00:00,2012-03-09 14:19:09.833440+00:00,ID4167
0,Final Inspection Q.C.,2012-03-09 13:54:08.229444+00:00,2012-03-09 13:54:08.229444+00:00,2012-03-09 16:25:46.642848+00:00,ID4163
9,Rework Milling,2012-03-09 14:00:00.000000+00:00,2012-03-14 14:49:43.880168+00:00,2012-03-14 14:59:33.900069+00:00,ID3641
5,Laser Marking,2012-03-09 14:19:09.833440+00:00,2012-03-09 14:19:09.833440+00:00,2012-03-09 14:19:09.833440+00:00,ID4355
5,Flat Grinding,2012-03-09 14:19:09.833440+00:00,2012-03-09 14:19:09.833440+00:00,2012-03-09 14:32:40.119957+00:00,ID4872
5,Lapping,2012-03-09 14:32:40.119957+00:00,2012-03-09 19:12:00.000000+00:00,2012-03-09 19:19:22.662354+00:00,ID4882
4,Final Inspection Q.C.,2012-03-09 14:33:06.935792+00:00,2012-03-09 18:24:00.000000+00:00,2012-03-09 18:25:04.588013+00:00,ID4618
0,Packing,2012-03-09 16:25:46.642848+00:00,2012-03-09 16:25:46.642848+00:00,2012-03-09 16:25:46.642848+00:00,ID4291
0,Final Inspection,2012-03-09 16:25:46.642848+00:00,2012-03-09 17:36:00.000000+00:00,2012-03-09 19:14:00.000000+00:00,ID4493
4,Packing,2012-03-09 18:25:04.588013+00:00,2012-03-09 18:25:04.588013+00:00,2012-03-09 18:25:04.588013+00:00,ID4491
4,Final Inspection,2012-03-09 18:25:04.588013+00:00,2012-03-09 19:14:00.000000+00:00,2012-03-09 19:40:00.000000+00:00,ID4493
5,Round Grinding,2012-03-09 19:19:22.662354+00:00,2012-03-11 06:24:00.000000+00:00,2012-03-11 06:25:08.908609+00:00,ID0420
10,Turning,2012-03-11 05:00:00.000000+00:00,2012-03-11 06:24:00.000000+00:00,2012-03-11 06:24:00.000000+00:00,ID4442
10,Turning & Milling,2012-03-11 05:00:00.000000+00:00,2012-03-11 06:24:00.000000+00:00,2012-03-11 11:37:54.476768+00:00,ID4718
11,Rework Milling,2012-03-11 05:07:54.160141+00:00,2012-03-14 14:59:33.900069+00:00,2012-03-14 16:56:11.891537+00:00,ID3641
12,Rework Milling,2012-03-11 05:21:19.267027+00:00,2012-03-14 16:56:11.891537+00:00,2012-03-14 18:26:22.545460+00:00,ID3641
