case_id,activity,enable_time,start_time,end_time,resource
0,Turning & Milling Q.C.,2012-03-06 14:40:00.000000+00:00,2012-03-06 14:40:00.000000+00:00,2012-03-06 14:55:00.000000+00:00,ID0937
0,Turning & Milling,2012-03-06 14:40:00.000000+00:00,2012-03-06 14:40:00.000000+00:00,2012-03-06 15:55:00.000000+00:00,ID4140
0,Turning Rework,2012-03-06 14:55:00.000000+00:00,2012-03-06 14:55:00.000000+00:00,2012-03-06 15:55:00.000000+00:00,ID4442
0,Laser Marking,2012-03-06 15:55:00.000000+00:00,2012-03-06 15:55:00.000000+00:00,2012-03-06 15:55:02.331169+00:00,ID0998
0,Lapping,2012-03-06 15:55:02.331169+00:00,2012-03-06 15:55:02.331169+00:00,2012-03-06 16:10:02.331169+00:00,ID4355
0,Round Grinding,2012-03-06 16:10:02.331169+00:00,2012-03-06 16:10:02.331169+00:00,2012-03-06 17:33:02.331169+00:00,ID3854
1,Rework Milling,2012-03-06 17:09:44.054499+00:00,2012-03-07 14:24:00.000000+00:00,2012-03-07 14:34:45.197637+00:00,ID3641
0,Round  Q.C.,2012-03-06 17:33:02.331169+00:00,2012-03-06 22:24:00.000000+00:00,2012-03-06 22:24:01.959067+00:00,ID4493
2,Rework Milling,2012-03-06 17:41:26.165915+00:00,2012-03-07 14:34:45.197637+00:00,2012-03-07 14:45:57.720536+00:00,ID3641
0,Final Inspection Q.C.,2012-03-06 22:24:01.959067+00:00,2012-03-07 13:36:00.000000+00:00,2012-03-07 13:41:09.135719+00:00,ID4287
0,Packing,2012-03-07 13:41:09.135719+00:00,2012-03-07 13:41:09.135719+00:00,2012-03-07 13:41:09.135719+00:00,ID4291
0,Final Inspection,2012-03-07 13:41:09.135719+00:00,2012-03-07 13:41:09.135719+00:00,2012-03-08 00:55:09.135719+00:00,ID4493
1,Turning & Milling Q.C.,2012-03-07 14:34:45.197637+00:00,2012-03-07 14:34:45.197637+00:00,2012-03-07 15:03:45.197637+00:00,ID4167
2,Turning & Milling Q.C.,2012-03-07 14:45:57.720536+00:00,2012-03-07 14:45:57.720536+00:00,2012-03-07 15:00:57.720536+00:00,ID0937
