case_id,activity,enable_time,start_time,end_time,resource
0,Turning,2012-03-06 14:40:00.000000+00:00,2012-03-06 14:40:00.000000+00:00,2012-03-06 15:27:59.999001+00:00,ID3718
0,Turning & Milling,2012-03-06 14:40:00.000000+00:00,2012-03-06 14:40:00.000000+00:00,2012-03-06 14:55:00.000000+00:00,ID0937
0,Turning Q.C.,2012-03-06 15:27:59.999001+00:00,2012-03-06 15:27:59.999001+00:00,2012-03-06 15:31:52.819960+00:00,ID4287
0,Turning & Milling,2012-03-06 15:27:59.999001+00:00,2012-03-06 15:27:59.999001+00:00,2012-03-06 16:42:59.999001+00:00,ID4140
0,Milling,2012-03-06 15:27:59.999001+00:00,2012-03-06 15:27:59.999001+00:00,2012-03-06 17:45:13.704557+00:00,ID4162
0,Turning & Milling Q.C.,2012-03-06 16:42:59.999001+00:00,2012-03-06 16:42:59.999001+00:00,2012-03-06 17:11:59.999001+00:00,ID4167
0,Laser Marking,2012-03-06 17:11:59.999001+00:00,2012-03-06 17:11:59.999001+00:00,2012-03-06 17:17:16.289546+00:00,ID0998
0,Flat Grinding,2012-03-06 17:11:59.999001+00:00,2012-03-06 17:11:59.999001+00:00,2012-03-06 20:23:59.999001+00:00,ID3716
0,Lapping,2012-03-06 20:23:59.999001+00:00,2012-03-06 20:23:59.999001+00:00,2012-03-06 20:38:59.999001+00:00,ID4355
0,Round Grinding,2012-03-06 20:38:59.999001+00:00,2012-03-06 20:38:59.999001+00:00,2012-03-07 00:13:59.999001+00:00,ID3854
0,Round  Q.C.,2012-03-07 00:13:59.999001+00:00,2012-03-07 06:24:00.000000+00:00,2012-03-07 06:53:12.758493+00:00,ID4493
0,Final Inspection Q.C.,2012-03-07 06:53:12.758493+00:00,2012-03-07 13:36:00.000000+00:00,2012-03-07 13:45:21.132364+00:00,ID4287
0,Packing,2012-03-07 13:45:21.132364+00:00,2012-03-07 13:45:21.132364+00:00,2012-03-07 13:45:21.132364+00:00,ID4291
0,Final Inspection,2012-03-07 13:45:21.132364+00:00,2012-03-07 13:45:21.132364+00:00,2012-03-08 00:59:21.132364+00:00,ID4493
1,Turning & Milling Q.C.,2012-03-08 06:00:00.000000+00:00,2012-03-08 06:24:00.000000+00:00,2012-03-08 06:39:00.000000+00:00,ID0937
1,Turning & Milling,2012-03-08 06:00:00.000000+00:00,2012-03-08 06:24:00.000000+00:00,2012-03-08 06:24:00.000000+00:00,ID4445
2,Rework Milling,2012-03-08 06:00:00.025109+00:00,2012-03-14 14:24:00.000000+00:00,2012-03-14 14:34:25.087436+00:00,ID3641
1,Laser Marking,2012-03-08 06:39:00.000000+00:00,2012-03-08 06:39:00.000000+00:00,2012-03-08 08:27:23.478762+00:00,ID4872
1,Flat Grinding,2012-03-08 06:39:00.000000+00:00,2012-03-08 06:39:00.000000+00:00,2012-03-08 06:54:00.000000+00:00,ID4618
1,Lapping,2012-03-08 08:27:23.478762+00:00,2012-03-08 17:36:00.000000+00:00,2012-03-09 00:33:16.703078+00:00,ID0998
1,Round Grinding,2012-03-09 00:33:16.703078+00:00,2012-03-09 00:33:16.703078+00:00,2012-03-09 00:58:01.030083+00:00,ID4109
1,Round  Q.C.,2012-03-09 00:58:01.030083+00:00,2012-03-09 13:36:00.000000+00:00,2012-03-09 13:45:02.935660+00:00,ID4493
1,Final Inspection Q.C.,2012-03-09 13:45:02.935660+00:00,2012-03-09 13:45:02.935660+00:00,2012-03-09 16:27:49.885502+00:00,ID4163
1,Packing,2012-03-09 16:27:49.885502+00:00,2012-03-09 16:27:49.885502+00:00,2012-03-09 16:27:49.885502+00:00,ID4491
1,Final Inspection,2012-03-09 16:27:49.885502+00:00,2012-03-09 17:36:00.000000+00:00,2012-03-09 19:14:00.000000+00:00,ID4493
3,Turning & Milling Q.C.,2012-03-11 05:00:00.000000+00:00,2012-03-11 06:24:00.000000+00:00,2012-03-11 06:53:00.000000+00:00,ID4167
3,Turning & Milling,2012-03-11 05:00:00.000000+00:00,2012-03-11 06:24:00.000000+00:00,2012-03-11 06:28:19.805048+00:00,ID4718
3,Flat Grinding,2012-03-11 06:53:00.000000+00:00,2012-03-11 06:53:00.000000+00:00,2012-03-11 11:05:00.000000+00:00,ID3716
3,Laser Marking,2012-03-11 06:53:00.000000+00:00,2012-03-11 06:53:00.000000+00:00,2012-03-11 06:53:00.000000+00:00,ID4355
3,Lapping,2012-03-11 11:05:00.000000+00:00,2012-03-11 16:48:00.000000+00:00,2012-03-11 16:55:23.074163+00:00,ID4882
4,Change Version,2012-03-11 14:00:00.000000+00:00,2012-03-13 03:12:00.000000+00:00,2012-03-13 03:35:22.199016+00:00,ID4851
4,Turning & Milling Q.C.,2012-03-11 14:00:00.000000+00:00,2012-03-12 13:36:00.000000+00:00,2012-03-12 13:51:00.000000+00:00,ID4529
5,Rework Milling,2012-03-11 14:19:31.196905+00:00,2012-03-14 14:34:25.087436+00:00,2012-03-14 14:45:22.959490+00:00,ID3641
6,Rework Milling,2012-03-11 16:26:40.249531+00:00,2012-03-14 14:45:22.959490+00:00,2012-03-14 14:56:00.197870+00:00,ID3641
3,Round Grinding,2012-03-11 16:55:23.074163+00:00,2012-03-11 17:36:00.000000+00:00,2012-03-11 19:48:44.029638+00:00,ID4160
3,Round  Q.C.,2012-03-11 19:48:44.029638+00:00,2012-03-12 15:12:00.000000+00:00,2012-03-12 15:39:56.369998+00:00,ID4493
7,Grinding Rework,2012-03-12 12:00:00.000000+00:00,2012-03-12 13:36:00.000000+00:00,2012-03-12 13:41:53.038968+00:00,ID4528
7,Turning & Milling Q.C.,2012-03-12 12:00:00.000000+00:00,2012-03-12 13:36:00.000000+00:00,2012-03-12 16:53:09.478658+00:00,ID4287
7,Turning & Milling Q.C.,2012-03-12 12:00:00.000000+00:00,2012-03-12 12:00:00.000000+00:00,2012-03-12 12:15:00.000000+00:00,ID0937
4,Laser Marking,2012-03-12 13:51:00.000000+00:00,2012-03-12 13:51:00.000000+00:00,2012-03-13 13:41:00.000000+00:00,ID4794
4,Flat Grinding,2012-03-12 13:51:00.000000+00:00,2012-03-12 13:51:00.000000+00:00,2012-03-12 14:30:00.000000+00:00,ID4618
3,Final Inspection Q.C.,2012-03-12 15:39:56.369998+00:00,2012-03-12 15:39:56.369998+00:00,2012-03-12 16:00:53.069461+00:00,ID4163
3,Packing,2012-03-12 16:00:53.069461+00:00,2012-03-13 06:24:00.000000+00:00,2012-03-13 06:24:00.000000+00:00,ID4820
8,Rework Milling,2012-03-12 16:22:44.925043+00:00,2012-03-14 14:56:00.197870+00:00,2012-03-14 16:54:13.999572+00:00,ID3641
7,Laser Marking,2012-03-12 16:53:09.478658+00:00,2012-03-12 18:24:00.000000+00:00,2012-03-12 18:30:17.128546+00:00,ID4932
7,Flat Grinding,2012-03-12 16:53:09.478658+00:00,2012-03-12 17:36:00.000000+00:00,2012-03-12 18:31:35.148940+00:00,ID4872
7,Flat Grinding,2012-03-12 16:53:09.478658+00:00,2012-03-12 16:53:09.478658+00:00,2012-03-12 22:47:10.463623+00:00,ID0998
7,Lapping,2012-03-12 18:31:35.148940+00:00,2012-03-12 18:31:35.148940+00:00,2012-03-12 19:15:35.148940+00:00,ID4445
7,Round Grinding,2012-03-12 19:15:35.148940+00:00,2012-03-12 22:24:00.000000+00:00,2012-03-12 22:28:55.666664+00:00,ID4385
7,Round  Q.C.,2012-03-12 22:28:55.666664+00:00,2012-03-13 13:36:00.000000+00:00,2012-03-13 13:58:06.063820+00:00,ID4493
9,Rework Milling,2012-03-13 01:01:21.272492+00:00,2012-03-14 16:54:13.999572+00:00,2012-03-14 18:25:54.080371+00:00,ID3641
