case_id,activity,enable_time,start_time,end_time,resource
0,Rework Milling,2012-03-06 14:40:00.000000+00:00,2012-03-07 14:24:00.000000+00:00,2012-03-07 14:32:28.539526+00:00,ID3641
0,Turning & Milling Q.C.,2012-03-07 14:32:28.539526+00:00,2012-03-07 14:32:28.539526+00:00,2012-03-07 14:47:28.539526+00:00,ID0937
0,Flat Grinding,2012-03-07 14:47:28.539526+00:00,2012-03-08 17:36:00.000000+00:00,2012-03-08 17:53:47.857754+00:00,ID0998
0,Laser Marking,2012-03-07 14:47:28.539526+00:00,2012-03-07 14:47:28.539526+00:00,2012-03-07 14:47:28.539526+00:00,ID4355
1,Turn & Mill. & Screw Assem,2012-03-08 06:30:37.652907+00:00,2012-03-08 09:36:00.000000+00:00,2012-03-08 09:43:43.153763+00:00,ID4641
2,Rework Milling,2012-03-08 06:34:20.357972+00:00,2012-03-14 14:24:00.000000+00:00,2012-03-14 14:34:53.176990+00:00,ID3641
1,Turning & Milling Q.C.,2012-03-08 09:43:43.153763+00:00,2012-03-08 09:43:43.153763+00:00,2012-03-08 10:12:43.153763+00:00,ID4167
1,Laser Marking,2012-03-08 10:12:43.153763+00:00,2012-03-08 10:12:43.153763+00:00,2012-03-08 10:14:04.901896+00:00,ID4445
1,Flat Grinding,2012-03-08 10:12:43.153763+00:00,2012-03-08 10:12:43.153763+00:00,2012-03-08 13:24:43.153763+00:00,ID3716
1,Lapping,2012-03-08 13:24:43.153763+00:00,2012-03-08 13:24:43.153763+00:00,2012-03-08 14:38:37.539827+00:00,ID4872
3,Turn & Mill. & Screw Assem,2012-03-08 14:32:10.996444+00:00,2012-03-09 13:36:00.000000+00:00,2012-03-09 19:40:28.036938+00:00,ID3846
1,Round Grinding,2012-03-08 14:38:37.539827+00:00,2012-03-08 14:38:37.539827+00:00,2012-03-08 16:01:37.539827+00:00,ID3854
1,Round  Q.C.,2012-03-08 16:01:37.539827+00:00,2012-03-08 16:01:37.539827+00:00,2012-03-08 16:28:46.953465+00:00,ID4493
1,Final Inspection Q.C.,2012-03-08 16:28:46.953465+00:00,2012-03-08 16:28:46.953465+00:00,2012-03-08 16:35:52.112256+00:00,ID4287
4,Rework Milling,2012-03-08 16:34:33.792879+00:00,2012-03-14 14:34:53.176990+00:00,2012-03-14 14:42:23.849982+00:00,ID3641
1,Packing,2012-03-08 16:35:52.112256+00:00,2012-03-08 16:35:52.112256+00:00,2012-03-08 16:35:52.112256+00:00,ID4291
1,Final Inspection,2012-03-08 16:35:52.112256+00:00,2012-03-08 16:35:52.112256+00:00,2012-03-08 17:49:52.112256+00:00,ID4493
0,Lapping,2012-03-08 17:53:47.857754+00:00,2012-03-08 17:53:47.857754+00:00,2012-03-08 21:55:30.778760+00:00,ID4882
5,Turn & Mill. & Screw Assem,2012-03-08 18:08:13.859905+00:00,2012-03-08 20:00:00.000000+00:00,2012-03-08 20:22:00.000000+00:00,ID4932
6,Rework Milling,2012-03-08 18:51:02.360990+00:00,2012-03-14 14:42:23.849982+00:00,2012-03-14 14:50:59.409102+00:00,ID3641
5,Turning & Milling Q.C.,2012-03-08 20:22:00.000000+00:00,2012-03-08 21:36:00.000000+00:00,2012-03-08 21:38:09.110080+00:00,ID4618
5,Flat Grinding,2012-03-08 21:38:09.110080+00:00,2012-03-08 21:38:09.110080+00:00,2012-03-09 03:38:09.111080+00:00,ID3716
5,Laser Marking,2012-03-08 21:38:09.110080+00:00,2012-03-10 20:00:00.000000+00:00,2012-03-10 20:38:00.000000+00:00,ID4794
