case_id,agent,activity_name,start_timestamp,end_timestamp,TimeStep,resource
0,14,Packing,2012-03-14 13:50:00+00:00,2012-03-14 13:50:00+00:00,0,Packing
0,14,Packing,2012-03-14 13:50:00+00:00,2012-03-14 13:50:00+00:00,1,Packing
1,12,Turning & Milling - Machine 5,2012-03-14 21:54:22.614452194+00:00,2012-03-14 21:54:22.614452194+00:00,2,Machine 5 - Turning & Milling
1,12,Turning & Milling - Machine 5,2012-03-14 21:54:22.614452194+00:00,2012-03-14 21:54:22.614452194+00:00,3,Machine 5 - Turning & Milling
1,12,Turning & Milling - Machine 5,2012-03-14 21:54:22.614452194+00:00,2012-03-14 21:54:22.614452194+00:00,4,Machine 5 - Turning & Milling
1,12,Turning & Milling - Machine 5,2012-03-14 21:54:22.614452194+00:00,2012-03-14 21:54:22.614452194+00:00,5,Machine 5 - Turning & Milling
1,12,Turning & Milling - Machine 5,2012-03-14 21:54:22.614452194+00:00,2012-03-14 21:54:22.614452194+00:00,6,Machine 5 - Turning & Milling
1,12,Turning & Milling - Machine 5,2012-03-14 21:54:22.614452194+00:00,2012-03-14 21:54:22.614452194+00:00,7,Machine 5 - Turning & Milling
1,12,Turning & Milling - Machine 5,2012-03-14 21:54:22.614452194+00:00,2012-03-14 21:54:22.614452194+00:00,8,Machine 5 - Turning & Milling
1,12,Turning & Milling - Machine 5,2012-03-14 21:54:22.614452194+00:00,2012-03-14 21:54:22.614452194+00:00,9,Machine 5 - Turning & Milling
1,12,Turning & Milling - Machine 5,2012-03-14 21:54:22.614452194+00:00,2012-03-14 21:54:22.614452194+00:00,10,Machine 5 - Turning & Milling
1,12,Turning & Milling - Machine 5,2012-03-14 21:54:22.614452194+00:00,2012-03-14 21:54:22.614452194+00:00,11,Machine 5 - Turning & Milling
1,0,Turning & Milling Q.C.,2012-03-14 21:54:22.614452194+00:00,2012-03-15 01:05:28.573370259+00:00,12,Quality Check 1
2,11,Round Grinding - Manual,2012-03-14 22:20:17.080338270+00:00,2012-03-14 22:20:17.080338270+00:00,13,Machine 27 - Grinding
3,7,Turning & Milling - Machine 8,2012-03-15 00:00:00+00:00,2012-03-15 00:00:00+00:00,16,Machine 8 - Turning & Milling
1,12,Turning & Milling - Machine 5,2012-03-15 06:00:00+00:00,2012-03-15 06:00:00+00:00,17,Machine 5 - Turning & Milling
3,7,Turning & Milling - Machine 8,2012-03-15 00:00:00+00:00,2012-03-15 00:00:00+00:00,18,Machine 8 - Turning & Milling
1,12,Turning & Milling - Machine 5,2012-03-15 06:00:00+00:00,2012-03-15 06:00:00+00:00,21,Machine 5 - Turning & Milling
2,11,Round Grinding - Manual,2012-03-15 06:00:00+00:00,2012-03-15 06:00:00+00:00,23,Machine 27 - Grinding
4,6,Turning & Milling - Machine 9,2012-03-15 06:00:00+00:00,2012-03-15 06:00:00+00:00,24,Machine 9 - Turning & Milling
1,12,Turning & Milling - Machine 5,2012-03-15 06:00:00+00:00,2012-03-15 06:00:00+00:00,25,Machine 5 - Turning & Milling
4,15,Turning & Milling - Machine 10,2012-03-15 06:00:00+00:00,2012-03-15 06:00:00+00:00,28,Machine 10 - Grinding
1,12,Turning & Milling - Machine 5,2012-03-15 06:00:00+00:00,2012-03-15 06:00:00+00:00,29,Machine 5 - Turning & Milling
3,7,Turning & Milling - Machine 8,2012-03-15 07:00:00+00:00,2012-03-15 07:00:00+00:00,32,Machine 8 - Turning & Milling
2,13,Turning & Milling - Machine 6,2012-03-15 07:00:00+00:00,2012-03-15 07:00:00+00:00,33,Machine 6 - Turning & Milling
5,13,Turning & Milling - Machine 6,2012-03-15 06:06:28.032011727+00:00,2012-03-15 06:06:28.032011727+00:00,34,Machine 6 - Turning & Milling
4,15,Turning & Milling - Machine 10,2012-03-15 07:00:00+00:00,2012-03-15 07:00:00+00:00,35,Machine 10 - Grinding
1,0,Turning & Milling Q.C.,2012-03-15 07:00:00+00:00,2012-03-15 07:09:33.460007131+00:00,36,Quality Check 1
4,1,Round Grinding - Machine 3,2012-03-15 07:00:00+00:00,2012-03-15 07:00:00+00:00,40,Machine 3 - Round Grinding
1,0,Nitration Q.C.,2012-03-15 07:09:33.460007131+00:00,2012-03-15 07:10:24.551865003+00:00,41,Quality Check 1
