case_id,agent,activity_name,start_timestamp,end_timestamp,TimeStep,resource
0,13,Turning & Milling - Machine 6,2012-03-14 13:50:00+00:00,2012-03-14 13:50:00+00:00,0,Machine 6 - Turning & Milling
0,13,Turning & Milling - Machine 6,2012-03-14 13:50:00+00:00,2012-03-14 13:50:00+00:00,1,Machine 6 - Turning & Milling
0,13,Turning & Milling - Machine 6,2012-03-14 13:50:00+00:00,2012-03-14 13:50:00+00:00,2,Machine 6 - Turning & Milling
0,13,Turning & Milling - Machine 6,2012-03-14 13:50:00+00:00,2012-03-14 13:50:00+00:00,3,Machine 6 - Turning & Milling
0,13,Turning & Milling - Machine 6,2012-03-14 13:50:00+00:00,2012-03-14 13:50:00+00:00,4,Machine 6 - Turning & Milling
0,10,Flat Grinding - Machine 11,2012-03-14 13:50:00+00:00,2012-03-14 13:50:00+00:00,5,Machine 11 - Grinding
0,0,Turning & Milling Q.C.,2012-03-14 13:50:00+00:00,2012-03-14 15:36:36.123892683+00:00,6,Quality Check 1
0,9,Laser Marking - Machine 7,2012-03-14 15:36:36.123892683+00:00,2012-03-14 15:36:36.123892683+00:00,7,Machine 7- Laser Marking
0,10,Flat Grinding - Machine 11,2012-03-14 15:36:36.123892683+00:00,2012-03-14 15:36:36.123892683+00:00,8,Machine 11 - Grinding
0,14,Packing,2012-03-14 15:36:36.123892683+00:00,2012-03-14 15:36:36.123892683+00:00,9,Packing
0,13,Turning & Milling - Machine 6,2012-03-14 15:36:36.123892683+00:00,2012-03-14 15:36:36.123892683+00:00,10,Machine 6 - Turning & Milling
0,4,Lapping - Machine 1,2012-03-14 15:36:36.123892683+00:00,2012-03-14 15:36:36.123892683+00:00,11,Machine 1 - Lapping
0,13,Turning & Milling - Machine 6,2012-03-14 15:36:36.123892683+00:00,2012-03-14 15:36:36.123892683+00:00,12,Machine 6 - Turning & Milling
0,0,Final Inspection Q.C.,2012-03-14 15:36:36.123892683+00:00,2012-03-14 15:52:55.565348967+00:00,13,Quality Check 1
0,0,Final Inspection Q.C.,2012-03-14 15:52:55.565348967+00:00,2012-03-14 18:16:27.511096443+00:00,14,Quality Check 1
0,0,Turning & Milling Q.C.,2012-03-14 18:16:27.511096443+00:00,2012-03-14 18:38:05.297230314+00:00,15,Quality Check 1
0,9,Laser Marking - Machine 7,2012-03-14 18:38:05.297230314+00:00,2012-03-14 18:38:05.297230314+00:00,16,Machine 7- Laser Marking
0,0,Turning & Milling Q.C.,2012-03-14 18:38:05.297230314+00:00,2012-03-14 18:38:14.098520060+00:00,17,Quality Check 1
0,10,Flat Grinding - Machine 11,2012-03-14 18:38:14.098520060+00:00,2012-03-14 18:38:14.098520060+00:00,18,Machine 11 - Grinding
0,4,Lapping - Machine 1,2012-03-14 18:38:14.098520060+00:00,2012-03-14 18:38:14.098520060+00:00,19,Machine 1 - Lapping
