case_id,agent,activity_name,start_timestamp,end_timestamp,TimeStep,resource
0,3,Turning - Machine 8,2012-03-14 18:00:00+00:00,2012-03-15 08:14:02.142195160+00:00,1,Machine 15 - Turning
1,7,Turning & Milling - Machine 8,2012-03-14 21:54:22.614452194+00:00,2012-03-14 21:54:22.614452194+00:00,2,Machine 8 - Turning & Milling
0,7,Turning - Machine 8,2012-03-15 08:14:02.142195160+00:00,2012-03-15 08:14:02.142195160+00:00,3,Machine 8 - Turning & Milling
1,0,Turning & Milling Q.C.,2012-03-14 21:54:22.614452194+00:00,2012-03-15 07:03:36.495918361+00:00,4,Quality Check 1
2,19,Rework Milling - Machine 28,2012-03-14 22:20:17.080338270+00:00,2012-03-14 22:38:30.864356605+00:00,5,Manual Milling - Machine 28
0,14,Packing,2012-03-15 08:14:02.142195160+00:00,2012-03-15 08:14:02.142195160+00:00,6,Packing
1,10,Flat Grinding - Machine 11,2012-03-15 07:03:36.495918361+00:00,2012-03-15 07:03:36.495918361+00:00,9,Machine 11 - Grinding
0,0,Turning Q.C.,2012-03-15 08:14:02.142195160+00:00,2012-03-15 12:03:54.248244646+00:00,10,Quality Check 1
4,7,Turning - Machine 8,2012-03-15 02:08:02.814806108+00:00,2012-03-15 02:08:02.814806108+00:00,12,Machine 8 - Turning & Milling
1,10,Flat Grinding - Machine 11,2012-03-15 07:03:36.495918361+00:00,2012-03-15 07:03:36.495918361+00:00,13,Machine 11 - Grinding
2,0,Turning & Milling Q.C.,2012-03-20 15:00:00+00:00,2012-03-22 11:31:43.562318840+00:00,15,Quality Check 1
3,2,Turning & Milling - Machine 4,2012-03-15 06:00:00+00:00,2012-03-15 06:00:00+00:00,17,Machine 4 - Turning & Milling
5,6,Turning & Milling - Machine 9,2012-03-15 06:06:28.032011727+00:00,2012-03-15 06:06:28.032011727+00:00,18,Machine 9 - Turning & Milling
1,9,Laser Marking - Machine 7,2012-03-15 07:03:36.495918361+00:00,2012-03-15 07:03:36.495918361+00:00,19,Machine 7- Laser Marking
