case_id,agent,activity_name,start_timestamp,end_timestamp,TimeStep,resource
0,6,Turning & Milling - Machine 9,2012-03-14 13:50:00+00:00,2012-03-14 13:50:00+00:00,0,Machine 9 - Turning & Milling
0,0,Turning & Milling Q.C.,2012-03-14 13:50:00+00:00,2012-03-14 18:02:09.630830658+00:00,1,Quality Check 1
0,9,Laser Marking - Machine 7,2012-03-14 18:02:09.630830658+00:00,2012-03-14 18:02:09.630830658+00:00,2,Machine 7- Laser Marking
0,4,Lapping - Machine 1,2012-03-14 18:02:09.630830658+00:00,2012-03-14 18:02:09.630830658+00:00,3,Machine 1 - Lapping
0,18,Round Grinding - Machine 12,2012-03-14 18:02:09.630830658+00:00,2012-03-14 18:02:09.630830658+00:00,4,Machine 12 - Grinding
0,18,Round Grinding - Machine 12,2012-03-14 18:02:09.630830658+00:00,2012-03-14 18:02:09.630830658+00:00,5,Machine 12 - Grinding
0,0,Final Inspection Q.C.,2012-03-14 18:02:09.630830658+00:00,2012-03-14 18:17:36.950588179+00:00,6,Quality Check 1
0,14,Packing,2012-03-14 18:17:36.950588179+00:00,2012-03-14 18:17:36.950588179+00:00,7,Packing
0,0,Final Inspection Q.C.,2012-03-14 18:17:36.950588179+00:00,2012-03-14 18:37:38.258405040+00:00,8,Quality Check 1
1,14,Packing,2012-03-14 21:54:22.614452194+00:00,2012-03-14 21:54:22.614452194+00:00,9,Packing
1,0,Final Inspection Q.C.,2012-03-14 21:54:22.614452194+00:00,2012-03-15 07:29:54.919034977+00:00,10,Quality Check 1
2,4,Lapping - Machine 1,2012-03-14 22:20:17.080338270+00:00,2012-03-14 22:20:17.080338270+00:00,11,Machine 1 - Lapping
1,0,Final Inspection Q.C.,2012-03-15 07:29:54.919034977+00:00,2012-03-15 09:05:17.429802065+00:00,12,Quality Check 1
2,10,Flat Grinding - Machine 11,2012-03-14 22:20:17.080338270+00:00,2012-03-14 22:20:17.080338270+00:00,13,Machine 11 - Grinding
1,0,Final Inspection Q.C.,2012-03-15 09:05:17.429802065+00:00,2012-03-15 12:30:20.569489876+00:00,15,Quality Check 1
2,4,Lapping - Machine 1,2012-03-14 22:20:17.080338270+00:00,2012-03-14 22:20:17.080338270+00:00,16,Machine 1 - Lapping
3,19,Rework Milling - Machine 28,2012-03-15 02:00:00+00:00,2012-03-15 02:24:37.303629501+00:00,17,Manual Milling - Machine 28
4,6,Turning & Milling - Machine 9,2012-03-15 02:08:02.814806108+00:00,2012-03-15 02:08:02.814806108+00:00,18,Machine 9 - Turning & Milling
1,0,Final Inspection Q.C.,2012-03-15 12:30:20.569489876+00:00,2012-03-15 14:05:23.911713147+00:00,19,Quality Check 1
2,15,Turning & Milling - Machine 10,2012-03-14 22:20:17.080338270+00:00,2012-03-14 22:20:17.080338270+00:00,20,Machine 10 - Grinding
4,6,Turning & Milling - Machine 9,2012-03-15 02:08:02.814806108+00:00,2012-03-15 02:08:02.814806108+00:00,21,Machine 9 - Turning & Milling
5,7,Turning & Milling - Machine 8,2012-03-15 06:06:28.032011727+00:00,2012-03-15 06:06:28.032011727+00:00,23,Machine 8 - Turning & Milling
1,0,Final Inspection Q.C.,2012-03-15 14:05:23.911713147+00:00,2012-03-15 14:07:55.739886937+00:00,24,Quality Check 1
2,4,Lapping - Machine 1,2012-03-14 22:20:17.080338270+00:00,2012-03-14 22:20:17.080338270+00:00,25,Machine 1 - Lapping
4,6,Turning & Milling - Machine 9,2012-03-15 02:08:02.814806108+00:00,2012-03-15 02:08:02.814806108+00:00,26,Machine 9 - Turning & Milling
5,7,Turning & Milling - Machine 8,2012-03-15 06:06:28.032011727+00:00,2012-03-15 06:06:28.032011727+00:00,27,Machine 8 - Turning & Milling
6,7,Turning & Milling - Machine 8,2012-03-15 13:11:25.106076429+00:00,2012-03-15 13:11:25.106076429+00:00,28,Machine 8 - Turning & Milling
1,0,Final Inspection Q.C.,2012-03-15 14:07:55.739886937+00:00,2012-03-15 14:42:23.563367966+00:00,29,Quality Check 1
3,0,Turning & Milling Q.C.,2012-03-20 15:00:00+00:00,2012-03-20 15:55:58.648417400+00:00,30,Quality Check 1
2,1,Round Grinding - Machine 3,2012-03-14 22:20:17.080338270+00:00,2012-03-14 22:20:17.080338270+00:00,31,Machine 3 - Round Grinding
4,6,Turning & Milling - Machine 9,2012-03-15 02:08:02.814806108+00:00,2012-03-15 02:08:02.814806108+00:00,32,Machine 9 - Turning & Milling
6,7,Turning & Milling - Machine 8,2012-03-15 13:11:25.106076429+00:00,2012-03-15 13:11:25.106076429+00:00,34,Machine 8 - Turning & Milling
7,7,Turning & Milling - Machine 8,2012-03-15 13:29:27.244287166+00:00,2012-03-15 13:29:27.244287166+00:00,35,Machine 8 - Turning & Milling
2,15,Turning & Milling - Machine 10,2012-03-14 22:20:17.080338270+00:00,2012-03-14 22:20:17.080338270+00:00,36,Machine 10 - Grinding
7,7,Turning & Milling - Machine 8,2012-03-15 13:29:27.244287166+00:00,2012-03-15 13:29:27.244287166+00:00,40,Machine 8 - Turning & Milling
8,14,Packing,2012-03-15 17:33:41.983928881+00:00,2012-03-15 17:33:41.983928881+00:00,41,Packing
3,6,Turning & Milling - Machine 9,2012-03-20 15:55:58.648417400+00:00,2012-03-20 15:55:58.648417400+00:00,42,Machine 9 - Turning & Milling
5,7,Turning & Milling - Machine 8,2012-03-15 09:05:17.429802065+00:00,2012-03-15 09:05:17.429802065+00:00,45,Machine 8 - Turning & Milling
8,0,Final Inspection Q.C.,2012-03-15 17:33:41.983928881+00:00,2012-03-16 07:00:55.990678373+00:00,48,Quality Check 1
9,6,Turning & Milling - Machine 9,2012-03-16 00:03:00+00:00,2012-03-16 00:03:00+00:00,49,Machine 9 - Turning & Milling
3,0,Turning & Milling Q.C.,2012-03-20 15:55:58.648417400+00:00,2012-03-20 15:58:37.410347765+00:00,50,Quality Check 1
4,6,Turning & Milling - Machine 9,2012-03-15 09:05:17.429802065+00:00,2012-03-15 09:05:17.429802065+00:00,52,Machine 9 - Turning & Milling
5,7,Turning & Milling - Machine 8,2012-03-15 09:05:17.429802065+00:00,2012-03-15 09:05:17.429802065+00:00,53,Machine 8 - Turning & Milling
7,7,Turning & Milling - Machine 8,2012-03-15 14:05:23.911713147+00:00,2012-03-15 14:05:23.911713147+00:00,54,Machine 8 - Turning & Milling
