case_id,activity,enable_time,start_time,end_time,resource
154,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:15:00.000000+00:00,2018-09-26 08:15:00.007934+00:00,batch_00
44,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:15:00.007934+00:00,2018-09-26 08:15:07.382641+00:00,batch_00
92,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:15:07.382641+00:00,2018-09-26 08:15:49.780854+00:00,batch_00
18,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:15:49.780854+00:00,2018-09-26 08:15:58.998738+00:00,batch_00
148,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:15:58.998738+00:00,2018-09-26 08:21:03.323093+00:00,batch_00
158,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:21:03.323093+00:00,2018-09-26 08:21:03.335537+00:00,batch_00
22,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:21:03.335537+00:00,2018-09-26 08:21:03.623377+00:00,batch_00
117,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:21:03.623377+00:00,2018-09-26 08:21:03.637832+00:00,batch_00
27,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:21:03.637832+00:00,2018-09-26 08:21:03.646496+00:00,batch_00
85,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:21:03.646496+00:00,2018-09-26 08:21:03.646496+00:00,batch_00
96,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:21:03.646496+00:00,2018-09-26 08:21:03.729208+00:00,batch_00
4,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:21:03.729208+00:00,2018-09-26 08:29:27.288431+00:00,batch_00
45,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:29:27.288431+00:00,2018-09-26 08:29:27.458006+00:00,batch_00
169,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:29:27.458006+00:00,2018-09-26 08:29:33.467108+00:00,batch_00
103,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:29:33.467108+00:00,2018-09-26 08:31:22.292309+00:00,batch_00
144,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:31:22.292309+00:00,2018-09-26 08:31:22.292309+00:00,batch_00
91,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:31:22.292309+00:00,2018-09-26 08:35:02.553266+00:00,batch_00
126,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:35:02.553266+00:00,2018-09-26 08:35:22.478105+00:00,batch_00
133,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:35:22.478105+00:00,2018-09-26 08:37:12.914579+00:00,batch_00
151,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:37:12.914579+00:00,2018-09-26 08:37:40.847660+00:00,batch_00
