case_id,activity,enable_time,start_time,end_time,resource
61,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:15:00.000000+00:00,2018-09-26 08:16:01.977337+00:00,batch_00
47,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:16:01.977337+00:00,2018-09-26 08:16:01.977337+00:00,batch_00
170,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:16:01.977337+00:00,2018-09-26 08:16:01.993228+00:00,batch_00
45,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:16:01.993228+00:00,2018-09-26 08:16:01.995540+00:00,batch_00
0,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:16:01.995540+00:00,2018-09-26 08:16:21.950051+00:00,batch_00
21,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:16:21.950051+00:00,2018-09-26 08:24:13.304591+00:00,batch_00
13,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:24:13.304591+00:00,2018-09-26 08:25:18.595139+00:00,batch_00
106,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:25:18.595139+00:00,2018-09-26 08:25:18.722142+00:00,batch_00
64,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:25:18.722142+00:00,2018-09-26 08:27:57.738313+00:00,batch_00
140,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:27:57.738313+00:00,2018-09-26 08:28:04.973436+00:00,batch_00
62,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:28:04.973436+00:00,2018-09-26 08:28:04.973943+00:00,batch_00
41,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:28:04.973943+00:00,2018-09-26 08:28:05.192789+00:00,batch_00
94,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:28:05.192789+00:00,2018-09-26 08:28:05.273356+00:00,batch_00
65,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:28:05.273356+00:00,2018-09-26 08:29:17.100529+00:00,batch_00
58,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:29:17.100529+00:00,2018-09-26 08:30:14.658535+00:00,batch_00
74,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:30:14.658535+00:00,2018-09-26 08:30:14.658535+00:00,batch_00
35,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:30:14.658535+00:00,2018-09-26 08:30:14.658535+00:00,batch_00
55,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:30:14.658535+00:00,2018-09-26 08:31:28.149177+00:00,batch_00
63,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:31:28.149177+00:00,2018-09-26 08:31:33.617215+00:00,batch_00
49,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:31:33.617215+00:00,2018-09-26 08:31:34.600782+00:00,batch_00
80,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:31:34.600782+00:00,2018-09-26 08:35:52.053127+00:00,batch_00
50,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:35:52.053127+00:00,2018-09-26 08:35:52.266585+00:00,batch_00
143,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:35:52.266585+00:00,2018-09-26 08:36:42.324900+00:00,batch_00
125,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:36:42.324900+00:00,2018-09-26 08:47:32.877909+00:00,batch_00
118,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:47:32.877909+00:00,2018-09-26 08:49:08.571904+00:00,batch_00
152,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:49:08.571904+00:00,2018-09-26 08:51:39.874672+00:00,batch_00
122,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:51:39.874672+00:00,2018-09-26 08:51:39.880729+00:00,batch_00
131,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:51:39.880729+00:00,2018-09-26 08:52:34.157880+00:00,batch_00
25,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:52:34.157880+00:00,2018-09-26 08:54:08.353786+00:00,batch_00
2,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:54:08.353786+00:00,2018-09-26 08:54:08.362808+00:00,batch_00
153,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:54:08.362808+00:00,2018-09-26 08:56:44.830920+00:00,batch_00
36,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:56:44.830920+00:00,2018-09-26 08:57:08.148531+00:00,batch_00
52,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:57:08.148531+00:00,2018-09-26 08:57:08.148532+00:00,batch_00
70,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:57:08.148532+00:00,2018-09-26 08:58:01.135321+00:00,batch_00
151,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:58:01.135321+00:00,2018-09-26 08:58:01.140532+00:00,batch_00
169,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:58:01.140532+00:00,2018-09-26 08:58:01.572223+00:00,batch_00
8,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 08:58:01.572223+00:00,2018-09-26 09:54:41.657790+00:00,batch_00
103,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 09:45:00.000000+00:00,2018-09-26 09:45:00.000000+00:00,user_010
107,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 09:45:00.000000+00:00,2018-09-26 09:45:01.709136+00:00,user_014
66,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 09:45:00.000000+00:00,2018-09-26 09:45:00.000000+00:00,user_016
164,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 09:45:00.000000+00:00,2018-09-26 09:45:00.000000+00:00,user_022
108,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 09:45:00.000000+00:00,2018-09-26 09:45:00.000000+00:00,user_026
28,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 09:45:00.000000+00:00,2018-09-26 09:45:00.000000+00:00,user_010
68,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 09:45:00.000000+00:00,2018-09-26 09:45:00.000000+00:00,user_016
23,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 09:45:00.000000+00:00,2018-09-26 09:45:00.000000+00:00,user_022
116,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 09:45:00.000000+00:00,2018-09-26 09:45:00.000000+00:00,user_026
155,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 09:45:00.000000+00:00,2018-09-26 09:45:00.000000+00:00,user_010
27,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 09:45:00.000000+00:00,2018-09-26 09:45:00.000000+00:00,user_016
128,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 09:45:00.000000+00:00,2018-09-26 09:45:00.000000+00:00,user_022
113,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 09:45:00.000000+00:00,2018-09-26 09:45:00.000000+00:00,user_026
99,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 09:45:00.000000+00:00,2018-09-26 09:45:00.000000+00:00,user_010
42,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 09:45:00.000000+00:00,2018-09-26 09:45:00.000000+00:00,user_016
92,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 09:45:00.000000+00:00,2018-09-26 09:45:00.000000+00:00,user_022
172,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 09:45:00.000000+00:00,2018-09-26 09:45:00.000000+00:00,user_026
56,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 09:45:00.000000+00:00,2018-09-26 09:45:00.000000+00:00,user_010
149,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 09:45:00.000000+00:00,2018-09-26 09:45:00.000000+00:00,user_016
24,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 09:45:00.000000+00:00,2018-09-26 09:45:00.000000+00:00,user_022
123,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 09:45:00.000000+00:00,2018-09-26 09:45:00.000000+00:00,user_026
96,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 09:45:00.000000+00:00,2018-09-26 09:45:00.000000+00:00,user_010
138,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 09:45:00.000000+00:00,2018-09-26 09:45:00.000000+00:00,user_016
135,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 09:45:00.000000+00:00,2018-09-26 09:45:00.000000+00:00,user_022
15,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 09:45:00.000000+00:00,2018-09-26 09:45:00.000000+00:00,user_026
158,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 09:45:00.000000+00:00,2018-09-26 09:45:00.000000+00:00,user_010
59,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 09:45:00.000000+00:00,2018-09-26 09:45:00.000000+00:00,user_016
90,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 09:45:00.000000+00:00,2018-09-26 09:45:00.000000+00:00,user_022
120,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 09:45:00.000000+00:00,2018-09-26 09:45:00.000000+00:00,user_026
163,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 09:45:00.000000+00:00,2018-09-26 09:45:00.000000+00:00,user_010
159,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 09:45:00.000000+00:00,2018-09-26 09:45:00.000000+00:00,user_016
160,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 09:45:00.000000+00:00,2018-09-26 09:45:00.000000+00:00,user_022
32,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 09:45:00.000000+00:00,2018-09-26 09:45:00.000000+00:00,user_026
167,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 09:45:00.000000+00:00,2018-09-26 09:45:00.000000+00:00,user_010
114,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 09:45:00.000000+00:00,2018-09-26 09:45:00.000000+00:00,user_016
168,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 09:45:00.000000+00:00,2018-09-26 09:45:00.000000+00:00,user_022
175,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 09:45:00.000000+00:00,2018-09-26 09:45:00.000000+00:00,user_026
84,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 09:45:00.000000+00:00,2018-09-26 09:45:00.000000+00:00,user_010
81,SRM: Created,2018-09-26 08:07:00.000000+00:00,2018-09-26 09:45:00.000000+00:00,2018-09-26 09:45:00.000000+00:00,user_016
85,SRM: Created,2018-09-26 08:07:00.000002+00:00,2018-09-26 09:45:00.000000+00:00,2018-09-26 09:45:00.000000+00:00,user_022
