case_id,agent,activity_name,start_timestamp,end_timestamp,TimeStep,resource
0,31,Round Grinding,2012-03-14 20:50:00+00:00,2012-03-14 23:56:57.818057516+00:00,0,ID4109
0,0,Final Inspection Q.C.,2012-03-14 23:56:57.818057516+00:00,2012-03-15 02:49:33.769333586+00:00,1,ID4163
1,37,Round Grinding,2012-03-15 01:59:00+00:00,2012-03-15 03:53:00+00:00,2,ID3854
0,13,Final Inspection Q.C.,2012-03-15 02:49:33.769333586+00:00,2012-03-15 04:23:38.203246020+00:00,3,ID4493
1,2,Laser Marking,2012-03-15 03:53:00+00:00,2012-03-15 03:53:00+00:00,4,ID4794
1,39,Round Grinding,2012-03-15 03:53:00+00:00,2012-03-15 04:52:58.525955863+00:00,6,ID4160
0,14,Final Inspection Q.C.,2012-03-15 07:00:00+00:00,2012-03-16 01:23:02.189682553+00:00,7,ID4618
1,30,Lapping,2012-03-15 04:52:58.525955863+00:00,2012-03-15 05:53:19.453855655+00:00,8,ID0420
2,40,Turning,2012-03-15 15:05:51.202460626+00:00,2012-03-15 16:05:50.202460626+00:00,9,ID3718
1,26,Round Grinding,2012-03-15 05:53:19.453855655+00:00,2012-03-15 05:53:19.453855655+00:00,11,ID4385
2,5,Turning,2012-03-15 16:05:50.202460626+00:00,2012-03-18 14:37:44.561320339+00:00,12,ID0997
3,1,Round Grinding,2012-03-15 17:42:36.875687601+00:00,2012-03-15 19:39:17.629252514+00:00,13,ID4445
0,18,Final Inspection Q.C.,2012-03-16 07:00:00+00:00,2012-03-16 07:27:31.066123258+00:00,14,ID4287
1,9,Round Grinding,2012-03-15 05:53:19.453855655+00:00,2012-03-15 06:51:05.633342893+00:00,15,ID4355
4,23,Turning & Milling Q.C.,2012-03-15 18:51:19.293846053+00:00,2012-03-15 20:06:19.293846053+00:00,16,ID0937
3,16,Round Grinding,2012-03-15 19:39:17.629252514+00:00,2012-03-15 20:06:02.501946549+00:00,17,ID4872
0,0,Final Inspection Q.C.,2012-03-16 07:27:31.066123258+00:00,2012-03-19 00:37:00.540520095+00:00,18,ID4163
2,7,Turning,2012-03-18 14:37:44.561320339+00:00,2012-03-18 14:37:44.561320339+00:00,19,ID4219
3,12,Round Grinding,2012-03-15 20:06:02.501946549+00:00,2012-03-15 21:35:10.884352676+00:00,21,ID4528
4,22,Flat Grinding,2012-03-15 20:06:19.293846053+00:00,2012-03-16 00:36:19.293846053+00:00,22,ID3716
5,31,Round Grinding,2012-03-15 20:08:47.327058008+00:00,2012-03-15 21:56:39.919491752+00:00,23,ID4109
2,7,Turning,2012-03-18 14:37:44.561320339+00:00,2012-03-18 14:37:44.561320339+00:00,24,ID4219
0,13,Final Inspection Q.C.,2012-03-19 00:37:00.540520095+00:00,2012-03-19 00:59:27.346393552+00:00,25,ID4493
1,21,Packing,2012-03-15 07:00:00+00:00,2012-03-15 08:00:00+00:00,26,ID4491
3,37,Round Grinding,2012-03-15 21:35:10.884352676+00:00,2012-03-15 23:29:10.884352676+00:00,27,ID3854
5,18,Final Inspection Q.C.,2012-03-15 21:56:39.919491752+00:00,2012-03-15 22:13:21.401385765+00:00,28,ID4287
4,4,Lapping,2012-03-16 00:36:19.293846053+00:00,2012-03-18 08:19:23.839138951+00:00,29,ID4882
6,7,Turning & Milling,2012-03-16 04:04:00+00:00,2012-03-16 04:04:00+00:00,30,ID4219
2,7,Turning,2012-03-18 14:37:44.561320339+00:00,2012-03-18 14:37:44.561320339+00:00,31,ID4219
3,39,Round Grinding,2012-03-15 23:29:10.884352676+00:00,2012-03-16 02:34:15.481527170+00:00,33,ID4160
6,7,Turning & Milling,2012-03-16 04:04:00+00:00,2012-03-16 04:04:00+00:00,34,ID4219
7,7,Turning & Milling,2012-03-16 07:21:35.403191533+00:00,2012-03-16 07:21:35.403191533+00:00,35,ID4219
4,26,Round Grinding,2012-03-18 08:19:23.839138951+00:00,2012-03-18 08:19:23.839138951+00:00,36,ID4385
2,7,Turning,2012-03-18 14:37:44.561320339+00:00,2012-03-18 14:37:44.561320339+00:00,37,ID4219
0,29,Packing,2012-03-19 07:00:00+00:00,2012-03-19 08:00:00+00:00,38,ID4291
5,19,Packing,2012-03-15 22:13:21.401385765+00:00,2012-03-15 22:13:21.401385765+00:00,39,ID4820
