case_id,agent,activity_name,start_timestamp,end_timestamp,TimeStep,resource
0,3,Turning & Milling Q.C.,2012-03-14 20:50:00+00:00,2012-03-14 20:50:00+00:00,0,ID4529
0,27,Turning & Milling,2012-03-14 20:50:00+00:00,2012-03-14 20:50:00+00:00,1,ID4718
0,27,Turning & Milling,2012-03-14 20:50:00+00:00,2012-03-14 20:50:00+00:00,2,ID4718
0,27,Turning & Milling,2012-03-14 20:50:00+00:00,2012-03-14 20:50:00+00:00,3,ID4718
0,27,Turning & Milling,2012-03-14 20:50:00+00:00,2012-03-14 20:50:00+00:00,4,ID4718
0,27,Turning & Milling,2012-03-14 20:50:00+00:00,2012-03-14 20:50:00+00:00,5,ID4718
0,3,Turning & Milling Q.C.,2012-03-14 20:50:00+00:00,2012-03-14 20:50:00+00:00,6,ID4529
0,27,Turning & Milling,2012-03-14 20:50:00+00:00,2012-03-14 20:50:00+00:00,7,ID4718
0,3,Turning & Milling Q.C.,2012-03-14 20:50:00+00:00,2012-03-14 20:50:00+00:00,8,ID4529
0,27,Turning & Milling,2012-03-14 20:50:00+00:00,2012-03-14 20:50:00+00:00,9,ID4718
0,27,Turning & Milling,2012-03-14 20:50:00+00:00,2012-03-14 20:50:00+00:00,10,ID4718
0,3,Turning & Milling Q.C.,2012-03-14 20:50:00+00:00,2012-03-14 20:50:00+00:00,11,ID4529
0,3,Turning & Milling Q.C.,2012-03-14 20:50:00+00:00,2012-03-14 20:50:00+00:00,12,ID4529
0,2,Laser Marking,2012-03-14 20:50:00+00:00,2012-03-14 20:50:00+00:00,13,ID4794
0,30,Lapping,2012-03-14 20:50:00+00:00,2012-03-14 22:02:04.640011407+00:00,14,ID0420
0,4,Lapping,2012-03-14 22:02:04.640011407+00:00,2012-03-15 00:18:04.417120756+00:00,15,ID4882
0,31,Round Grinding,2012-03-15 00:18:04.417120756+00:00,2012-03-15 02:29:19.559676491+00:00,16,ID4109
1,40,Turning,2012-03-15 01:59:00+00:00,2012-03-15 02:58:59+00:00,17,ID3718
0,37,Round Grinding,2012-03-15 02:29:19.559676491+00:00,2012-03-15 04:23:19.559676491+00:00,18,ID3854
1,5,Turning,2012-03-15 02:58:59+00:00,2012-03-19 00:37:31.201528489+00:00,19,ID0997
0,39,Round Grinding,2012-03-15 04:23:19.559676491+00:00,2012-03-15 05:50:28.158909325+00:00,20,ID4160
0,26,Round Grinding,2012-03-15 05:50:28.158909325+00:00,2012-03-15 05:50:28.158909325+00:00,21,ID4385
1,24,Turning,2012-03-19 00:37:31.201528489+00:00,2012-03-19 05:07:31.201528489+00:00,22,ID4442
0,0,Round Grinding,2012-03-15 05:50:28.158909325+00:00,2012-03-15 08:09:50.412196017+00:00,23,ID4163
2,7,Turning & Milling,2012-03-15 15:05:51.202460626+00:00,2012-03-15 15:05:51.202460626+00:00,24,ID4219
1,13,Turning Q.C.,2012-03-19 05:07:31.201528489+00:00,2012-03-19 06:07:56.151329546+00:00,25,ID4493
0,1,Round Grinding,2012-03-15 08:09:50.412196017+00:00,2012-03-15 09:13:52.824507549+00:00,26,ID4445
2,25,Turning & Milling,2012-03-15 15:05:51.202460626+00:00,2012-03-15 15:05:51.202460626+00:00,27,ID4132
3,35,Turning & Milling,2012-03-15 17:42:36.875687601+00:00,2012-03-16 04:43:35.875687601+00:00,28,ID4162
