case_id,agent,activity_name,start_timestamp,end_timestamp,TimeStep,resource
0,27,Turning & Milling,2012-03-14 20:50:00+00:00,2012-03-14 20:50:00+00:00,0,ID4718
0,27,Turning & Milling,2012-03-14 20:50:00+00:00,2012-03-14 20:50:00+00:00,1,ID4718
0,22,Flat Grinding,2012-03-14 20:50:00+00:00,2012-03-15 01:20:00+00:00,2,ID3716
0,0,Turning & Milling Q.C.,2012-03-15 01:20:00+00:00,2012-03-15 03:00:02.418933896+00:00,3,ID4163
1,5,Turning & Milling,2012-03-15 01:59:00+00:00,2012-03-20 00:56:42.148513695+00:00,4,ID0997
0,31,Round Grinding,2012-03-15 03:00:02.418933896+00:00,2012-03-15 04:47:37.920402694+00:00,5,ID4109
0,30,Lapping,2012-03-15 04:47:37.920402694+00:00,2012-03-15 06:04:40.513044520+00:00,6,ID0420
1,23,Turning & Milling Q.C.,2012-03-20 00:56:42.148513695+00:00,2012-03-20 02:11:42.148513695+00:00,7,ID0937
0,37,Round Grinding,2012-03-15 06:04:40.513044520+00:00,2012-03-15 07:58:40.513044520+00:00,8,ID3854
2,7,Turning & Milling,2012-03-15 15:05:51.202460626+00:00,2012-03-15 15:05:51.202460626+00:00,9,ID4219
1,25,Turning & Milling,2012-03-20 02:11:42.148513695+00:00,2012-03-20 02:11:42.148513695+00:00,10,ID4132
0,39,Round Grinding,2012-03-15 07:58:40.513044520+00:00,2012-03-15 10:59:14.950363213+00:00,11,ID4160
2,35,Turning & Milling,2012-03-15 15:05:51.202460626+00:00,2012-03-16 02:06:50.202460626+00:00,12,ID4162
3,38,Turning & Milling,2012-03-15 17:42:36.875687601+00:00,2012-03-15 17:42:36.875687601+00:00,13,ID4140
1,13,Turning & Milling Q.C.,2012-03-20 02:11:42.148513695+00:00,2012-03-20 03:17:34.482115099+00:00,14,ID4493
0,26,Round Grinding,2012-03-15 10:59:14.950363213+00:00,2012-03-15 10:59:14.950363213+00:00,15,ID4385
3,38,Turning & Milling,2012-03-15 17:42:36.875687601+00:00,2012-03-15 17:42:36.875687601+00:00,16,ID4140
4,14,Turning & Milling Q.C.,2012-03-15 18:51:19.293846053+00:00,2012-03-15 19:17:04.355699843+00:00,17,ID4618
2,18,Turning & Milling Q.C.,2012-03-16 02:06:50.202460626+00:00,2012-03-16 05:30:55.098452696+00:00,18,ID4287
1,4,Laser Marking,2012-03-20 03:17:34.482115099+00:00,2012-03-21 00:37:07.243864579+00:00,19,ID4882
0,1,Round Grinding,2012-03-15 10:59:14.950363213+00:00,2012-03-15 12:48:51.116592692+00:00,20,ID4445
3,0,Turning & Milling Q.C.,2012-03-15 17:42:36.875687601+00:00,2012-03-15 21:12:57.251922178+00:00,21,ID4163
4,2,Laser Marking,2012-03-15 19:17:04.355699843+00:00,2012-03-15 19:17:04.355699843+00:00,22,ID4794
5,38,Turning & Milling,2012-03-15 20:08:47.327058008+00:00,2012-03-15 20:08:47.327058008+00:00,23,ID4140
2,38,Turning & Milling,2012-03-16 05:30:55.098452696+00:00,2012-03-16 05:30:55.098452696+00:00,24,ID4140
1,9,Lapping,2012-03-21 00:37:07.243864579+00:00,2012-03-21 01:52:07.243864579+00:00,25,ID4355
0,10,Laser Marking,2012-03-15 12:48:51.116592692+00:00,2012-03-16 00:08:39.604483513+00:00,26,ID0998
4,16,Lapping,2012-03-15 19:17:04.355699843+00:00,2012-03-15 21:04:10.178145747+00:00,27,ID4872
5,38,Turning & Milling,2012-03-15 20:08:47.327058008+00:00,2012-03-15 20:08:47.327058008+00:00,28,ID4140
3,14,Turning & Milling Q.C.,2012-03-15 21:12:57.251922178+00:00,2012-03-15 23:46:28.977649588+00:00,29,ID4618
6,38,Turning & Milling,2012-03-16 04:04:00+00:00,2012-03-16 04:04:00+00:00,30,ID4140
2,38,Turning & Milling,2012-03-16 05:30:55.098452696+00:00,2012-03-16 05:30:55.098452696+00:00,31,ID4140
1,0,Final Inspection Q.C.,2012-03-21 01:52:07.243864579+00:00,2012-03-21 02:03:59.098869022+00:00,32,ID4163
5,38,Turning & Milling,2012-03-15 20:08:47.327058008+00:00,2012-03-15 20:08:47.327058008+00:00,33,ID4140
4,12,Round Grinding,2012-03-15 21:04:10.178145747+00:00,2012-03-15 21:26:42.081200484+00:00,34,ID4528
3,22,Flat Grinding,2012-03-15 23:46:28.977649588+00:00,2012-03-16 04:16:28.977649588+00:00,35,ID3716
0,1,Laser Marking,2012-03-16 00:08:39.604483513+00:00,2012-03-16 02:43:57.446358319+00:00,36,ID4445
6,26,Grinding Rework,2012-03-16 04:04:00+00:00,2012-03-16 04:30:59+00:00,37,ID4385
2,38,Turning & Milling,2012-03-16 05:30:55.098452696+00:00,2012-03-16 05:30:55.098452696+00:00,38,ID4140
7,38,Turning & Milling,2012-03-16 07:21:35.403191533+00:00,2012-03-16 07:21:35.403191533+00:00,39,ID4140
1,14,Final Inspection Q.C.,2012-03-21 02:03:59.098869022+00:00,2012-03-23 01:19:09.942554685+00:00,40,ID4618
5,18,Turning & Milling Q.C.,2012-03-15 20:08:47.327058008+00:00,2012-03-15 21:12:32.686763074+00:00,41,ID4287
4,31,Round Grinding,2012-03-15 21:26:42.081200484+00:00,2012-03-16 00:04:09.048993529+00:00,42,ID4109
0,13,Final Inspection Q.C.,2012-03-16 02:43:57.446358319+00:00,2012-03-16 05:50:07.355399563+00:00,43,ID4493
3,30,Flat Grinding,2012-03-16 04:16:28.977649588+00:00,2012-03-16 05:15:28.977649588+00:00,44,ID0420
6,23,Turning & Milling Q.C.,2012-03-16 04:30:59+00:00,2012-03-16 05:45:59+00:00,45,ID0937
2,18,Turning & Milling Q.C.,2012-03-16 05:30:55.098452696+00:00,2012-03-16 06:44:33.175202769+00:00,46,ID4287
7,23,Turning & Milling Q.C.,2012-03-16 07:21:35.403191533+00:00,2012-03-16 08:36:35.403191533+00:00,47,ID0937
8,38,Turning & Milling,2012-03-18 05:56:00+00:00,2012-03-18 05:56:00+00:00,48,ID4140
5,38,Turning & Milling,2012-03-15 21:12:32.686763074+00:00,2012-03-15 21:12:32.686763074+00:00,50,ID4140
4,37,Round Grinding,2012-03-16 00:04:09.048993529+00:00,2012-03-16 01:58:09.048993529+00:00,51,ID3854
3,2,Laser Marking,2012-03-16 05:15:28.977649588+00:00,2012-03-16 05:15:28.977649588+00:00,52,ID4794
6,16,Laser Marking,2012-03-16 05:45:59+00:00,2012-03-16 05:55:43.446025716+00:00,53,ID4872
0,13,Final Inspection Q.C.,2012-03-16 05:50:07.355399563+00:00,2012-03-16 06:02:19.645037788+00:00,54,ID4493
2,38,Turning & Milling,2012-03-16 06:44:33.175202769+00:00,2012-03-16 06:44:33.175202769+00:00,55,ID4140
7,12,Laser Marking,2012-03-16 08:36:35.403191533+00:00,2012-03-16 08:38:35.403191533+00:00,56,ID4528
8,39,Round Grinding,2012-03-18 05:56:00+00:00,2012-03-18 07:34:14.176974496+00:00,57,ID4160
9,38,Turning & Milling,2012-03-18 11:17:01.638132865+00:00,2012-03-18 11:17:01.638132865+00:00,58,ID4140
1,21,Packing,2012-03-23 07:00:00+00:00,2012-03-23 08:00:00+00:00,59,ID4491
5,38,Turning & Milling,2012-03-15 21:12:32.686763074+00:00,2012-03-15 21:12:32.686763074+00:00,60,ID4140
4,13,Final Inspection Q.C.,2012-03-16 01:58:09.048993529+00:00,2012-03-16 02:06:39.106928223+00:00,61,ID4493
3,10,Laser Marking,2012-03-16 05:15:28.977649588+00:00,2012-03-18 16:12:12.075640693+00:00,62,ID0998
6,1,Lapping,2012-03-16 05:55:43.446025716+00:00,2012-03-17 01:29:43.446025715+00:00,63,ID4445
2,38,Turning & Milling,2012-03-16 06:44:33.175202769+00:00,2012-03-16 06:44:33.175202769+00:00,65,ID4140
7,30,Lapping,2012-03-16 08:38:35.403191533+00:00,2012-03-17 01:39:50.241776081+00:00,66,ID0420
8,31,Round Grinding,2012-03-18 07:34:14.176974496+00:00,2012-03-18 10:01:58.895568080+00:00,67,ID4109
9,38,Turning & Milling,2012-03-18 11:17:01.638132865+00:00,2012-03-18 11:17:01.638132865+00:00,68,ID4140
10,40,Turning,2012-03-18 17:02:01.807420702+00:00,2012-03-18 18:02:00.807420702+00:00,69,ID3718
5,38,Turning & Milling,2012-03-15 21:12:32.686763074+00:00,2012-03-15 21:12:32.686763074+00:00,70,ID4140
4,26,Grinding Rework,2012-03-16 02:06:39.106928223+00:00,2012-03-18 08:26:59.000000223+00:00,71,ID4385
2,38,Turning & Milling,2012-03-16 06:44:33.175202769+00:00,2012-03-16 06:44:33.175202769+00:00,72,ID4140
0,29,Packing,2012-03-16 07:00:00+00:00,2012-03-16 08:00:00+00:00,73,ID4291
6,37,Round Grinding,2012-03-17 01:29:43.446025715+00:00,2012-03-19 00:23:43.446025715+00:00,74,ID3854
7,16,Lapping,2012-03-17 01:39:50.241776081+00:00,2012-03-19 00:11:57.152949902+00:00,75,ID4872
8,38,Turning & Milling,2012-03-18 10:01:58.895568080+00:00,2012-03-18 10:01:58.895568080+00:00,76,ID4140
9,38,Turning & Milling,2012-03-18 11:17:01.638132865+00:00,2012-03-18 11:17:01.638132865+00:00,77,ID4140
3,23,Lapping,2012-03-18 16:12:12.075640693+00:00,2012-03-18 16:41:26.251363433+00:00,78,ID0937
10,24,Turning,2012-03-18 18:02:00.807420702+00:00,2012-03-18 22:32:00.807420702+00:00,79,ID4442
5,2,Laser Marking,2012-03-15 21:12:32.686763074+00:00,2012-03-15 21:12:32.686763074+00:00,80,ID4794
2,2,Laser Marking,2012-03-16 06:44:33.175202769+00:00,2012-03-16 06:44:33.175202769+00:00,81,ID4794
8,13,Round Grinding,2012-03-18 10:01:58.895568080+00:00,2012-03-18 10:13:06.984926295+00:00,82,ID4493
