case_id,agent,activity_name,start_timestamp,end_timestamp,TimeStep,resource
0,19,Packing,2012-03-14 20:50:00+00:00,2012-03-14 20:50:00+00:00,0,ID4820
0,19,Packing,2012-03-14 20:50:00+00:00,2012-03-14 20:50:00+00:00,1,ID4820
0,19,Packing,2012-03-14 20:50:00+00:00,2012-03-14 20:50:00+00:00,2,ID4820
1,6,Milling,2012-03-15 01:59:00+00:00,2012-03-16 18:15:50.954964410+00:00,3,ID4326
2,5,Turning & Milling,2012-03-15 15:05:51.202460626+00:00,2012-03-20 00:28:27.321753693+00:00,4,ID0997
1,36,Milling,2012-03-16 18:15:50.954964410+00:00,2012-03-19 02:36:24.140905888+00:00,5,ID4873
3,31,Round Grinding,2012-03-15 17:42:36.875687601+00:00,2012-03-15 19:42:55.619284845+00:00,6,ID4109
1,35,Milling,2012-03-19 02:36:24.140905888+00:00,2012-03-19 10:04:58.017183897+00:00,7,ID4162
2,7,Turning & Milling,2012-03-20 00:28:27.321753693+00:00,2012-03-20 00:28:27.321753693+00:00,8,ID4219
4,7,Turning & Milling,2012-03-15 18:51:19.293846053+00:00,2012-03-15 18:51:19.293846053+00:00,9,ID4219
3,37,Round Grinding,2012-03-15 19:42:55.619284845+00:00,2012-03-15 21:36:55.619284845+00:00,10,ID3854
1,38,Milling,2012-03-19 10:04:58.017183897+00:00,2012-03-19 10:04:58.017183897+00:00,11,ID4140
2,25,Turning & Milling,2012-03-20 00:28:27.321753693+00:00,2012-03-20 00:28:27.321753693+00:00,12,ID4132
4,0,Turning & Milling Q.C.,2012-03-15 18:51:19.293846053+00:00,2012-03-15 20:52:52.336485024+00:00,13,ID4163
5,25,Turning & Milling,2012-03-15 20:08:47.327058008+00:00,2012-03-15 20:08:47.327058008+00:00,14,ID4132
3,39,Round Grinding,2012-03-15 21:36:55.619284845+00:00,2012-03-16 01:08:42.931686166+00:00,15,ID4160
1,38,Milling,2012-03-19 10:04:58.017183897+00:00,2012-03-19 10:04:58.017183897+00:00,16,ID4140
2,23,Turning & Milling Q.C.,2012-03-20 00:28:27.321753693+00:00,2012-03-20 01:43:27.321753693+00:00,17,ID0937
5,22,Flat Grinding,2012-03-15 20:08:47.327058008+00:00,2012-03-16 00:38:47.327058008+00:00,18,ID3716
4,13,Turning & Milling Q.C.,2012-03-15 20:52:52.336485024+00:00,2012-03-15 21:26:44.288161950+00:00,19,ID4493
3,26,Round Grinding,2012-03-16 01:08:42.931686166+00:00,2012-03-16 01:08:42.931686166+00:00,20,ID4385
6,25,Turning & Milling,2012-03-16 04:04:00+00:00,2012-03-16 04:04:00+00:00,21,ID4132
1,38,Milling,2012-03-19 10:04:58.017183897+00:00,2012-03-19 10:04:58.017183897+00:00,22,ID4140
2,38,Turning & Milling,2012-03-20 01:43:27.321753693+00:00,2012-03-20 01:43:27.321753693+00:00,23,ID4140
4,30,Lapping,2012-03-15 21:26:44.288161950+00:00,2012-03-15 22:27:45.168258781+00:00,24,ID0420
5,18,Turning & Milling Q.C.,2012-03-16 00:38:47.327058008+00:00,2012-03-16 01:04:53.320681903+00:00,25,ID4287
3,14,Final Inspection Q.C.,2012-03-16 01:08:42.931686166+00:00,2012-03-18 15:58:57.290728999+00:00,26,ID4618
