case_id,activity,enable_time,start_time,end_time,resource
1,Turning & Milling - Machine 5,2012-03-14 18:13:11.777319+00:00,2012-03-15 07:00:00.000000+00:00,2012-03-15 07:48:18.054269+00:00,Machine 5 - Turning & Milling
0,Turning & Milling - Machine 6,2012-03-15 04:09:41.922460+00:00,2012-03-15 07:00:00.000000+00:00,2012-03-15 09:43:22.953380+00:00,Machine 6 - Turning & Milling
1,Turning & Milling - Machine 5,2012-03-15 07:48:42.484862+00:00,2012-03-15 07:48:42.484862+00:00,2012-03-15 13:12:26.119436+00:00,Machine 5 - Turning & Milling
1,Turning & Milling - Machine 6,2012-03-15 09:28:06.203939+00:00,2012-03-15 09:43:22.953380+00:00,2012-03-15 09:59:29.050850+00:00,Machine 6 - Turning & Milling
0,Turning & Milling - Machine 6,2012-03-15 10:29:01.931425+00:00,2012-03-15 10:29:01.931426+00:00,2012-03-15 10:40:41.052621+00:00,Machine 6 - Turning & Milling
0,Turning & Milling - Machine 6,2012-03-15 11:04:37.417454+00:00,2012-03-15 11:04:37.417454+00:00,2012-03-16 03:12:52.659288+00:00,Machine 6 - Turning & Milling
1,Turning & Milling - Machine 5,2012-03-15 13:12:26.120205+00:00,2012-03-15 13:12:26.120205+00:00,2012-03-15 14:22:50.925467+00:00,Machine 5 - Turning & Milling
1,Turning & Milling - Machine 6,2012-03-15 14:27:47.209639+00:00,2012-03-16 03:12:52.659288+00:00,2012-03-19 10:02:07.832159+00:00,Machine 6 - Turning & Milling
1,Turning & Milling - Machine 5,2012-03-15 14:28:18.557471+00:00,2012-03-15 14:28:18.557471+00:00,2012-03-18 18:21:46.236400+00:00,Machine 5 - Turning & Milling
2,Turning & Milling - Machine 5,2012-03-15 21:00:07.188472+00:00,2012-03-18 18:21:46.236400+00:00,2012-03-19 09:10:49.225100+00:00,Machine 5 - Turning & Milling
2,Turning & Milling - Machine 6,2012-03-16 10:21:23.924274+00:00,2012-03-19 10:02:07.832159+00:00,2012-03-19 13:42:06.608528+00:00,Machine 6 - Turning & Milling
0,Turning & Milling - Machine 6,2012-03-16 14:38:19.471735+00:00,2012-03-19 13:42:06.608528+00:00,2012-03-19 16:37:14.776583+00:00,Machine 6 - Turning & Milling
0,Turning & Milling - Machine 5,2012-03-17 16:04:38.696492+00:00,2012-03-19 09:10:49.225100+00:00,2012-03-19 10:57:00.888691+00:00,Machine 5 - Turning & Milling
3,Turning & Milling - Machine 8,2012-03-18 11:08:46.462979+00:00,2012-03-18 11:08:46.462979+00:00,2012-03-19 11:01:43.549908+00:00,Machine 8 - Turning & Milling
3,Turning - Machine 9,2012-03-18 11:27:42.639263+00:00,2012-03-18 11:27:42.639263+00:00,2012-03-18 12:38:01.794241+00:00,Machine 9 - Turning & Milling
3,Turning Q.C.,2012-03-18 12:38:49.589253+00:00,2012-03-18 12:38:49.589252+00:00,2012-03-18 12:49:38.231840+00:00,Quality Check 1
4,Turning & Milling - Machine 5,2012-03-18 15:52:06.203408+00:00,2012-03-19 10:57:00.888691+00:00,2012-03-19 16:25:18.238719+00:00,Machine 5 - Turning & Milling
1,Turning & Milling - Machine 5,2012-03-18 18:21:46.810820+00:00,2012-03-19 16:25:18.238719+00:00,2012-03-19 18:00:10.428278+00:00,Machine 5 - Turning & Milling
4,Turning & Milling - Machine 6,2012-03-18 18:34:58.623060+00:00,2012-03-19 16:37:14.776583+00:00,2012-03-19 17:08:42.910007+00:00,Machine 6 - Turning & Milling
5,Turning & Milling - Machine 8,2012-03-18 18:50:18.595565+00:00,2012-03-19 11:01:43.549908+00:00,2012-03-19 11:22:24.688750+00:00,Machine 8 - Turning & Milling
5,Turning - Machine 9,2012-03-18 19:18:56.546824+00:00,2012-03-19 07:00:00.000000+00:00,2012-03-19 07:31:32.828801+00:00,Machine 9 - Turning & Milling
6,Turning & Milling - Machine 8,2012-03-19 07:34:31.327090+00:00,2012-03-19 11:22:24.688750+00:00,2012-03-20 05:55:09.456952+00:00,Machine 8 - Turning & Milling
6,Turning - Machine 9,2012-03-19 08:04:12.523461+00:00,2012-03-19 08:04:12.523462+00:00,2012-03-19 10:26:05.582845+00:00,Machine 9 - Turning & Milling
2,Turning & Milling - Machine 5,2012-03-19 09:22:04.787429+00:00,2012-03-19 18:00:10.428278+00:00,2012-03-19 19:25:49.115845+00:00,Machine 5 - Turning & Milling
3,Turning & Milling - Machine 8,2012-03-19 11:01:43.559056+00:00,2012-03-20 05:55:09.456952+00:00,2012-03-20 06:13:57.403483+00:00,Machine 8 - Turning & Milling
1,Turning & Milling Q.C.,2012-03-19 11:46:46.488698+00:00,2012-03-19 11:46:46.488698+00:00,2012-03-19 14:16:31.651332+00:00,Quality Check 1
6,Turning - Machine 9,2012-03-19 11:59:16.784814+00:00,2012-03-19 11:59:16.784814+00:00,2012-03-19 12:45:18.239330+00:00,Machine 9 - Turning & Milling
0,Turning & Milling - Machine 5,2012-03-19 13:12:09.783980+00:00,2012-03-19 19:25:49.115845+00:00,2012-03-20 07:29:17.114298+00:00,Machine 5 - Turning & Milling
6,Turning - Machine 9,2012-03-19 13:21:09.223645+00:00,2012-03-19 13:21:09.223645+00:00,2012-03-19 15:56:16.579039+00:00,Machine 9 - Turning & Milling
7,Turn & Mill. & Screw Assem - Machine 9,2012-03-19 14:41:43.883235+00:00,2012-03-19 15:56:16.579039+00:00,2012-03-19 23:35:03.230671+00:00,Machine 9 - Turning & Milling
6,Turning Q.C.,2012-03-19 16:01:32.066426+00:00,2012-03-20 07:00:00.000000+00:00,2012-03-20 10:20:33.405923+00:00,Quality Check 1
1,Turning & Milling Q.C.,2012-03-19 16:11:41.180771+00:00,2012-03-20 10:20:33.405923+00:00,2012-03-20 13:57:03.057406+00:00,Quality Check 1
5,Turning - Machine 9,2012-03-19 16:18:52.589747+00:00,2012-03-19 23:35:03.230671+00:00,2012-03-19 23:54:43.956461+00:00,Machine 9 - Turning & Milling
4,Turning & Milling - Machine 5,2012-03-19 16:25:18.828480+00:00,2012-03-20 07:29:17.114298+00:00,2012-03-20 07:33:21.336079+00:00,Machine 5 - Turning & Milling
0,Turning & Milling - Machine 6,2012-03-19 17:01:34.421640+00:00,2012-03-19 17:08:42.910007+00:00,2012-03-19 18:08:59.975547+00:00,Machine 6 - Turning & Milling
1,Turning & Milling - Machine 5,2012-03-19 18:00:10.428883+00:00,2012-03-20 07:33:21.336079+00:00,2012-03-20 10:09:33.573836+00:00,Machine 5 - Turning & Milling
0,Turning & Milling - Machine 6,2012-03-19 18:38:02.392856+00:00,2012-03-19 18:38:02.392856+00:00,2012-03-20 05:06:04.712649+00:00,Machine 6 - Turning & Milling
2,Turning & Milling - Machine 5,2012-03-19 19:25:49.118766+00:00,2012-03-20 10:09:33.573836+00:00,2012-03-20 12:37:46.247392+00:00,Machine 5 - Turning & Milling
4,Turning & Milling - Machine 6,2012-03-19 23:39:53.091751+00:00,2012-03-20 05:06:04.712649+00:00,2012-03-20 07:43:10.198115+00:00,Machine 6 - Turning & Milling
7,Turn & Mill. & Screw Assem - Machine 9,2012-03-19 23:50:36.158149+00:00,2012-03-19 23:54:43.956461+00:00,2012-03-20 07:34:12.093882+00:00,Machine 9 - Turning & Milling
5,Turning - Machine 9,2012-03-20 00:23:19.812138+00:00,2012-03-20 07:34:12.093882+00:00,2012-03-20 11:35:22.068184+00:00,Machine 9 - Turning & Milling
5,Turning & Milling - Machine 8,2012-03-20 01:08:58.063925+00:00,2012-03-20 06:13:57.403483+00:00,2012-03-20 07:27:41.462443+00:00,Machine 8 - Turning & Milling
3,Turning & Milling - Machine 8,2012-03-20 06:13:58.321188+00:00,2012-03-20 07:27:41.462443+00:00,2012-03-20 08:23:00.736009+00:00,Machine 8 - Turning & Milling
0,Turning & Milling - Machine 6,2012-03-20 07:22:15.299862+00:00,2012-03-20 07:43:10.198115+00:00,2012-03-20 08:47:38.270014+00:00,Machine 6 - Turning & Milling
5,Turning & Milling - Machine 8,2012-03-20 07:27:43.905244+00:00,2012-03-20 08:23:00.736009+00:00,2012-03-20 11:04:27.939070+00:00,Machine 8 - Turning & Milling
0,Turning & Milling - Machine 5,2012-03-20 07:29:17.114298+00:00,2012-03-20 12:37:46.247392+00:00,2012-03-20 13:19:11.420342+00:00,Machine 5 - Turning & Milling
7,Turn & Mill. & Screw Assem - Machine 9,2012-03-20 07:34:12.599125+00:00,2012-03-20 11:35:22.068184+00:00,2012-03-20 14:16:54.478947+00:00,Machine 9 - Turning & Milling
