case_id,activity,enable_time,start_time,end_time,resource
0,Milling - Machine 10,2012-02-27 16:40:00.000000+00:00,2012-02-27 16:40:00.000000+00:00,2012-02-27 17:55:00.000000+00:00,ID0937
2,Turning & Milling - Machine 9,2012-02-27 19:59:54.378854+00:00,2012-02-28 06:24:00.000000+00:00,2012-02-28 06:47:16.864733+00:00,ID3846
2,Turning - Machine 8,2012-02-27 19:59:54.378854+00:00,2012-02-27 19:59:54.378854+00:00,2012-02-28 02:50:26.408393+00:00,ID0997
2,Turning & Milling - Machine 8,2012-02-27 19:59:58.689895+00:00,2012-02-28 06:24:00.000000+00:00,2012-02-28 13:24:56.206147+00:00,ID4219
2,Turning & Milling - Machine 10,2012-02-27 20:00:41.658258+00:00,2012-02-27 20:00:41.658258+00:00,2012-02-27 23:15:41.658258+00:00,ID4142
1,Change Version - Machine 22,2012-02-27 20:04:55.393261+00:00,2012-02-27 20:48:00.000000+00:00,2012-02-28 06:57:48.297725+00:00,ID4851
2,Turning - Machine 9,2012-02-27 20:18:18.495923+00:00,2012-02-27 20:18:18.495924+00:00,2012-02-28 01:46:48.495925+00:00,ID4932
2,Turning & Milling - Machine 4,2012-02-27 20:34:41.537288+00:00,2012-02-27 20:34:41.537288+00:00,2012-02-28 02:59:47.967641+00:00,ID4167
2,Turning & Milling - Machine 6,2012-02-27 20:48:20.658313+00:00,2012-02-27 21:36:00.000000+00:00,2012-02-27 23:19:19.605868+00:00,ID4429
2,Turn & Mill. & Screw Assem - Machine 10,2012-02-27 21:07:21.839586+00:00,2012-02-28 06:24:00.000000+00:00,2012-02-28 06:27:49.114047+00:00,ID4132
1,Laser Marking - Machine 7,2012-02-27 22:47:47.683586+00:00,2012-02-27 23:12:00.000000+00:00,2012-02-27 23:56:00.000000+00:00,ID0420
2,Packing,2012-02-27 23:21:11.439434+00:00,2012-02-27 23:21:11.439435+00:00,2012-02-27 23:53:48.741210+00:00,ID4291
3,Turning - Machine 5,2012-02-28 01:27:10.336119+00:00,2012-02-28 01:27:10.336119+00:00,2012-02-28 04:43:10.336119+00:00,ID4429
0,Laser Marking - Machine 7,2012-02-28 02:21:07.054850+00:00,2012-02-28 12:00:00.000000+00:00,2012-02-28 12:00:35.209817+00:00,ID0998
2,Turning & Milling - Machine 5,2012-02-28 02:29:23.980636+00:00,2012-02-28 02:29:23.980636+00:00,2012-02-28 03:07:23.980636+00:00,ID4355
2,Turning - Machine 8,2012-02-28 03:00:48.015207+00:00,2012-02-28 03:00:48.015208+00:00,2012-02-28 04:00:48.015208+00:00,ID3718
2,Turning & Milling - Machine 5,2012-02-28 03:20:48.442696+00:00,2012-02-28 03:20:48.442696+00:00,2012-02-28 03:51:20.590490+00:00,ID4529
2,Turning & Milling - Machine 4,2012-02-28 03:48:34.226549+00:00,2012-02-28 03:48:34.226549+00:00,2012-02-28 10:30:22.301303+00:00,ID4718
2,Packing,2012-02-28 04:19:48.840064+00:00,2012-02-28 04:19:48.840064+00:00,2012-02-28 04:33:22.525074+00:00,ID4491
3,Turning & Milling - Machine 5,2012-02-28 06:24:49.262547+00:00,2012-02-28 06:24:49.262547+00:00,2012-02-28 08:31:31.030606+00:00,ID4794
2,Turning & Milling - Machine 9,2012-02-28 06:47:16.864733+00:00,2012-02-28 06:47:16.864733+00:00,2012-02-28 07:25:16.864733+00:00,ID4140
4,Milling - Machine 16,2012-02-28 08:24:52.580908+00:00,2012-02-28 16:00:00.000000+00:00,2012-02-28 16:02:46.950369+00:00,ID4326
1,Final Inspection Q.C.,2012-02-28 08:47:28.365003+00:00,2012-02-28 08:47:28.365003+00:00,2012-02-28 09:29:22.635964+00:00,ID4493
3,Turning & Milling - Machine 5,2012-02-28 09:26:56.679601+00:00,2012-02-28 09:26:56.679600+00:00,2012-02-28 10:41:56.679600+00:00,ID0937
2,Laser Marking - Machine 7,2012-02-28 10:32:00.040670+00:00,2012-02-28 12:48:00.000000+00:00,2012-02-28 12:58:00.000001+00:00,ID4385
5,Milling - Machine 10,2012-02-28 10:44:35.771596+00:00,2012-02-28 10:44:35.771596+00:00,2012-02-28 11:59:35.771596+00:00,ID0937
5,Laser Marking - Machine 7,2012-02-28 11:37:32.298318+00:00,2012-02-28 11:37:32.298318+00:00,2012-02-28 13:18:54.498839+00:00,ID4445
2,Lapping - Machine 1,2012-02-28 12:58:00.000001+00:00,2012-02-28 12:58:00.000001+00:00,2012-02-28 13:36:53.204074+00:00,ID4528
2,Turning & Milling - Machine 8,2012-02-28 14:51:32.859832+00:00,2012-02-28 14:51:32.859832+00:00,2012-02-29 03:51:32.860832+00:00,ID4783
4,Laser Marking - Machine 7,2012-02-28 19:52:35.176238+00:00,2012-02-28 19:52:35.176238+00:00,2012-02-28 20:28:04.202162+00:00,ID4872
