case_id,activity,enable_time,start_time,end_time,resource
0,Turning & Milling - Machine 10,2012-02-27 16:40:00.000000+00:00,2012-02-27 16:40:00.000000+00:00,2012-02-28 06:29:40.876701+00:00,ID3846
0,Turning & Milling - Machine 8,2012-02-27 16:40:00.000000+00:00,2012-02-27 16:40:00.000000+00:00,2012-02-27 18:51:51.691322+00:00,ID0997
0,Round Grinding - Machine 3,2012-02-27 16:40:00.015909+00:00,2012-02-27 16:40:00.015909+00:00,2012-02-27 18:18:39.647765+00:00,ID0420
1,Turning - Machine 21,2012-02-27 17:04:46.414207+00:00,2012-03-01 08:48:00.000000+00:00,2012-03-01 15:30:00.000000+00:00,ID4442
0,Turning & Milling - Machine 6,2012-02-27 17:51:14.897096+00:00,2012-02-27 17:51:14.897096+00:00,2012-02-27 19:06:14.897096+00:00,ID0937
0,Turning & Milling - Machine 5,2012-02-27 17:51:30.670968+00:00,2012-02-27 17:51:30.670968+00:00,2012-02-27 23:36:23.726221+00:00,ID4167
0,Turning & Milling - Machine 4,2012-02-27 18:31:05.470516+00:00,2012-02-27 18:31:05.470516+00:00,2012-02-27 19:28:23.579916+00:00,ID4429
0,Turning & Milling - Machine 6,2012-02-27 21:29:04.118933+00:00,2012-02-27 21:36:00.000000+00:00,2012-02-27 23:58:47.327185+00:00,ID4529
0,Packing,2012-02-27 23:20:54.075660+00:00,2012-02-27 23:20:54.075660+00:00,2012-02-27 23:37:22.127939+00:00,ID4291
2,SETUP     Turning & Milling - Machine 5,2012-02-28 00:00:00.000001+00:00,2012-02-28 00:00:00.000001+00:00,2012-02-28 01:10:30.000001+00:00,ID4932
0,Turning & Milling - Machine 5,2012-02-28 00:12:50.704166+00:00,2012-02-28 00:12:50.704165+00:00,2012-02-28 00:50:50.704165+00:00,ID4355
0,Turning & Milling - Machine 5,2012-02-28 01:12:38.239222+00:00,2012-02-28 01:12:38.239222+00:00,2012-02-28 03:09:15.372771+00:00,ID4718
2,Turning & Milling - Machine 5,2012-02-28 02:12:07.699816+00:00,2012-02-28 02:12:07.699815+00:00,2012-02-28 02:33:57.199716+00:00,ID4794
0,Packing,2012-02-28 05:59:08.828066+00:00,2012-02-28 05:59:08.828067+00:00,2012-02-28 06:21:30.925926+00:00,ID4491
3,Turning & Milling - Machine 9,2012-02-28 06:00:00.323114+00:00,2012-02-28 06:00:00.323113+00:00,2012-02-28 06:38:00.323113+00:00,ID4140
3,Turning - Machine 8,2012-02-28 06:00:01.827195+00:00,2012-02-28 06:00:01.827195+00:00,2012-02-28 07:00:01.827195+00:00,ID3718
3,Turning & Milling - Machine 10,2012-02-28 06:00:11.585811+00:00,2012-02-28 06:00:11.585810+00:00,2012-02-28 07:15:11.585810+00:00,ID4142
3,Turning & Milling - Machine 9,2012-02-28 06:38:00.323378+00:00,2012-02-28 06:38:00.323378+00:00,2012-02-28 16:05:00.323378+00:00,ID4162
3,Turning & Milling - Machine 8,2012-02-28 07:36:40.740432+00:00,2012-02-28 12:00:00.000000+00:00,2012-02-28 12:29:19.697640+00:00,ID4219
3,Turning & Milling - Machine 4,2012-02-28 07:59:04.132759+00:00,2012-02-28 07:59:04.132759+00:00,2012-02-28 08:14:36.051817+00:00,ID0997
0,Round  Q.C.,2012-02-28 08:19:24.339629+00:00,2012-02-28 08:19:24.339629+00:00,2012-02-28 09:30:56.676061+00:00,ID4493
3,Turning & Milling - Machine 5,2012-02-28 08:34:07.482178+00:00,2012-02-28 08:34:07.482178+00:00,2012-02-28 09:49:07.482178+00:00,ID0937
3,Packing,2012-02-28 09:23:43.497372+00:00,2012-02-28 09:23:43.497371+00:00,2012-02-28 09:42:10.862653+00:00,ID4291
3,Turning & Milling - Machine 6,2012-02-28 10:21:30.663841+00:00,2012-02-28 10:21:30.663841+00:00,2012-02-28 12:36:15.204012+00:00,ID4429
0,Turning - Machine 9,2012-02-28 11:32:04.258245+00:00,2012-02-28 16:00:00.000000+00:00,2012-03-01 08:59:22.387602+00:00,ID4132
