case_id,agent,activity_name,start_timestamp,end_timestamp,TimeStep,resource
0,0,Check application form completeness,2023-04-20 08:00:00+00:00,2023-04-20 08:01:41.125014735+00:00,0,Clerk-000001
0,2,AML check,2023-04-20 08:01:41.125014735+00:00,2023-04-20 08:07:05.814063005+00:00,1,AML Investigator-000001
0,1,Check credit history,2023-04-20 08:07:05.814063005+00:00,2023-04-20 08:13:49.226035349+00:00,2,Clerk-000002
0,3,Appraise property,2023-04-20 08:13:49.226035349+00:00,2023-04-20 09:00:29.286011906+00:00,3,Appraiser-000001
1,4,Check application form completeness,2023-04-20 08:30:00+00:00,2023-04-20 08:31:33.753266548+00:00,4,Clerk-000003
0,11,Assess loan risk,2023-04-20 09:00:29.286011906+00:00,2023-04-20 09:20:29.286011906+00:00,5,Loan Officer-000001
1,5,Return application back to applicant,2023-04-20 08:31:33.753266548+00:00,2023-04-20 08:36:33.753266548+00:00,6,Clerk-000004
2,8,Check application form completeness,2023-04-20 09:00:00+00:00,2023-04-20 09:10:43.228030130+00:00,7,Clerk-000005
0,13,Design loan offer,2023-04-20 09:20:29.286011906+00:00,2023-04-20 09:24:14.942195128+00:00,8,Loan Officer-000002
1,18,Applicant completes form,2023-04-20 08:36:33.753266548+00:00,2023-04-20 09:36:33.753266548+00:00,9,Applicant-000001
2,7,AML check,2023-04-20 09:10:43.228030130+00:00,2023-04-20 09:36:31.446692502+00:00,10,AML Investigator-000002
0,14,Approve loan offer,2023-04-20 09:24:14.942195128+00:00,2023-04-20 09:44:14.942195128+00:00,11,Senior Officer-000001
3,9,Check application form completeness,2023-04-20 09:30:00+00:00,2023-04-20 10:17:23.148032483+00:00,12,Clerk-000006
2,6,Appraise property,2023-04-20 09:36:31.446692502+00:00,2023-04-20 09:40:13.899883862+00:00,13,Appraiser-000002
1,10,Check application form completeness,2023-04-20 09:36:33.753266548+00:00,2023-04-20 09:42:07.041532351+00:00,14,Clerk-000007
0,12,Cancel application,2023-04-20 09:44:14.942195128+00:00,2023-04-20 09:49:14.942195128+00:00,15,Clerk-000008
2,0,Check credit history,2023-04-20 09:40:13.899883862+00:00,2023-04-20 10:00:11.052686614+00:00,16,Clerk-000001
1,3,Appraise property,2023-04-20 09:42:07.041532351+00:00,2023-04-20 09:51:52.930864826+00:00,17,Appraiser-000001
1,2,AML check,2023-04-20 09:51:52.930864826+00:00,2023-04-20 09:57:42.983868693+00:00,18,AML Investigator-000001
4,1,Check application form completeness,2023-04-20 10:00:00+00:00,2023-04-20 10:38:14.514585032+00:00,19,Clerk-000002
2,15,Assess loan risk,2023-04-20 10:00:11.052686614+00:00,2023-04-20 10:20:11.052686614+00:00,20,Loan Officer-000003
3,4,Check credit history,2023-04-20 10:17:23.148032483+00:00,2023-04-20 11:19:28.863086662+00:00,21,Clerk-000003
1,5,Check credit history,2023-04-20 09:57:42.983868693+00:00,2023-04-20 10:25:13.133458849+00:00,22,Clerk-000004
