case_id,agent,activity_name,start_timestamp,end_timestamp,TimeStep,resource
0,0,Check application form completeness,2023-04-20 08:00:00+00:00,2023-04-20 08:09:54.228830066+00:00,0,Clerk-000001
0,2,AML check,2023-04-20 08:09:54.228830066+00:00,2023-04-20 08:18:20.633816005+00:00,1,AML Investigator-000001
0,3,Appraise property,2023-04-20 08:18:20.633816005+00:00,2023-04-20 08:28:46.802742184+00:00,2,Appraiser-000001
0,1,Check credit history,2023-04-20 08:28:46.802742184+00:00,2023-04-20 08:52:31.118018999+00:00,3,Clerk-000002
1,4,Check application form completeness,2023-04-20 08:30:00+00:00,2023-04-20 08:30:49.189916031+00:00,4,Clerk-000003
0,11,Assess loan risk,2023-04-20 08:52:31.118018999+00:00,2023-04-20 09:12:31.118018999+00:00,5,Loan Officer-000001
1,6,Appraise property,2023-04-20 08:30:49.189916031+00:00,2023-04-20 08:32:08.709412865+00:00,6,Appraiser-000002
2,5,Check application form completeness,2023-04-20 09:00:00+00:00,2023-04-20 09:01:16.122123477+00:00,7,Clerk-000004
0,8,Reject application,2023-04-20 09:12:31.118018999+00:00,2023-04-20 09:22:31.118018999+00:00,8,Clerk-000005
1,9,Check credit history,2023-04-20 08:32:08.709412865+00:00,2023-04-20 08:57:46.792381351+00:00,9,Clerk-000006
2,10,Check credit history,2023-04-20 09:01:16.122123477+00:00,2023-04-20 09:39:06.237040854+00:00,10,Clerk-000007
1,7,AML check,2023-04-20 08:57:46.792381351+00:00,2023-04-20 09:32:25.054684873+00:00,11,AML Investigator-000002
3,12,Check application form completeness,2023-04-20 09:30:00+00:00,2023-04-20 10:09:04.280943561+00:00,12,Clerk-000008
2,3,Appraise property,2023-04-20 09:39:06.237040854+00:00,2023-04-20 10:10:35.237926657+00:00,13,Appraiser-000001
1,13,Assess loan risk,2023-04-20 09:32:25.054684873+00:00,2023-04-20 09:52:25.054684873+00:00,14,Loan Officer-000002
4,0,Check application form completeness,2023-04-20 10:00:00+00:00,2023-04-20 10:00:50.610698712+00:00,15,Clerk-000001
3,4,Check credit history,2023-04-20 10:09:04.280943561+00:00,2023-04-20 11:14:16.892887349+00:00,16,Clerk-000003
2,2,AML check,2023-04-20 10:10:35.237926657+00:00,2023-04-20 10:54:35.240280933+00:00,17,AML Investigator-000001
1,1,Reject application,2023-04-20 09:52:25.054684873+00:00,2023-04-20 10:02:25.054684873+00:00,18,Clerk-000002
4,6,Appraise property,2023-04-20 10:00:50.610698712+00:00,2023-04-20 10:23:52.254252350+00:00,19,Appraiser-000002
