case_id,agent,activity_name,start_timestamp,end_timestamp,TimeStep,resource
0,0,Check application form completeness,2023-04-20 08:00:00+00:00,2023-04-20 08:11:34.957434151+00:00,0,Clerk-000001
0,1,Check credit history,2023-04-20 08:11:34.957434151+00:00,2023-04-20 08:32:04.069864271+00:00,1,Clerk-000002
1,4,Check application form completeness,2023-04-20 08:30:00+00:00,2023-04-20 09:16:53.146917833+00:00,2,Clerk-000003
0,2,AML check,2023-04-20 08:32:04.069864271+00:00,2023-04-20 08:59:38.843769609+00:00,3,AML Investigator-000001
0,3,Appraise property,2023-04-20 08:59:38.843769609+00:00,2023-04-20 09:03:01.865155373+00:00,4,Appraiser-000001
1,5,Check credit history,2023-04-20 09:16:53.146917833+00:00,2023-04-20 09:38:36.747877672+00:00,5,Clerk-000004
2,8,Check application form completeness,2023-04-20 09:00:00+00:00,2023-04-20 09:09:54.613944148+00:00,6,Clerk-000005
0,11,Assess loan risk,2023-04-20 09:03:01.865155373+00:00,2023-04-20 09:23:01.865155373+00:00,7,Loan Officer-000001
1,6,Appraise property,2023-04-20 09:38:36.747877672+00:00,2023-04-20 10:01:35.607714574+00:00,8,Appraiser-000002
2,7,AML check,2023-04-20 09:09:54.613944148+00:00,2023-04-20 09:55:49.112004343+00:00,9,AML Investigator-000002
0,13,Design loan offer,2023-04-20 09:23:01.865155373+00:00,2023-04-20 09:23:41.236634086+00:00,10,Loan Officer-000002
3,9,Check application form completeness,2023-04-20 09:30:00+00:00,2023-04-20 09:55:45.006235920+00:00,11,Clerk-000006
1,2,AML check,2023-04-20 10:01:35.607714574+00:00,2023-04-20 10:06:38.234101290+00:00,12,AML Investigator-000001
0,14,Approve loan offer,2023-04-20 09:23:41.236634086+00:00,2023-04-20 09:43:41.236634086+00:00,13,Senior Officer-000001
2,10,Check credit history,2023-04-20 09:55:49.112004343+00:00,2023-04-20 10:26:21.788495821+00:00,15,Clerk-000007
4,12,Check application form completeness,2023-04-20 10:00:00+00:00,2023-04-20 10:05:19.682034174+00:00,16,Clerk-000008
