case_id,agent,activity_name,start_timestamp,end_timestamp,TimeStep,resource
0,0,Check application form completeness,2023-04-20 08:00:00+00:00,2023-04-20 08:23:34.449027428+00:00,0,Clerk-000001
0,2,AML check,2023-04-20 08:23:34.449027428+00:00,2023-04-20 08:39:00.814990779+00:00,1,AML Investigator-000001
1,1,Check application form completeness,2023-04-20 08:30:00+00:00,2023-04-20 09:16:35.541975964+00:00,2,Clerk-000002
0,4,Check credit history,2023-04-20 08:39:00.814990779+00:00,2023-04-20 09:14:19.131441234+00:00,3,Clerk-000003
2,5,Check application form completeness,2023-04-20 09:00:00+00:00,2023-04-20 09:02:58.913803929+00:00,4,Clerk-000004
0,3,Appraise property,2023-04-20 09:14:19.131441234+00:00,2023-04-20 09:21:02.259513476+00:00,5,Appraiser-000001
1,8,Check credit history,2023-04-20 09:16:35.541975964+00:00,2023-04-20 09:18:30.134216543+00:00,6,Clerk-000005
2,6,Appraise property,2023-04-20 09:02:58.913803929+00:00,2023-04-20 09:30:43.380363651+00:00,7,Appraiser-000002
0,11,Assess loan risk,2023-04-20 09:21:02.259513476+00:00,2023-04-20 09:41:02.259513476+00:00,9,Loan Officer-000001
3,9,Check application form completeness,2023-04-20 09:30:00+00:00,2023-04-20 09:38:03.408454415+00:00,10,Clerk-000006
2,10,Check credit history,2023-04-20 09:30:43.380363651+00:00,2023-04-20 10:37:02.251253014+00:00,11,Clerk-000007
1,3,Appraise property,2023-04-20 09:30:43.380363651+00:00,2023-04-20 09:43:35.335271654+00:00,12,Appraiser-000001
0,13,Design loan offer,2023-04-20 09:41:02.259513476+00:00,2023-04-20 09:44:54.503432838+00:00,13,Loan Officer-000002
3,7,AML check,2023-04-20 09:38:03.408454415+00:00,2023-04-20 10:09:01.485112476+00:00,14,AML Investigator-000002
1,2,AML check,2023-04-20 09:43:35.335271654+00:00,2023-04-20 10:15:49.954634705+00:00,15,AML Investigator-000001
0,14,Approve loan offer,2023-04-20 09:44:54.503432838+00:00,2023-04-20 10:04:54.503432838+00:00,16,Senior Officer-000001
2,7,AML check,2023-04-20 10:37:02.251253014+00:00,2023-04-20 11:48:07.742128424+00:00,17,AML Investigator-000002
4,12,Check application form completeness,2023-04-20 10:00:00+00:00,2023-04-20 10:00:51.217457559+00:00,18,Clerk-000008
0,0,Approve application,2023-04-20 10:04:54.503432838+00:00,2023-04-20 10:09:54.503432838+00:00,19,Clerk-000001
3,5,Check credit history,2023-04-20 10:09:01.485112476+00:00,2023-04-20 11:01:47.772793375+00:00,20,Clerk-000004
1,15,Assess loan risk,2023-04-20 10:15:49.954634705+00:00,2023-04-20 10:35:49.954634705+00:00,21,Loan Officer-000003
2,16,Assess loan risk,2023-04-20 11:48:07.742128424+00:00,2023-04-20 12:08:07.742128424+00:00,22,Loan Officer-000004
4,4,Check credit history,2023-04-20 10:00:51.217457559+00:00,2023-04-20 10:39:23.167752726+00:00,23,Clerk-000003
1,11,Design loan offer,2023-04-20 10:35:49.954634705+00:00,2023-04-20 10:42:53.659601606+00:00,24,Loan Officer-000001
3,6,Appraise property,2023-04-20 11:01:47.772793375+00:00,2023-04-20 11:40:38.185987241+00:00,25,Appraiser-000002
2,1,Reject application,2023-04-20 12:08:07.742128424+00:00,2023-04-20 12:18:07.742128424+00:00,26,Clerk-000002
5,8,Check application form completeness,2023-04-20 10:30:00+00:00,2023-04-20 10:39:46.682203149+00:00,27,Clerk-000005
4,3,Appraise property,2023-04-20 10:39:23.167752726+00:00,2023-04-20 11:15:05.567296370+00:00,28,Appraiser-000001
1,17,Approve loan offer,2023-04-20 10:42:53.659601606+00:00,2023-04-20 11:02:53.659601606+00:00,29,Senior Officer-000002
6,9,Check application form completeness,2023-04-20 11:00:00+00:00,2023-04-20 11:22:14.874603451+00:00,30,Clerk-000006
3,13,Assess loan risk,2023-04-20 11:40:38.185987241+00:00,2023-04-20 12:00:38.185987241+00:00,31,Loan Officer-000002
5,2,AML check,2023-04-20 10:39:46.682203149+00:00,2023-04-20 12:14:12.789252458+00:00,32,AML Investigator-000001
1,12,Cancel application,2023-04-20 11:02:53.659601606+00:00,2023-04-20 11:07:53.659601606+00:00,33,Clerk-000008
6,0,Check credit history,2023-04-20 11:22:14.874603451+00:00,2023-04-20 11:30:46.903024742+00:00,35,Clerk-000001
7,10,Check application form completeness,2023-04-20 11:30:00+00:00,2023-04-20 11:52:29.165838071+00:00,36,Clerk-000007
3,15,Design loan offer,2023-04-20 12:00:38.185987241+00:00,2023-04-20 12:01:29.240984972+00:00,37,Loan Officer-000003
7,4,Check credit history,2023-04-20 11:52:29.165838071+00:00,2023-04-20 11:59:58.401150249+00:00,38,Clerk-000003
8,8,Check application form completeness,2023-04-20 12:00:00+00:00,2023-04-20 12:18:27.535487320+00:00,39,Clerk-000005
3,14,Approve loan offer,2023-04-20 12:01:29.240984972+00:00,2023-04-20 12:21:29.240984972+00:00,40,Senior Officer-000001
5,5,Check credit history,2023-04-20 12:14:12.789252458+00:00,2023-04-20 12:25:35.319372761+00:00,41,Clerk-000004
4,7,AML check,2023-04-20 12:14:12.789252458+00:00,2023-04-20 12:25:04.434165468+00:00,42,AML Investigator-000002
7,3,Appraise property,2023-04-20 11:59:58.401150249+00:00,2023-04-20 12:51:21.940074790+00:00,44,Appraiser-000001
8,12,Return application back to applicant,2023-04-20 12:18:27.535487320+00:00,2023-04-20 12:23:27.535487320+00:00,45,Clerk-000008
3,9,Cancel application,2023-04-20 12:21:29.240984972+00:00,2023-04-20 12:26:29.240984972+00:00,46,Clerk-000006
4,11,Assess loan risk,2023-04-20 12:25:04.434165468+00:00,2023-04-20 12:45:04.434165468+00:00,47,Loan Officer-000001
5,6,Appraise property,2023-04-20 12:25:35.319372761+00:00,2023-04-20 13:00:15.283581722+00:00,48,Appraiser-000002
6,6,Appraise property,2023-04-20 11:48:07.742128424+00:00,2023-04-20 11:56:57.424646883+00:00,49,Appraiser-000002
8,18,Applicant completes form,2023-04-20 12:23:27.535487320+00:00,2023-04-20 13:23:27.535487320+00:00,50,Applicant-000001
4,0,Reject application,2023-04-20 12:45:04.434165468+00:00,2023-04-20 12:55:04.434165468+00:00,51,Clerk-000001
7,2,AML check,2023-04-20 12:51:21.940074790+00:00,2023-04-20 13:15:23.065400256+00:00,52,AML Investigator-000001
