case_id,agent,activity_name,start_timestamp,end_timestamp,TimeStep,resource
0,0,Check application form completeness,2023-04-20 08:00:00+00:00,2023-04-20 08:22:37.874540375+00:00,0,Clerk-000001
0,1,Check credit history,2023-04-20 08:22:37.874540375+00:00,2023-04-20 08:24:51.082117735+00:00,1,Clerk-000002
0,3,Appraise property,2023-04-20 08:24:51.082117735+00:00,2023-04-20 08:27:36.823059041+00:00,2,Appraiser-000001
0,2,AML check,2023-04-20 08:27:36.823059041+00:00,2023-04-20 08:28:01.450564746+00:00,3,AML Investigator-000001
0,11,Assess loan risk,2023-04-20 08:28:01.450564746+00:00,2023-04-20 08:48:01.450564746+00:00,4,Loan Officer-000001
1,4,Check application form completeness,2023-04-20 08:30:00+00:00,2023-04-20 08:56:08.765774977+00:00,5,Clerk-000003
0,13,Design loan offer,2023-04-20 08:48:01.450564746+00:00,2023-04-20 09:03:36.772186989+00:00,6,Loan Officer-000002
1,6,Appraise property,2023-04-20 08:56:08.765774977+00:00,2023-04-20 08:58:05.303581546+00:00,7,Appraiser-000002
2,5,Check application form completeness,2023-04-20 09:00:00+00:00,2023-04-20 09:05:16.984084972+00:00,8,Clerk-000004
0,14,Approve loan offer,2023-04-20 09:03:36.772186989+00:00,2023-04-20 09:23:36.772186989+00:00,9,Senior Officer-000001
1,7,AML check,2023-04-20 08:58:05.303581546+00:00,2023-04-20 09:41:11.400652421+00:00,10,AML Investigator-000002
2,8,Check credit history,2023-04-20 09:05:16.984084972+00:00,2023-04-20 10:08:35.362961427+00:00,11,Clerk-000005
0,9,Cancel application,2023-04-20 09:23:36.772186989+00:00,2023-04-20 09:28:36.772186989+00:00,12,Clerk-000006
2,2,AML check,2023-04-20 10:08:35.362961427+00:00,2023-04-20 11:56:56.333133016+00:00,13,AML Investigator-000001
3,10,Check application form completeness,2023-04-20 09:30:00+00:00,2023-04-20 09:40:10.383078970+00:00,14,Clerk-000007
1,12,Check credit history,2023-04-20 09:41:11.400652421+00:00,2023-04-20 10:09:24.522215467+00:00,15,Clerk-000008
2,3,Appraise property,2023-04-20 11:56:56.333133016+00:00,2023-04-20 12:00:44.145252306+00:00,16,Appraiser-000001
3,0,Check credit history,2023-04-20 09:40:10.383078970+00:00,2023-04-20 09:51:19.375733038+00:00,17,Clerk-000001
4,1,Check application form completeness,2023-04-20 10:00:00+00:00,2023-04-20 10:21:31.395363844+00:00,18,Clerk-000002
1,15,Assess loan risk,2023-04-20 10:09:24.522215467+00:00,2023-04-20 10:29:24.522215467+00:00,19,Loan Officer-000003
2,16,Assess loan risk,2023-04-20 12:00:44.145252306+00:00,2023-04-20 12:20:44.145252306+00:00,20,Loan Officer-000004
3,6,Appraise property,2023-04-20 09:51:19.375733038+00:00,2023-04-20 11:04:29.816661596+00:00,21,Appraiser-000002
4,4,Check credit history,2023-04-20 10:21:31.395363844+00:00,2023-04-20 10:31:02.822408474+00:00,22,Clerk-000003
1,11,Design loan offer,2023-04-20 10:29:24.522215467+00:00,2023-04-20 10:32:39.154481373+00:00,23,Loan Officer-000001
5,5,Check application form completeness,2023-04-20 10:30:00+00:00,2023-04-20 10:34:37.128018611+00:00,24,Clerk-000004
